x	y	total	home	work
4511935.0	5347670.0	1042	676	366
4491178.5	5342258.5	661	427	234
4504581.0	5341783.5	107	49	58
4496678.5	5369763.0	303	206	97
4503278.5	5350340.5	414	268	146
4484340.5	5357249.0	21852	14539	7313
4481427.0	5362646.0	1966	1292	674
4498550.0	5353614.5	749	497	252
4485942.0	5337060.0	1019	656	363
4493682.5	5351729.0	6183	4047	2136
4499590.5	5359250.5	613	415	198
4488325.5	5355454.0	1983	1300	683
4467859.0	5331594.0	27032	17995	9037
4509783.0	5356190.0	215	78	137
4511233.5	5348363.0	191	114	77
4489838.5	5339512.0	2426	1570	856
4505875.0	5356669.0	36	14	22
4499477.0	5362687.5	593	427	166
4497776.0	5346844.0	666	419	247
4510174.0	5342884.0	112	47	65
4475709.0	5343146.5	1755	1160	595
4503791.5	5346582.5	231	126	105
4497936.0	5365234.5	303	207	96
4495707.0	5344803.5	1211	790	421
4485864.0	5343176.0	682	430	252
4493354.0	5352510.5	3623	2391	1232
4487083.0	5345227.5	539	336	203
4488588.0	5348786.0	907	540	367
