x	y	total	home	work
4511935.0	5347670.0	1037	673	364
4491178.5	5342258.5	641	411	230
4504581.0	5341783.5	109	50	59
4496678.5	5369763.0	233	154	79
4503278.5	5350340.5	371	233	138
4484340.5	5357249.0	21796	14483	7313
4481427.0	5362646.0	1899	1228	671
4498550.0	5353614.5	675	428	247
4485942.0	5337060.0	1010	652	358
4493682.5	5351729.0	5501	3582	1919
4499590.5	5359250.5	539	345	194
4488325.5	5355454.0	1639	1036	603
4467859.0	5331594.0	26953	17917	9036
4509783.0	5356190.0	187	74	113
4511233.5	5348363.0	158	89	69
4489838.5	5339512.0	2362	1526	836
4505875.0	5356669.0	36	15	21
4499477.0	5362687.5	312	209	103
4497776.0	5346844.0	658	413	245
4510174.0	5342884.0	110	46	64
4475709.0	5343146.5	1741	1146	595
4503791.5	5346582.5	204	105	99
4497936.0	5365234.5	212	141	71
4495707.0	5344803.5	1162	747	415
4485864.0	5343176.0	570	346	224
4493354.0	5352510.5	3195	2030	1165
4487083.0	5345227.5	441	246	195
4488588.0	5348786.0	700	348	352
