x	y	total	home	work
4511935.0	5347670.0	1310	865	445
4504581.0	5341783.5	825	520	305
4491178.5	5342258.5	770	506	264
4496678.5	5369763.0	427	285	142
4503278.5	5350340.5	493	316	177
4484340.5	5357249.0	22098	14718	7380
4481427.0	5362646.0	2084	1384	700
4498550.0	5353614.5	864	574	290
4485942.0	5337060.0	1092	702	390
4493682.5	5351729.0	7804	5164	2640
4499590.5	5359250.5	694	466	228
4488325.5	5355454.0	2200	1460	740
4467859.0	5331594.0	27391	18246	9145
4509783.0	5356190.0	810	539	271
4511233.5	5348363.0	807	524	283
4489838.5	5339512.0	2692	1787	905
4505875.0	5356669.0	321	209	112
4499477.0	5362687.5	763	509	254
4497776.0	5346844.0	810	535	275
4510174.0	5342884.0	453	299	154
4475709.0	5343146.5	1845	1225	620
4503791.5	5346582.5	439	296	143
4497936.0	5365234.5	399	265	134
4495707.0	5344803.5	1256	806	450
4485864.0	5343176.0	969	633	336
4493354.0	5352510.5	3749	2484	1265
4487083.0	5345227.5	700	460	240
4488588.0	5348786.0	1255	825	430
