Iteration	pt_travel	pt_wait	stageActivity_travel	stageActivity_wait	walk_travel	walk_wait
366	32388.23138888889	19975.78583333333	0.0	0.0	3207.8708333333334	0.0
367	32154.220833333333	19674.500555555554	0.0	0.0	3207.865277777778	0.0
368	32403.668055555554	19496.976666666666	0.0	0.0	3207.8658333333333	0.0
369	32267.338055555556	19582.80861111111	0.0	0.0	3209.9130555555557	0.0
370	32370.37416666667	19506.645	0.0	0.0	3207.8458333333333	0.0
371	32352.44027777778	19758.97388888889	0.0	0.0	3207.8669444444445	0.0
372	32174.459166666667	19407.718055555557	0.0	0.0	3207.860833333333	0.0
373	32332.024166666666	19671.695833333335	0.0	0.0	3207.8752777777777	0.0
374	32075.500555555554	19435.78138888889	0.0	0.0	3205.813611111111	0.0
375	32452.11388888889	19878.674722222222	0.0	0.0	3207.860277777778	0.0
376	32342.149444444443	20020.94	0.0	0.0	3207.8441666666668	0.0
377	32124.960833333334	19675.126111111113	0.0	0.0	3209.893888888889	0.0
378	32415.80138888889	19558.480555555554	0.0	0.0	3205.788611111111	0.0
379	32370.6925	19871.406944444443	0.0	0.0	3205.8352777777777	0.0
380	32185.65	19492.772222222222	0.0	0.0	3205.8175	0.0
381	32251.597777777777	19646.49638888889	0.0	0.0	3207.8641666666667	0.0
382	32343.1025	19508.347222222223	0.0	0.0	3205.819722222222	0.0
383	32132.67722222222	19704.366388888888	0.0	0.0	3207.8425	0.0
384	32381.675555555557	19681.385	0.0	0.0	3205.8158333333336	0.0
385	32241.515833333335	19778.796666666665	0.0	0.0	3209.8941666666665	0.0
386	32163.2025	19622.223611111112	0.0	0.0	3207.851388888889	0.0
387	32352.694444444445	20062.075277777778	0.0	0.0	3207.864722222222	0.0
388	32375.632777777777	19590.9125	0.0	0.0	3207.860833333333	0.0
389	32235.777222222223	19591.469722222224	0.0	0.0	3207.8680555555557	0.0
390	32377.700277777778	19678.126944444444	0.0	0.0	3205.808611111111	0.0
391	32149.702777777777	19645.193333333333	0.0	0.0	3207.8530555555553	0.0
392	32376.681666666667	19715.633611111112	0.0	0.0	3207.861388888889	0.0
393	32344.033888888887	19516.6275	0.0	0.0	3207.861388888889	0.0
394	32275.514722222222	19848.859722222223	0.0	0.0	3209.885277777778	0.0
395	32343.82972222222	19437.296944444446	0.0	0.0	3207.8502777777776	0.0
396	32436.195277777777	19574.63472222222	0.0	0.0	3209.913611111111	0.0
397	32148.92111111111	19550.57	0.0	0.0	3207.8552777777777	0.0
398	32272.275	19366.992777777778	0.0	0.0	3207.861388888889	0.0
399	32107.158333333333	19709.790277777778	0.0	0.0	3207.845	0.0
400	32332.84888888889	19375.7175	0.0	0.0	3209.883611111111	0.0
401	32130.50083333333	19709.0225	0.0	0.0	3207.849166666667	0.0
402	32357.381944444445	19581.92	0.0	0.0	3207.839722222222	0.0
403	32123.327222222222	19542.171388888888	0.0	0.0	3207.858333333333	0.0
404	32294.973055555554	19552.06166666667	0.0	0.0	3207.8552777777777	0.0
405	32294.3175	19510.380555555555	0.0	0.0	3207.8675	0.0
406	32240.41888888889	19732.292222222222	0.0	0.0	3209.8908333333334	0.0
407	32351.666944444445	19417.320555555554	0.0	0.0	3207.845277777778	0.0
408	32256.575277777778	19716.217777777776	0.0	0.0	3207.8475	0.0
409	32280.14861111111	19799.69638888889	0.0	0.0	3205.816388888889	0.0
410	32194.50083333333	19492.694166666668	0.0	0.0	3205.8186111111113	0.0
411	32367.28111111111	19745.248888888887	0.0	0.0	3207.8480555555557	0.0
412	32146.411944444444	19367.047777777778	0.0	0.0	3205.8269444444445	0.0
413	32323.210277777776	19780.165277777778	0.0	0.0	3209.8958333333335	0.0
414	32251.319444444445	19540.543611111112	0.0	0.0	3207.839722222222	0.0
415	32117.11527777778	19688.65611111111	0.0	0.0	3209.8875	0.0
416	32377.770555555555	19606.645	0.0	0.0	3205.825277777778	0.0
417	32351.97111111111	19732.01	0.0	0.0	3209.8880555555556	0.0
418	32259.681666666667	19417.825555555555	0.0	0.0	3207.8713888888888	0.0
419	32406.073055555556	19849.217777777776	0.0	0.0	3209.8819444444443	0.0
420	32192.24916666667	19442.475555555557	0.0	0.0	3205.8380555555555	0.0
421	32342.56	20102.87222222222	0.0	0.0	3209.8619444444444	0.0
422	32120.919166666667	19369.766944444444	0.0	0.0	3207.8669444444445	0.0
423	32282.157222222224	19527.906944444443	0.0	0.0	3209.8930555555557	0.0
424	32357.840555555555	19557.19027777778	0.0	0.0	3207.8641666666667	0.0
425	32008.828611111112	19594.75138888889	0.0	0.0	3209.8772222222224	0.0
426	32256.7825	19520.061388888887	0.0	0.0	3205.8225	0.0
427	32344.695555555554	19968.99916666667	0.0	0.0	3207.8463888888887	0.0
428	32095.3825	19346.431944444445	0.0	0.0	3205.829166666667	0.0
429	32343.414444444443	19806.764166666668	0.0	0.0	3207.840833333333	0.0
430	32194.83361111111	19739.019722222223	0.0	0.0	3207.8619444444444	0.0
431	32300.220833333333	19564.118055555555	0.0	0.0	3207.8480555555557	0.0
432	32044.025555555556	19617.718055555557	0.0	0.0	3207.8630555555555	0.0
433	32328.073333333334	19708.659444444445	0.0	0.0	3207.8480555555557	0.0
434	32162.282222222224	19293.69777777778	0.0	0.0	3207.853611111111	0.0
435	32213.516666666666	19609.647222222222	0.0	0.0	3207.8675	0.0
436	32298.425277777777	19540.383611111112	0.0	0.0	3207.8480555555557	0.0
437	32062.378333333334	19733.606944444444	0.0	0.0	3207.8525	0.0
438	32398.19361111111	19580.303888888888	0.0	0.0	3207.8530555555553	0.0
439	32171.140833333335	19490.113611111112	0.0	0.0	3207.860277777778	0.0
440	32134.825	19391.553888888888	0.0	0.0	3207.8669444444445	0.0
441	32249.407222222224	19686.3775	0.0	0.0	3207.8502777777776	0.0
442	32226.385833333334	19597.30861111111	0.0	0.0	3207.865277777778	0.0
443	32198.154444444444	19352.692222222224	0.0	0.0	3207.8519444444446	0.0
444	32202.43361111111	19984.303888888888	0.0	0.0	3207.8702777777776	0.0
445	32276.633611111112	19620.507222222222	0.0	0.0	3207.8591666666666	0.0
446	32058.535	19567.185555555556	0.0	0.0	3207.8558333333335	0.0
447	32258.8375	19914.950277777778	0.0	0.0	3207.8719444444446	0.0
448	32089.584444444445	19391.117222222223	0.0	0.0	3207.8558333333335	0.0
449	32181.554166666665	19394.4225	0.0	0.0	3207.8658333333333	0.0
450	32212.126666666667	19926.754444444443	0.0	0.0	3207.860277777778	0.0
451	32316.0175	19491.319166666668	0.0	0.0	3207.8475	0.0
452	32363.18888888889	19988.832777777778	0.0	0.0	3207.8747222222223	0.0
453	32230.78861111111	19820.58	0.0	0.0	3207.831388888889	0.0
454	32498.340833333332	19869.9825	0.0	0.0	3209.8980555555554	0.0
455	32367.5725	19895.713888888888	0.0	0.0	3207.8625	0.0
456	32142.379722222224	19406.47027777778	0.0	0.0	3209.898611111111	0.0
457	32333.457222222223	19949.419444444444	0.0	0.0	3207.843611111111	0.0
458	32419.485833333332	19853.35027777778	0.0	0.0	3209.9030555555555	0.0
459	32319.9525	19916.652777777777	0.0	0.0	3207.856388888889	0.0
460	32203.281944444443	19535.6625	0.0	0.0	3207.861388888889	0.0
461	32385.147222222222	19696.35861111111	0.0	0.0	3207.8619444444444	0.0
462	32268.876944444444	19570.85361111111	0.0	0.0	3207.8741666666665	0.0
463	32447.629166666666	19654.204166666666	0.0	0.0	3207.8430555555556	0.0
464	32463.937222222223	19454.178333333333	0.0	0.0	3207.8708333333334	0.0
465	32309.398333333334	19623.35861111111	0.0	0.0	3207.8580555555554	0.0
466	32476.92361111111	19520.520833333332	0.0	0.0	3207.8719444444446	0.0
467	32128.758055555554	19772.034444444445	0.0	0.0	3207.864722222222	0.0
468	32305.390555555554	19418.430277777778	0.0	0.0	3207.8541666666665	0.0
469	32204.985555555555	19508.398333333334	0.0	0.0	3207.8591666666666	0.0
470	32064.916666666668	19548.4675	0.0	0.0	3205.8225	0.0
471	32277.103333333333	19865.885833333334	0.0	0.0	3207.8575	0.0
472	32097.9925	19469.301944444444	0.0	0.0	3207.8347222222224	0.0
473	32243.081944444446	19691.903611111113	0.0	0.0	3205.8263888888887	0.0
474	32281.335	19600.603055555555	0.0	0.0	3207.860277777778	0.0
475	32172.08111111111	20058.480833333335	0.0	0.0	3205.8119444444446	0.0
476	32405.231944444444	19390.216111111113	0.0	0.0	3209.900833333333	0.0
477	32400.493333333332	19999.090833333332	0.0	0.0	3207.8263888888887	0.0
478	32280.341944444444	19259.172777777778	0.0	0.0	3209.909166666667	0.0
479	32363.81027777778	19732.3175	0.0	0.0	3207.8541666666665	0.0
480	32188.361944444445	19195.961944444443	0.0	0.0	3209.901388888889	0.0
481	32278.500555555554	19741.136388888888	0.0	0.0	3207.845277777778	0.0
482	32235.686944444446	19438.350555555557	0.0	0.0	3207.849722222222	0.0
483	32276.028333333332	19618.85777777778	0.0	0.0	3207.8525	0.0
484	32410.56777777778	19493.88861111111	0.0	0.0	3207.8502777777776	0.0
485	32145.443888888887	19536.069166666668	0.0	0.0	3207.844722222222	0.0
486	32572.18222222222	19827.053333333333	0.0	0.0	3207.844722222222	0.0
487	32409.943055555555	19775.77527777778	0.0	0.0	3209.8775	0.0
488	32323.995555555557	19568.25277777778	0.0	0.0	3207.864722222222	0.0
489	32372.599166666667	19605.0925	0.0	0.0	3205.8191666666667	0.0
490	32268.832777777778	19386.596388888887	0.0	0.0	3207.8619444444444	0.0
491	32329.10388888889	19795.295555555556	0.0	0.0	3205.8147222222224	0.0
492	32187.383333333335	19547.118055555555	0.0	0.0	3207.863611111111	0.0
493	32386.175833333335	19440.808333333334	0.0	0.0	3207.8558333333335	0.0
494	32291.881388888887	19736.445277777777	0.0	0.0	3205.8269444444445	0.0
495	32334.378333333334	19600.185	0.0	0.0	3207.8597222222224	0.0
496	32155.3425	19516.5625	0.0	0.0	3207.8558333333335	0.0
497	32322.104722222222	19568.849444444444	0.0	0.0	3209.8775	0.0
498	32099.16888888889	19396.265833333335	0.0	0.0	3207.8752777777777	0.0
499	32276.3975	19599.643888888888	0.0	0.0	3205.821388888889	0.0
500	32070.2775	19489.8775	0.0	0.0	3207.8558333333335	0.0
501	32221.229444444445	19586.315833333334	0.0	0.0	3207.8475	0.0
502	32023.478055555555	19290.14222222222	0.0	0.0	3207.860833333333	0.0
503	32301.653055555555	19897.543611111112	0.0	0.0	3207.8191666666667	0.0
504	32129.54527777778	19380.261666666665	0.0	0.0	3207.8569444444443	0.0
505	32262.286666666667	19702.161111111112	0.0	0.0	3205.8225	0.0
506	32153.39138888889	19400.023333333334	0.0	0.0	3207.869722222222	0.0
507	32394.733055555556	19612.262222222223	0.0	0.0	3207.8508333333334	0.0
508	32250.8225	19590.235833333332	0.0	0.0	3205.8280555555557	0.0
509	32398.75138888889	20184.781666666666	0.0	0.0	3207.811388888889	0.0
510	32153.7675	19323.789166666666	0.0	0.0	3207.8741666666665	0.0
511	32338.090277777777	19866.29	0.0	0.0	3205.800277777778	0.0
512	32186.645555555555	19487.655555555557	0.0	0.0	3207.8719444444446	0.0
513	32332.81	19773.54	0.0	0.0	3207.8230555555556	0.0
514	32382.989444444444	19808.807777777776	0.0	0.0	3205.8258333333333	0.0
515	32391.820277777777	19893.440555555557	0.0	0.0	3207.8580555555554	0.0
516	32158.72527777778	19475.647222222222	0.0	0.0	3207.8725	0.0
517	32362.272222222222	20205.73888888889	0.0	0.0	3207.853611111111	0.0
518	32428.578055555554	19534.768888888888	0.0	0.0	3207.863611111111	0.0
519	32233.321111111112	19609.26388888889	0.0	0.0	3205.8280555555557	0.0
520	32419.251111111113	19574.52361111111	0.0	0.0	3207.8519444444446	0.0
521	32327.681111111113	19838.853055555555	0.0	0.0	3207.8569444444443	0.0
522	32139.929166666665	19383.514166666668	0.0	0.0	3207.8469444444445	0.0
523	32353.324722222223	19721.713333333333	0.0	0.0	3207.8575	0.0
524	32091.538333333334	19400.457222222223	0.0	0.0	3207.8658333333333	0.0
525	32386.8825	19791.73611111111	0.0	0.0	3207.849166666667	0.0
526	32311.5375	19332.6575	0.0	0.0	3207.8569444444443	0.0
527	32345.791666666668	19947.14861111111	0.0	0.0	3207.8680555555557	0.0
528	32095.148333333334	19199.845	0.0	0.0	3207.873611111111	0.0
529	32305.489166666666	20003.748333333333	0.0	0.0	3209.8858333333333	0.0
530	32083.798055555555	19284.286944444444	0.0	0.0	3205.839722222222	0.0
531	32348.429166666665	20024.453055555554	0.0	0.0	3209.861388888889	0.0
532	32342.49	19720.24777777778	0.0	0.0	3207.873611111111	0.0
533	32347.644166666665	19832.466111111113	0.0	0.0	3207.8319444444446	0.0
534	32045.981944444444	19210.438611111113	0.0	0.0	3205.836388888889	0.0
535	32297.395	19844.350555555557	0.0	0.0	3205.8097222222223	0.0
536	32331.9125	19328.635833333334	0.0	0.0	3207.864722222222	0.0
537	32308.695833333335	19735.135833333334	0.0	0.0	3207.8469444444445	0.0
538	32342.44	19466.055555555555	0.0	0.0	3207.8586111111113	0.0
539	32261.926111111112	19486.13	0.0	0.0	3207.8575	0.0
540	32087.116388888888	19364.3775	0.0	0.0	3207.863611111111	0.0
541	32300.43361111111	19816.284166666668	0.0	0.0	3209.864722222222	0.0
542	32110.341944444444	19291.9875	0.0	0.0	3207.8586111111113	0.0
543	32262.68138888889	20037.23222222222	0.0	0.0	3207.8475	0.0
544	32091.796388888888	19528.395277777778	0.0	0.0	3207.8525	0.0
545	32277.263333333332	19530.996666666666	0.0	0.0	3209.8947222222223	0.0
546	32285.10111111111	19665.134444444444	0.0	0.0	3207.8597222222224	0.0
547	32336.73222222222	19975.492222222223	0.0	0.0	3207.8508333333334	0.0
548	32136.041666666668	19140.27111111111	0.0	0.0	3209.9080555555556	0.0
549	32341.4125	19564.4425	0.0	0.0	3207.843611111111	0.0
550	32258.27472222222	19613.318055555555	0.0	0.0	3207.8775	0.0
551	32045.134166666667	19516.873333333333	0.0	0.0	3209.8825	0.0
552	32276.957777777778	19899.914722222224	0.0	0.0	3207.8597222222224	0.0
553	32074.048055555555	19481.839444444446	0.0	0.0	3207.8625	0.0
554	32489.87361111111	19844.039444444443	0.0	0.0	3207.849722222222	0.0
555	32133.24638888889	19444.280555555557	0.0	0.0	3209.8919444444446	0.0
556	32463.77472222222	19667.56611111111	0.0	0.0	3207.853611111111	0.0
557	32036.144444444446	19569.87861111111	0.0	0.0	3207.8358333333335	0.0
558	32384.84222222222	19719.40472222222	0.0	0.0	3207.8630555555555	0.0
559	32014.92861111111	19566.953333333335	0.0	0.0	3205.819722222222	0.0
560	32397.55222222222	19750.54138888889	0.0	0.0	3207.844722222222	0.0
561	32250.701944444445	19641.97388888889	0.0	0.0	3205.8119444444446	0.0
562	32033.619444444445	19464.312222222223	0.0	0.0	3207.863611111111	0.0
563	32332.389722222222	19697.48277777778	0.0	0.0	3205.800277777778	0.0
564	32221.084722222222	19670.991666666665	0.0	0.0	3205.8180555555555	0.0
565	32299.432777777776	19810.568055555555	0.0	0.0	3209.8908333333334	0.0
566	32066.540555555555	19449.687777777777	0.0	0.0	3205.823611111111	0.0
567	32354.348611111112	19874.68472222222	0.0	0.0	3207.863611111111	0.0
568	32169.98972222222	19411.25138888889	0.0	0.0	3207.873611111111	0.0
569	32271.840833333332	19556.831944444446	0.0	0.0	3209.9019444444443	0.0
570	32138.644166666665	19632.709444444445	0.0	0.0	3207.8091666666664	0.0
571	32238.633611111112	19258.53277777778	0.0	0.0	3207.8152777777777	0.0
572	32083.858333333334	19550.329166666666	0.0	0.0	3205.7719444444447	0.0
573	32206.581388888888	19575.915833333333	0.0	0.0	3207.783611111111	0.0
574	32230.655555555557	19772.001944444444	0.0	0.0	3207.7975	0.0
575	32215.191666666666	19518.236666666668	0.0	0.0	3207.801388888889	0.0
576	32174.437777777777	19358.894166666665	0.0	0.0	3207.8280555555557	0.0
577	32257.742777777778	19840.8775	0.0	0.0	3209.8425	0.0
578	32139.7475	19441.261944444443	0.0	0.0	3207.8147222222224	0.0
579	32259.69111111111	19351.048333333332	0.0	0.0	3209.8380555555555	0.0
580	32381.070277777777	19774.970833333333	0.0	0.0	3207.8219444444444	0.0
581	32171.405555555557	19698.835555555557	0.0	0.0	3207.8075	0.0
582	32225.715555555555	19435.882777777777	0.0	0.0	3207.8147222222224	0.0
583	32260.979722222222	19666.868333333332	0.0	0.0	3207.819722222222	0.0
584	32220.86111111111	19524.475555555557	0.0	0.0	3207.805277777778	0.0
585	32298.226666666666	19561.044444444444	0.0	0.0	3207.8069444444445	0.0
586	32155.4125	19398.374444444446	0.0	0.0	3207.8130555555554	0.0
587	32250.57611111111	19799.21638888889	0.0	0.0	3209.8463888888887	0.0
588	32245.63527777778	19359.07972222222	0.0	0.0	3207.7952777777778	0.0
589	31942.72638888889	19582.125	0.0	0.0	3207.7952777777778	0.0
590	32295.26777777778	19758.25222222222	0.0	0.0	3205.719722222222	0.0
591	32277.965277777777	19611.564444444444	0.0	0.0	3207.7975	0.0
592	32166.23611111111	19485.658055555556	0.0	0.0	3207.801388888889	0.0
593	32143.093055555557	19256.95527777778	0.0	0.0	3207.808611111111	0.0
594	32009.386388888888	19331.73972222222	0.0	0.0	3207.811388888889	0.0
595	32298.80638888889	19768.00888888889	0.0	0.0	3207.7975	0.0
596	32210.5425	19388.278055555555	0.0	0.0	3207.8108333333334	0.0
597	32036.490833333333	19447.50277777778	0.0	0.0	3209.8441666666668	0.0
598	32265.806666666667	19836.38527777778	0.0	0.0	3207.8097222222223	0.0
599	32195.60361111111	19325.068888888887	0.0	0.0	3207.8097222222223	0.0
600	32104.777222222223	19805.511666666665	0.0	0.0	3207.8119444444446	0.0
601	32244.51638888889	19666.72888888889	0.0	0.0	3209.833611111111	0.0
602	32146.015555555554	19541.034444444445	0.0	0.0	3205.773611111111	0.0
603	32251.960277777776	19600.418611111112	0.0	0.0	3207.8063888888887	0.0
604	32283.02361111111	19734.985	0.0	0.0	3207.820833333333	0.0
605	32057.864444444444	19416.86	0.0	0.0	3207.8102777777776	0.0
606	32191.995277777776	19502.10722222222	0.0	0.0	3207.813611111111	0.0
607	32030.39222222222	19411.306666666667	0.0	0.0	3207.816388888889	0.0
608	32262.765555555554	19488.970555555556	0.0	0.0	3207.8108333333334	0.0
609	32249.012222222223	19702.609722222223	0.0	0.0	3209.8580555555554	0.0
610	32123.4075	19647.858888888888	0.0	0.0	3207.8158333333336	0.0
611	32283.295	19488.47888888889	0.0	0.0	3207.804166666667	0.0
612	32101.8675	19414.251944444444	0.0	0.0	3207.8119444444446	0.0
613	32276.012222222223	19436.088888888888	0.0	0.0	3207.8130555555554	0.0
614	32091.012222222223	19389.26638888889	0.0	0.0	3207.8063888888887	0.0
615	32304.909722222223	19681.30722222222	0.0	0.0	3207.813611111111	0.0
616	32273.685	19436.264444444445	0.0	0.0	3207.8147222222224	0.0
617	32035.007222222222	19487.792222222222	0.0	0.0	3207.811388888889	0.0
618	32239.807777777776	19702.265833333335	0.0	0.0	3207.8008333333332	0.0
619	32213.904166666667	19771.361944444445	0.0	0.0	3207.7980555555555	0.0
620	32181.609722222223	19520.215277777777	0.0	0.0	3207.811388888889	0.0
621	32214.198888888888	19499.652777777777	0.0	0.0	3209.8280555555557	0.0
622	32420.15388888889	19694.733333333334	0.0	0.0	3207.8075	0.0
623	32134.378055555557	19669.85722222222	0.0	0.0	3207.7825	0.0
624	32352.694166666668	19457.937222222223	0.0	0.0	3207.8125	0.0
625	32170.71861111111	19645.380833333333	0.0	0.0	3207.784722222222	0.0
626	32408.570277777777	19455.504722222224	0.0	0.0	3207.784166666667	0.0
627	32386.61527777778	19641.4475	0.0	0.0	3207.8025	0.0
628	32185.716111111113	19490.533888888887	0.0	0.0	3207.8175	0.0
629	32407.292777777777	19626.825	0.0	0.0	3207.783611111111	0.0
630	32169.52972222222	19544.667222222222	0.0	0.0	3207.7975	0.0
631	32229.758333333335	19449.748055555556	0.0	0.0	3207.813611111111	0.0
632	32066.965833333332	19471.275	0.0	0.0	3207.8130555555554	0.0
633	32151.266944444444	19623.84138888889	0.0	0.0	3207.8108333333334	0.0
634	32125.49638888889	19495.86472222222	0.0	0.0	3207.808611111111	0.0
635	32240.65166666667	19557.641666666666	0.0	0.0	3207.8091666666664	0.0
636	32101.581944444446	19432.152222222223	0.0	0.0	3209.8475	0.0
637	32285.446944444444	19642.986944444445	0.0	0.0	3207.813611111111	0.0
638	32234.219722222224	19482.891111111112	0.0	0.0	3207.813611111111	0.0
639	32107.07361111111	19712.265555555554	0.0	0.0	3207.800277777778	0.0
640	32368.783333333333	19776.18527777778	0.0	0.0	3209.8419444444444	0.0
641	32213.398333333334	19534.608055555556	0.0	0.0	3207.799722222222	0.0
642	32117.41138888889	19545.395	0.0	0.0	3207.813611111111	0.0
643	32206.710833333334	19524.38388888889	0.0	0.0	3207.8030555555556	0.0
644	32146.489166666666	19397.866388888888	0.0	0.0	3209.8630555555555	0.0
645	32129.3	19637.571944444444	0.0	0.0	3207.7875	0.0
646	32086.91611111111	19493.285	0.0	0.0	3207.8158333333336	0.0
647	32211.29138888889	19813.033888888887	0.0	0.0	3207.804166666667	0.0
648	32331.401388888888	19718.145277777778	0.0	0.0	3209.8258333333333	0.0
649	31971.902777777777	19680.468333333334	0.0	0.0	3205.7675	0.0
650	32277.68472222222	19678.78638888889	0.0	0.0	3209.8386111111113	0.0
651	32332.535	19679.18138888889	0.0	0.0	3205.7725	0.0
652	32095.352222222224	19591.35722222222	0.0	0.0	3207.7969444444443	0.0
653	32268.50083333333	19320.29888888889	0.0	0.0	3205.7808333333332	0.0
654	32041.28638888889	19528.226944444443	0.0	0.0	3207.805277777778	0.0
655	32206.05861111111	19822.835	0.0	0.0	3205.7741666666666	0.0
656	32257.309166666666	19812.299166666668	0.0	0.0	3207.7930555555554	0.0
657	32041.920555555556	19367.51722222222	0.0	0.0	3205.7830555555556	0.0
658	32308.0625	19532.925277777777	0.0	0.0	3207.8008333333332	0.0
659	31937.251944444444	19312.274444444443	0.0	0.0	3205.7730555555554	0.0
660	32296.004166666666	19876.244166666667	0.0	0.0	3207.7980555555555	0.0
661	32286.784166666668	19722.70138888889	0.0	0.0	3205.7569444444443	0.0
662	32127.206666666665	19257.7525	0.0	0.0	3207.8230555555556	0.0
663	32352.530277777776	19731.374444444446	0.0	0.0	3205.7786111111113	0.0
664	32304.345555555556	19792.375277777777	0.0	0.0	3207.7902777777776	0.0
665	32013.164444444443	19218.70611111111	0.0	0.0	3205.7897222222223	0.0
666	32163.883611111112	19844.722222222223	0.0	0.0	3207.7919444444447	0.0
667	32370.54388888889	19551.001666666667	0.0	0.0	3205.776388888889	0.0
668	32067.12722222222	19311.009444444444	0.0	0.0	3207.7980555555555	0.0
669	32320.104722222222	19584.9075	0.0	0.0	3205.771388888889	0.0
670	32285.727777777778	19854.231666666667	0.0	0.0	3207.8058333333333	0.0
671	32299.066666666666	19613.286666666667	0.0	0.0	3209.8569444444443	0.0
672	32312.756666666668	19448.53361111111	0.0	0.0	3207.8030555555556	0.0
673	32103.929722222223	19413.449444444443	0.0	0.0	3207.8275	0.0
674	32325.124444444446	19711.661666666667	0.0	0.0	3207.805277777778	0.0
675	32290.245277777776	19470.296666666665	0.0	0.0	3207.8230555555556	0.0
676	32012.641111111112	19484.73361111111	0.0	0.0	3207.804722222222	0.0
677	32353.854444444445	19594.073333333334	0.0	0.0	3207.833611111111	0.0
678	32211.955	19171.745555555557	0.0	0.0	3207.820833333333	0.0
679	32031.86388888889	19894.51027777778	0.0	0.0	3207.8108333333334	0.0
680	32261.275	19493.442222222224	0.0	0.0	3207.816388888889	0.0
681	32175.03138888889	19849.56638888889	0.0	0.0	3207.799722222222	0.0
682	32160.233888888888	19644.679722222223	0.0	0.0	3209.866388888889	0.0
683	32238.963333333333	19518.69277777778	0.0	0.0	3207.808611111111	0.0
684	32081.493611111113	19344.5075	0.0	0.0	3207.805277777778	0.0
685	32227.525833333333	19741.918055555554	0.0	0.0	3205.7680555555557	0.0
686	32016.909166666668	19167.835555555557	0.0	0.0	3207.8125	0.0
687	32227.46638888889	19811.187222222223	0.0	0.0	3207.800277777778	0.0
688	32315.866388888888	19624.350555555557	0.0	0.0	3205.7741666666666	0.0
689	32050.655277777776	19437.574722222223	0.0	0.0	3207.7986111111113	0.0
690	32300.584444444445	19648.0775	0.0	0.0	3205.775277777778	0.0
691	32294.473055555554	19585.346666666668	0.0	0.0	3207.801388888889	0.0
692	32157.919166666667	19326.641666666666	0.0	0.0	3207.8019444444444	0.0
693	32209.38527777778	19659.493333333332	0.0	0.0	3207.799722222222	0.0
694	32232.084444444445	19358.73361111111	0.0	0.0	3205.7769444444443	0.0
695	32029.280555555557	19774.603055555555	0.0	0.0	3203.7380555555555	0.0
696	32279.245277777776	19755.13888888889	0.0	0.0	3203.7252777777776	0.0
697	32250.656666666666	19803.601666666666	0.0	0.0	3207.811388888889	0.0
698	32080.404444444444	19410.7625	0.0	0.0	3205.7741666666666	0.0
699	32291.120833333334	20013.33916666667	0.0	0.0	3205.7480555555558	0.0
700	32278.133055555554	19632.70861111111	0.0	0.0	3207.8130555555554	0.0
701	32209.625555555554	19638.259444444444	0.0	0.0	3207.8097222222223	0.0
702	32309.78777777778	19392.866944444446	0.0	0.0	3207.8063888888887	0.0
703	32376.111666666668	19634.098611111112	0.0	0.0	3207.8102777777776	0.0
704	32112.35861111111	19543.75388888889	0.0	0.0	3205.7536111111112	0.0
705	32379.863055555557	19758.33	0.0	0.0	3207.7925	0.0
706	32149.729444444445	19314.01861111111	0.0	0.0	3207.821388888889	0.0
707	32410.554722222223	19462.980555555554	0.0	0.0	3207.7791666666667	0.0
708	32153.430277777778	19448.472777777777	0.0	0.0	3205.773611111111	0.0
709	32290.93666666667	19480.51361111111	0.0	0.0	3207.811388888889	0.0
710	32031.868333333332	19616.0875	0.0	0.0	3205.7708333333335	0.0
711	32253.65111111111	19462.929722222223	0.0	0.0	3207.8075	0.0
712	32394.931944444445	19416.225	0.0	0.0	3205.7786111111113	0.0
713	31912.143333333333	19236.7075	0.0	0.0	3205.759722222222	0.0
714	32389.366944444446	19632.954166666666	0.0	0.0	3205.7697222222223	0.0
715	32222.524166666666	19584.56111111111	0.0	0.0	3207.7902777777776	0.0
716	32051.08611111111	19216.509166666667	0.0	0.0	3205.775277777778	0.0
717	32309.85027777778	20027.804444444446	0.0	0.0	3205.7663888888887	0.0
718	32069.0225	19400.71111111111	0.0	0.0	3207.811388888889	0.0
719	32291.250277777777	19691.993333333332	0.0	0.0	3207.803611111111	0.0
720	32017.29388888889	19415.055277777778	0.0	0.0	3205.7708333333335	0.0
721	32275.543055555554	19842.332777777778	0.0	0.0	3207.8069444444445	0.0
722	32113.907222222224	19229.95472222222	0.0	0.0	3205.7741666666666	0.0
723	32271.93388888889	19787.001666666667	0.0	0.0	3205.7608333333333	0.0
724	32236.963888888888	19479.805833333332	0.0	0.0	3205.7825	0.0
725	32284.499722222223	19630.831944444446	0.0	0.0	3207.795	0.0
726	32188.00611111111	19276.17027777778	0.0	0.0	3207.8275	0.0
727	32285.64888888889	19532.296944444446	0.0	0.0	3207.7947222222224	0.0
728	32133.768333333333	19399.576944444445	0.0	0.0	3205.7725	0.0
729	32336.12416666667	19561.051111111112	0.0	0.0	3207.8080555555557	0.0
730	32036.03277777778	19134.386388888888	0.0	0.0	3205.7725	0.0
731	32309.843055555557	19907.21222222222	0.0	0.0	3207.7880555555557	0.0
732	31982.18472222222	19342.343055555557	0.0	0.0	3205.7691666666665	0.0
733	32305.4075	19696.698055555556	0.0	0.0	3207.8063888888887	0.0
734	32256.277777777777	19304.858055555556	0.0	0.0	3205.775833333333	0.0
735	31996.8225	19653.560555555556	0.0	0.0	3209.843611111111	0.0
