Iteration	pt	walk
69	1492681.533	154796.2109926786
70	1496514.752	152364.903693462
71	1501891.576	150702.53777931532
72	1501876.487	148022.7243716114
73	1505932.207	146100.04737091038
74	1508999.244	146161.54198637774
75	1510055.844	143729.52682317185
76	1515160.775	142399.45953305464
77	1519887.786	140533.18805832008
78	1522889.184	139218.46015285846
79	1524177.566	137468.5518631119
80	1522416.518	136077.20608862175
81	1527144.633	134667.94435749645
82	1523572.801	133335.2235252527
83	1523821.064	132771.81830265964
84	1530004.477	132300.80612934043
85	1535297.917	131456.86309682866
86	1538851.347	130151.89185531177
87	1535434.747	130649.25155176068
88	1542858.856	128904.64877089957
89	1534303.763	129153.06817002948
90	1529240.78	128555.36874161742
91	1529907.439	127484.60555005961
92	1531147.365	127147.11358877576
93	1532038.73	127222.1364991484
94	1530329.757	127654.7160905517
95	1533952.241	127602.20857974335
96	1526450.106	127338.2319951685
97	1520683.791	126924.0201259869
98	1532981.73	126580.82412563995
99	1514236.671	126472.95296141675
100	1520316.721	125393.78690596014
101	1530453.049	125812.27359996589
102	1517759.581	125487.85481899476
103	1527218.811	124465.09653709989
104	1514456.859	124542.42702630685
105	1532608.448	124218.01933258229
106	1519512.052	123689.87292238689
107	1528589.931	123686.65033355959
108	1522882.442	123167.60121229349
109	1527175.399	123308.89295515827
110	1529735.287	123306.1373278524
111	1531354.855	123340.10409855604
112	1525666.32	123269.22076820827
113	1528720.77	122581.00702509297
114	1538125.105	122771.62928748321
115	1525660.173	122548.4519400764
116	1522986.483	122984.1508977486
117	1530936.459	122435.75425941622
118	1528454.043	122956.43395227537
119	1531323.77	122394.14901324251
120	1521770.319	122222.35971395543
121	1535558.307	123052.72715965587
122	1524489.395	122794.33594255503
123	1527335.496	122577.71360548704
124	1535812.645	122235.97721305312
125	1523413.805	122744.68808605085
126	1524722.404	122211.2374889361
127	1537690.556	122375.85050284387
128	1521926.22	122602.3345125992
129	1538299.322	122527.39778554835
130	1521446.676	122720.8842944226
131	1543268.512	122530.78879219155
132	1530872.596	123347.53518655348
133	1524896.546	122863.60678546017
134	1535800.014	123304.55454510183
135	1525323.452	121830.32195745924
136	1545013.372	122449.45663496193
137	1553981.757	102002.08209085473
138	1544031.104	95619.72965526007
139	1574279.961	92059.57959580937
140	1584249.246	88854.0462375429
141	1571276.763	85414.15215317269
142	1599025.333	82111.24441572887
143	1597898.288	77422.97471996362
144	1586501.894	75328.85708377736
145	1614805.799	73887.71719756046
146	1613122.814	71115.10205465085
147	1609793.557	68813.02929714504
148	1624839.415	66704.36608299529
149	1621910.954	65369.4559680974
150	1616527.903	63791.741465503634
151	1631232.463	62483.01967698506
152	1622515.942	61726.20706077671
153	1647489.665	57186.4904592884
154	1651864.407	54709.78143070007
155	1655791.494	52727.89201148484
156	1647138.394	50095.939825439644
157	1666672.623	48384.75533395123
158	1656901.569	47007.38458101583
159	1668063.439	46474.20865788225
160	1663241.033	42636.27085347389
161	1674930.674	42654.478241030745
162	1667292.957	41276.37604365189
163	1674670.469	40616.276551376264
164	1677116.079	40340.49161472036
165	1665691.049	39962.485716323994
166	1673829.358	38734.521224916556
167	1669436.372	38151.10165360258
168	1680195.351	37840.28052988919
169	1668745.067	37379.03891586226
170	1680267.511	36603.34232913668
171	1674646.871	35611.84257513248
172	1677393.652	36032.02004479093
173	1675843.07	35655.15719100096
174	1691386.087	35195.5670389329
175	1684438.217	34454.31723926255
176	1681340.8	34597.4076459851
177	1674433.633	34293.33532497362
178	1693300.812	33388.611995716594
179	1691403.84	32735.018324558358
180	1683181.39	32704.929604212306
181	1686822.077	32525.683345148253
182	1697882.101	32616.117514906822
183	1682739.107	32765.873582429478
184	1707235.46	28597.28672475079
185	1707038.102	27717.175260607433
186	1701576.95	26212.14310918854
187	1719966.016	25585.076129319605
188	1718601.276	24638.24900850049
189	1722841.277	23299.27334244471
190	1726980.04	21698.390453464006
191	1717962.193	20636.862867581673
192	1725458.726	19837.16432174249
193	1730695.096	18165.623066349002
194	1732133.397	16819.605243824604
195	1735628.281	15694.629332113873
196	1738852.842	14731.57191807702
197	1732004.021	14217.508787267885
198	1735766.335	13941.002944098778
199	1735981.738	13548.048221700812
200	1732024.766	12924.41503294828
201	1724432.725	12648.208234942038
202	1728109.25	12324.119137511016
203	1722709.673	12204.544777886464
204	1727992.414	12011.170952502882
205	1721689.72	12108.270835863166
206	1726874.162	11808.501173250186
207	1716171.837	11763.343826217726
208	1726998.159	11631.520782584488
209	1727031.171	11639.052827431155
210	1721677.664	11576.76139331096
211	1727250.849	10926.558373611588
212	1714211.463	10523.667273366817
213	1721783.419	10464.917787304548
214	1721321.292	10334.430445136622
215	1715633.875	10295.36419180563
216	1727612.024	10150.204327298194
217	1718594.34	10116.124233530765
218	1710122.177	10128.117748437975
219	1724335.189	9871.317520531598
220	1710000.413	9734.269363730973
221	1718151.295	9795.839775944103
222	1710655.8	9785.383532097945
223	1718708.854	9320.097797956441
224	1726459.207	9393.280333145989
225	1720083.735	9498.60381007639
226	1723730.152	9410.923249216987
227	1729925.816	9603.926920226786
228	1724607.843	9576.483477249452
229	1727226.344	9684.487576987745
230	1715862.763	9311.498036366555
231	1726596.641	9656.726571120376
232	1722515.888	9739.20866970818
233	1730093.033	9587.09470241605
234	1733641.383	9436.671893170045
235	1723313.302	9563.205179053028
236	1732960.294	9625.154380579974
237	1728419.866	9404.524196909771
238	1736807.465	9538.783302314554
239	1727314.176	9798.447793227744
240	1737677.091	9709.180752675265
241	1730137.012	9469.842812998977
242	1735933.086	9674.558402620736
243	1743147.782	9546.2924893787
244	1745697.581	9544.309928201268
245	1751569.375	9641.182037467333
246	1754248.379	9658.188132924748
247	1750984.449	9712.746108454732
248	1761899.896	9668.60655059883
249	1752529.534	9632.038311022545
250	1764437.302	9625.867174896748
251	1745928.666	9707.347854790814
252	1764335.082	9746.46352511684
253	1753096.97	9448.481364055679
254	1764751.255	9629.623965021294
255	1753110.946	9623.325721574787
256	1773324.881	9647.007194550835
257	1754541.844	9517.979295781784
258	1761800.547	9529.459944976328
259	1753584.22	9617.665034604788
260	1758217.316	9726.17367941534
261	1754035.306	9785.211150180001
262	1765377.83	9691.175272726707
263	1754281.891	9639.160499338494
264	1769402.762	9705.103628155131
265	1758982.474	9651.159584387608
266	1758666.289	9635.47448293291
267	1756806.164	9570.019297217985
268	1771273.812	9586.129834728303
269	1746466.553	9492.911035724905
270	1764701.838	9593.318593578306
271	1757924.095	9467.268099591214
272	1763414.67	9410.149156551413
273	1751553.853	9593.980995430846
274	1763580.455	9484.833952916104
275	1749099.92	9465.052855972257
276	1757382.06	9444.408998988096
277	1755217.595	9239.729532664003
278	1767341.839	9327.34442919948
279	1762427.122	9360.383927564517
280	1759923.939	9355.408663817454
281	1770492.152	9194.13850909412
282	1760475.131	9418.12079014756
283	1756618.196	9304.314924581666
284	1755573.181	9334.674957076686
285	1768100.76	9312.412871956809
286	1757675.371	9289.505860343686
287	1762335.549	9309.957422889094
288	1764836.237	9409.52988741822
289	1769436.202	9241.268875029666
290	1755728.719	9265.662471282594
291	1769461.358	9249.951479208314
292	1756918.055	9237.075483599625
293	1774289.376	9389.828390092225
294	1752540.695	9303.464820340101
295	1772296.193	9249.24546895452
296	1763300.803	9263.08611860111
297	1773780.836	9283.84471490782
298	1757770.948	8899.041444131719
299	1770268.006	9338.653927698559
300	1745782.648	9310.959298250793
301	1769970.691	9332.098193756954
302	1756810.235	9275.368232204373
303	1773831.774	9327.907175764498
304	1764337.234	9252.783623680423
305	1760857.706	9199.428149971083
306	1769419.113	9295.638239601854
307	1752299.933	9132.818477838904
308	1766290.657	9324.552497296847
309	1772524.848	9270.045214487845
310	1762106.397	9245.654649530707
311	1766521.816	9201.881303175618
312	1761074.56	9108.758872847808
313	1759482.267	9181.020217883311
314	1768842.545	9323.34125385936
315	1765682.441	9231.83335164987
316	1773709.63	9301.657548118146
317	1765012.833	9324.609708938302
318	1771736.534	9408.30060644854
319	1762275.733	9309.12756680291
320	1771916.776	9352.679589122028
321	1770567.319	9213.367596341079
322	1762758.381	9277.882054732108
323	1771281.157	9407.121960476828
324	1775437.553	9311.449834046995
325	1757570.427	9244.316917213451
326	1774905.924	9226.006448654143
327	1761114.845	9231.336477518547
328	1773919.481	9310.252439473456
329	1761253.095	9277.014317724097
330	1773330.975	9235.31369774372
331	1768703.483	9288.001216762748
332	1776655.368	9269.926584352348
333	1766511.983	9222.66851352621
334	1776394.043	9256.92072016421
335	1763493.296	9326.931324730895
336	1779090.504	9226.14506433453
337	1767610.906	9275.887612898836
338	1764469.801	9207.160664732342
339	1771497.137	9364.714858898742
340	1774079.043	9307.5961574023
341	1761475.343	9174.061626680284
342	1774133.065	9386.498830521457
343	1761720.204	9292.392965511748
344	1772820.244	9274.879502297506
345	1759974.178	9307.011820619739
346	1778348.331	9339.222322148378
347	1760426.723	9306.049505159173
348	1773694.597	9333.582855566623
349	1769275.298	9246.757304856848
350	1752745.886	9275.325575995897
351	1766691.925	9540.302865411957
352	1770730.652	9534.210055106216
353	1757930.616	9534.231197598974
354	1772791.437	9534.173285553594
355	1765045.407	9534.208216628585
356	1759387.193	9534.181558702932
357	1768436.97	9534.206378150953
358	1768768.098	9534.222924449632
359	1756895.497	9534.179720225302
360	1774237.291	9528.090586874821
361	1768136.53	9534.199943479243
362	1763938.006	9534.198105001613
363	1766974.875	9534.224762927264
364	1767784.157	9534.18247794175
365	1754289.394	9534.23119759897
366	1769660.371	9534.224762927264
367	1759877.174	9534.215570539109
368	1772853.867	9534.216489777924
369	1752178.457	9540.343311919843
370	1774496.889	9534.183397180564
371	1763713.196	9534.218328255556
372	1763415.023	9534.208216628585
373	1766039.872	9534.232116837788
374	1757431.362	9528.081394486668
375	1775419.408	9534.207297389768
376	1767753.114	9534.180639464117
377	1759208.95	9540.312057800114
378	1773782.978	9528.040028739966
379	1767630.892	9528.117244800473
380	1764914.494	9528.087829158374
381	1764520.119	9534.213732061478
382	1769172.114	9528.091506113637
383	1764351.897	9534.17788174767
384	1772947.99	9528.08507144193
385	1768016.554	9540.312057800113
386	1762291.561	9534.192589568722
387	1770877.978	9534.214651300294
388	1771206.433	9534.208216628585
389	1763125.724	9534.220166733186
390	1771042.08	9528.073121337324
391	1762033.836	9534.195347285167
392	1771775.329	9534.2091358674
393	1771987.153	9534.2091358674
394	1758603.295	9540.297349979066
395	1771592.272	9534.190751091088
396	1774644.154	9540.344231158659
397	1755804.032	9534.199024240428
398	1771723.063	9534.2091358674
399	1763427.857	9534.181558702932
400	1774073.96	9540.294592262619
401	1759126.53	9534.18891261346
402	1775584.772	9534.173285553594
403	1758736.514	9534.203620434506
404	1772518.071	9534.199024240428
405	1769448.921	9534.219247494371
406	1763337.605	9540.306542367221
407	1768066.84	9534.18247794175
408	1765997.443	9534.186154897012
409	1766103.358	9528.085990680744
410	1767631.328	9528.089667636004
411	1772140.525	9534.187074135827
412	1763015.101	9528.103456218241
413	1767290.419	9540.31481551656
414	1770596.201	9534.173285553596
415	1760619.254	9540.301026934325
416	1773541.714	9528.100698501792
417	1768819.65	9540.301946173142
418	1762246.009	9534.22568216608
419	1769181.261	9540.291834546171
420	1766457.901	9528.121840994552
421	1766613.42	9540.258741948814
422	1761619.981	9534.218328255554
423	1766345.769	9540.310219322482
424	1767460.414	9534.213732061477
425	1751737.77	9540.284480635646
426	1768722.183	9528.096102307714
427	1768718.354	9534.184316419382
428	1758310.162	9528.107133173502
429	1768781.529	9534.175124031224
430	1759545.984	9534.210055106216
431	1769605.439	9534.187074135827
432	1762851.602	9534.211893583846
433	1770092.763	9534.187074135825
434	1759983.836	9534.196266523983
435	1767902.669	9534.219247494371
436	1767060.084	9534.187074135827
437	1753488.129	9534.194428046354
438	1771685.321	9534.195347285166
439	1764289.205	9534.20729738977
440	1763886.927	9534.218328255556
441	1767957.438	9534.190751091088
442	1759478.757	9534.215570539109
443	1768147.436	9534.193508807535
444	1768837.986	9534.223843688449
445	1766028.677	9534.205458912136
446	1759724.441	9534.199943479245
447	1768303.962	9534.226601404896
448	1759389.17	9534.199943479245
449	1763671.342	9534.216489777922
450	1761988.787	9534.20729738977
451	1769089.963	9534.186154897012
452	1766192.883	9534.231197598974
453	1755796.982	9534.159496971359
454	1769456.783	9540.31849247182
455	1768191.464	9534.210974345031
456	1761549.459	9540.319411710638
457	1766837.153	9534.179720225302
458	1769720.318	9540.326765621161
459	1766048.252	9534.20086271806
460	1762422.659	9534.209135867399
461	1770538.823	9534.210055106216
462	1760826.504	9534.230278360159
463	1769328.347	9534.178800986485
464	1771641.251	9534.224762927264
465	1769334.192	9534.203620434508
466	1768817.03	9534.226601404896
467	1754775.651	9534.214651300292
468	1775287.603	9534.197185762798
469	1768452.59	9534.20545891214
470	1762867.165	9528.096102307714
471	1770266.186	9534.20270119569
472	1761596.679	9534.165012404254
473	1767370.047	9528.102536979424
474	1769837.093	9534.20729738977
475	1763494.187	9528.078636770219
476	1773200.22	9540.323088665898
477	1768132.678	9534.15122382202
478	1763781.279	9540.336877248132
479	1772106.175	9534.197185762796
480	1766324.558	9540.324007904717
481	1771889.863	9534.182477941747
482	1762022.154	9534.189831852273
483	1773233.292	9534.194428046352
484	1772401.009	9534.190751091088
485	1757693.89	9534.181558702932
486	1774038.766	9534.181558702932
487	1768609.066	9540.284480635646
488	1765378.575	9534.214651300292
489	1769053.841	9528.090586874821
490	1767216.084	9534.210055106216
491	1769769.572	9528.083232964296
492	1763235.964	9534.212812822663
493	1767828.099	9534.199943479245
494	1766615.662	9528.10345621824
495	1768596.574	9534.206378150951
496	1763697.221	9534.199943479243
497	1769438.866	9540.284480635646
498	1762778.934	9534.232116837788
499	1768094.945	9528.094263830084
500	1763608.755	9534.199943479243
501	1766737.167	9534.18615489701
502	1762504.094	9534.208216628584
503	1770524.573	9534.139273717421
504	1759130.656	9534.201781956875
505	1765363.374	9528.096102307714
506	1762599.826	9534.222924449634
507	1768640.316	9534.191670329905
508	1766715.102	9528.10529469587
509	1764074.553	9534.126404374001
510	1760284.856	9534.230278360157
511	1769479.584	9528.059332755094
512	1759517.629	9534.226601404896
513	1768970.15	9534.145708389126
514	1769343.996	9528.101617740609
515	1768135.896	9534.203620434506
516	1761677.737	9534.227520643712
517	1770781.796	9534.196266523983
518	1767675.065	9534.212812822663
519	1758785.403	9528.105294695872
520	1773119.152	9534.193508807537
521	1766888.612	9534.201781956875
522	1759892.406	9534.185235658195
523	1766827.696	9534.20270119569
524	1763837.796	9534.216489777924
525	1772330.201	9534.188912613457
526	1768061.286	9534.201781956875
527	1765514.389	9534.220166733186
528	1761963.244	9534.229359121344
529	1769084.344	9540.298269217881
530	1757829.923	9528.124598710998
531	1772332.157	9540.257822709997
532	1771764.756	9534.229359121342
533	1764363.381	9534.160416210176
534	1761581.042	9528.119083278103
535	1769625.793	9528.074959814956
536	1767596.675	9534.214651300294
537	1762506.894	9534.185235658195
538	1767613.177	9534.204539673323
539	1769789.447	9534.20270119569
540	1761904.18	9534.212812822665
541	1769356.76	9540.263338142888
542	1760273.031	9534.204539673323
543	1771951.395	9534.18615489701
544	1759512.783	9534.194428046354
545	1769422.895	9540.31297703893
546	1765139.77	9534.206378150953
547	1766466.963	9534.191670329907
548	1758999.893	9540.335038770503
549	1767596.157	9534.179720225302
550	1770209.778	9534.23579379305
551	1761144.341	9540.292753784986
552	1773135.516	9534.206378150953
553	1756326.321	9534.210974345031
554	1775316.799	9534.189831852274
555	1755235.277	9540.308380844852
556	1776768.397	9534.196266523983
557	1756164.135	9534.166850881886
558	1773967.745	9534.211893583848
559	1753160.983	9528.091506113635
560	1776907.046	9534.181558702932
561	1762565.676	9528.078636770219
562	1757899.217	9534.212812822663
563	1770579.165	9528.059332755092
564	1766325.074	9528.088748397193
565	1764188.485	9540.30654236722
566	1759170.569	9528.097940785345
567	1770567.88	9534.212812822663
568	1757320.651	9534.229359121344
569	1770019.647	9540.32492714353
570	1755669.908	9534.122727418737
571	1769753.661	9534.13283904571
572	1759016.961	9528.012451575501
573	1768543.59	9534.080442433224
574	1768034.66	9534.10342340361
575	1759711.538	9534.10985807532
576	1762376.009	9534.153981538468
577	1765286.636	9540.226568590266
578	1755184.58	9534.131919806892
579	1767986.227	9540.219214679742
580	1769535.551	9534.143869911495
581	1763196.104	9534.119969702293
582	1763051.876	9534.131919806894
583	1766346.042	9534.140192956233
584	1765114.859	9534.11629274703
585	1767831.512	9534.119050463478
586	1765257.542	9534.129162090447
587	1768293.08	9540.233003261978
588	1766987.754	9534.09974644835
589	1758302.813	9534.099746448352
590	1767488.848	9527.926043126838
591	1769368.752	9534.103423403612
592	1762744.936	9534.10985807532
593	1766483.513	9534.121808179923
594	1758439.697	9534.126404374001
595	1769176.463	9534.10342340361
596	1768446.444	9534.125485135186
597	1757536.16	9540.229326306715
598	1769068.415	9534.123646657552
599	1764790.529	9534.123646657554
600	1765604.863	9534.127323612818
601	1770371.052	9540.21186076922
602	1764261.11	9528.015209291947
603	1768855.581	9534.11813122466
604	1772750.377	9534.142031433863
605	1760218.849	9534.124565896369
606	1771698.199	9534.130081329262
607	1759423.243	9534.13467752334
608	1772901.556	9534.125485135184
609	1770072.645	9540.252307277102
610	1763718.343	9534.133758284526
611	1770679.008	9534.114454269398
612	1763348.266	9534.127323612816
613	1767760.272	9534.129162090447
614	1764044.353	9534.118131224663
615	1768879.299	9534.130081329264
616	1772299.011	9534.131919806894
617	1757552.89	9534.126404374
618	1772395.897	9534.108938836505
619	1767529.608	9534.104342642426
620	1760636.186	9534.126404374001
621	1768216.705	9540.202668381064
622	1773805.407	9534.119969702293
623	1758589.669	9534.078603955593
624	1773786.666	9534.128242851632
625	1759154.419	9534.082280910856
626	1773940.238	9534.08136167204
627	1767475.509	9534.111696552953
628	1761423.885	9534.136516000974
629	1767872.963	9534.080442433224
630	1755823.903	9534.10342340361
631	1768924.764	9534.130081329264
632	1764829.936	9534.129162090447
633	1765097.37	9534.125485135184
634	1765711.913	9534.121808179922
635	1765713.665	9534.122727418739
636	1756248.718	9540.234841739608
637	1769370.789	9534.130081329264
638	1767848.376	9534.130081329262
639	1756901.224	9534.108019597688
640	1774331.909	9540.225649351452
641	1766671.594	9534.107100358873
642	1764543.735	9534.130081329264
643	1765632.312	9534.112615791768
644	1765035.034	9540.260580426444
645	1761763.836	9534.08687710493
646	1759922.409	9534.133758284526
647	1762984.71	9534.114454269398
648	1772289.013	9540.1989914258
649	1757888.004	9528.005097664975
650	1769640.767	9540.22013391856
651	1767648.321	9528.013370814317
652	1757997.002	9534.102504164797
653	1767220.747	9528.027159396548
654	1757880.922	9534.11629274703
655	1766659.537	9528.016128530762
656	1767175.802	9534.096069493087
657	1756885.219	9528.030836351812
658	1767658.28	9534.108938836504
659	1757452.152	9528.014290053134
660	1771389.638	9534.104342642426
661	1764582.589	9527.987632127482
662	1760215.433	9534.145708389127
663	1767489.009	9528.023482441287
664	1767638.793	9534.09147329901
665	1757568.41	9528.041867217598
666	1766763.538	9534.094231015457
667	1763641.182	9528.019805486025
668	1757186.369	9534.104342642426
669	1769763.022	9528.011532336684
670	1767533.712	9534.117211985846
671	1757697.414	9540.250468799471
672	1770359.552	9534.112615791768
673	1756185.747	9534.153062299652
674	1775814.676	9534.11629274703
675	1765780.424	9534.145708389127
676	1763199.267	9534.115373508213
677	1770378.718	9534.163173926621
678	1771593.7	9534.142031433865
679	1757388.05	9534.125485135184
680	1770681.319	9534.134677523341
681	1763022.397	9534.107100358873
682	1765011.312	9540.266095859335
683	1764228.083	9534.121808179922
684	1762913.796	9534.11629274703
685	1766773.335	9528.006016903792
686	1757782.473	9534.128242851632
687	1769230.657	9534.108019597688
688	1763769.15	9528.016128530762
689	1759392.149	9534.105261881245
690	1771336.879	9528.017967008393
691	1763434.701	9534.10985807532
692	1763152.403	9534.110777314138
693	1765317.327	9534.107100358873
694	1766301.989	9528.020724724838
695	1759069.834	9521.907691165155
696	1770164.12	9521.886548672399
697	1762731.743	9534.126404374001
698	1765542.368	9528.01612853076
699	1770200.05	9527.972924306432
700	1772594.011	9534.129162090447
701	1758851.787	9534.123646657552
702	1777648.369	9534.11813122466
703	1767457.569	9534.124565896369
704	1762091.925	9527.982116694588
705	1768054.546	9534.095150254272
706	1766318.484	9534.14295067268
707	1770402.67	9534.073088522699
708	1758097.277	9528.015209291947
709	1772587.869	9534.126404374
710	1761914.402	9528.01061309787
711	1763899.939	9534.119969702293
712	1770321.953	9528.023482441286
713	1753026.084	9527.99222832156
714	1774719.875	9528.008774620239
715	1764751.253	9534.09147329901
716	1762117.349	9528.017967008393
717	1769644.839	9528.003259187344
718	1759063.339	9534.126404374001
719	1766185.086	9534.113535030583
720	1759814.66	9528.010613097871
721	1766767.908	9534.119050463476
722	1760723.37	9528.016128530762
723	1767704.337	9527.99406679919
724	1767122.938	9528.029917112995
725	1766933.72	9534.098827209535
726	1760420.353	9534.15306229965
727	1769419.323	9534.098827209535
728	1757473.805	9528.013370814317
729	1770222.256	9534.120888941108
730	1762085.091	9528.013370814317
731	1767757.865	9534.087796343747
732	1761167.13	9528.007855381424
733	1769083.745	9534.11813122466
734	1765429.059	9528.018886247208
735	1756895.379	9540.228407067896
736	1772933.661	9528.006936142607
737	1765466.106	9534.09974644835
738	1759906.526	9528.001420709712
739	1766987.917	9534.067573089806
740	1757204.531	9534.096988731902
741	1766806.048	9540.227487829083
742	1769892.433	9528.03727102352
743	1765810.408	9534.1144542694
744	1763971.766	9534.138354478604
745	1769598.339	9540.1870413212
746	1768388.871	9534.13100056808
747	1755713.197	9534.115373508213
748	1772893.134	9527.983035933403
749	1758278.923	9528.02532091892
750	1769474.882	9528.001420709712
751	1767512.94	9528.033594068258
752	1763052.689	9528.024401680103
753	1766667.856	9540.235760978423
754	1764788.193	9534.124565896369
755	1767930.982	9540.210941530402
756	1770330.97	9528.001420709714
757	1766229.884	9534.127323612816
758	1757056.66	9534.102504164797
759	1769972.093	9534.130081329262
760	1759695.036	9528.004178426161
761	1767370.289	9540.239437933686
762	1756989.873	9534.096988731902
763	1766107.572	9534.10985807532
764	1769568.845	9534.132839045711
765	1753497.396	9534.095150254274
766	1772031.378	9528.017967008394
767	1764138.309	9534.118131224663
768	1755868.833	9528.020724724838
769	1764027.699	9534.10801959769
770	1771748.408	9534.125485135186
771	1759166.666	9534.140192956234
772	1771478.69	9534.085957866117
773	1766131.583	9540.241276411318
774	1769843.191	9534.100665687165
775	1766758.96	9540.229326306713
776	1770535.3	9534.110777314136
777	1761613.766	9540.237599456055
778	1770550.144	9534.130081329262
779	1767736.93	9534.112615791768
780	1763474.483	9521.884710194769
781	1767528.049	9534.107100358873
782	1775367.338	9528.023482441287
783	1757948.211	9540.250468799471
784	1777921.085	9527.960974201827
785	1765751.505	9540.222891635005
786	1762424.657	9528.003259187344
787	1772375.723	9527.99590527682
788	1762220.454	9527.994986038006
789	1765678.837	9534.110777314136
790	1761785.161	9527.993147560375
791	1766964.207	9534.10342340361
792	1768300.592	9528.034513307073
793	1762522.799	9534.106181120058
794	1771548.202	9534.111696552953
795	1768631.04	9534.133758284526
796	1769467.788	9534.13283904571
797	1771901.717	9534.119050463478
798	1763892.098	9528.041867217598
799	1769079.649	9534.08963482138
800	1763681.336	9534.099746448352
801	1766794.544	9528.017047769577
802	1762830.601	9534.110777314136
803	1769076.639	9534.126404374001
804	1758367.645	9528.02715939655
805	1771605.466	9534.100665687167
806	1764549.267	9528.003259187344
807	1775029.262	9534.080442433224
808	1771644.712	9521.868163896086
809	1768193.43	9527.994986038006
810	1763766.144	9527.99406679919
811	1768924.819	9534.128242851632
812	1763704.81	9528.029917112995
813	1770339.271	9534.105261881241
814	1762361.892	9528.025320918918
815	1767682.213	9534.109858075322
816	1761352.653	9534.105261881241
817	1767448.729	9534.078603955593
818	1768563.256	9534.0850386273
819	1754373.935	9528.02715939655
820	1773774.61	9528.00601690379
821	1758824.64	9540.248630321841
822	1768317.403	9527.960054963016
823	1755406.782	9534.113535030583
824	1772877.579	9528.005097664976
825	1767652.736	9528.011532336686
826	1761569.794	9527.990389843928
827	1768534.44	9534.107100358873
828	1774526.018	9534.095150254272
829	1755915.99	9528.00417842616
830	1771658.295	9534.087796343747
831	1763444.165	9534.079523194408
832	1759141.831	9534.145708389127
833	1771123.126	9534.120888941108
834	1759782.012	9534.114454269398
835	1767016.325	9534.128242851633
836	1761552.802	9534.128242851632
837	1765475.332	9534.124565896369
838	1772723.569	9534.127323612816
839	1753556.434	9534.130081329262
840	1771369.225	9534.127323612816
841	1766211.56	9540.192556754091
842	1762819.972	9534.133758284526
843	1766819.49	9534.110777314136
844	1764540.971	9521.890225627661
845	1765763.972	9534.119969702291
846	1761410.551	9534.141112195048
847	1767128.223	9527.984874411035
848	1768996.194	9534.153981538468
849	1764281.151	9521.889306388846
850	1762081.16	9534.161335448991
851	1766754.348	9534.072169283883
852	1758456.675	9534.134677523341
853	1768519.199	9527.997743754451
854	1759302.023	9534.141112195048
855	1765769.908	9527.980278216955
856	1770138.359	9534.126404374001
857	1758839.83	9528.03083635181
858	1768846.056	9534.126404374001
859	1760542.968	9534.105261881243
860	1764958.024	9534.106181120058
861	1753657.911	9540.23851869487
862	1771085.14	9534.112615791768
863	1764404.855	9540.223810873822
864	1766111.421	9534.114454269398
865	1768789.302	9534.11813122466
866	1771012.657	9528.017967008393
867	1755252.026	9540.250468799471
868	1773517.005	9534.143869911495
869	1763337.294	9540.23024554553
870	1763789.757	9534.142031433865
871	1763118.499	9534.075846239148
872	1767498.978	9534.137435239787
