ITERATION	avg. Average Leg distance	avg. Average Trip distance
58	9565.500933792882	27644.31583852899	
59	9560.341541679936	27635.95149253047	
60	9571.35779529355	27664.470958993854	
61	9540.191798473104	27662.45956249795	
62	9540.929836058334	27685.695545030118	
63	9542.685953885888	27685.591426426257	
64	9557.22905166765	27754.00871621464	
65	9537.76723454278	27711.758500851047	
66	9562.304736194767	27796.905301270395	
67	9522.584545306872	27744.287171128293	
68	9498.872886071727	27740.889499189085	
69	9501.408615069135	27793.75794418916	
70	9490.282574900231	27785.133513949084	
71	9491.666841533055	27832.36942134068	
72	9462.113170182869	27800.441626346932	
73	9461.919691926112	27826.360406651704	
74	9458.007588450255	27838.941586623958	
75	9446.801270532189	27832.579294472864	
76	9456.750045830395	27890.470659832128	
77	9456.077258537214	27932.324607906845	
78	9449.753220229026	27955.599901586258	
79	9456.860916196854	27989.7227804541	
80	9463.695586190008	28020.270114626852	
81	9483.499459901735	28124.40191136697	
82	9444.8923754069	28046.70349161289	
83	9452.471440487656	28076.709429488623	
84	9441.429489843778	28066.190911424645	
85	9480.270401488136	28179.923466400807	
86	9457.234225348719	28154.345309594817	
87	9448.777270494564	28123.863826324916	
88	9469.762739657435	28198.376533200964	
89	9413.804051804344	28049.579818097227	
90	9356.247947025286	27897.11795491734	
91	9356.871719518685	27921.425919123125	
92	9354.150681066458	27906.064280694944	
93	9372.607742619473	27948.941609605554	
94	9370.532130773596	27946.655896118165	
95	9386.411754688808	27982.988247242138	
96	9320.793202926074	27807.26975272449	
97	9318.363531674662	27771.68533614998	
98	9364.737290087944	27946.354351482252	
99	9289.699823127135	27713.622079529632	
100	9296.748999581772	27740.54543711782	
101	9341.492609220262	27878.702151327372	
102	9250.748369225485	27613.812934001962	
103	9292.644395705574	27755.58241213148	
104	9242.338194310867	27605.2553801512	
105	9331.657555562617	27865.274151485584	
106	9260.240662971997	27681.555926189878	
107	9291.117454106441	27762.35761615451	
108	9275.716187561555	27723.74771917178	
109	9294.366405685148	27776.23365266401	
110	9304.888880727356	27828.36656017591	
111	9305.29211124861	27830.177713893438	
112	9284.808360416755	27767.080444790347	
113	9281.930114527966	27779.10410484127	
114	9337.700198389206	27935.38884196413	
115	9276.432092730525	27757.34102902206	
116	9266.39175072485	27713.800713907593	
117	9313.40881481823	27845.81648547792	
118	9296.597969737442	27799.102625480366	
119	9308.53964410573	27840.60062058257	
120	9261.878404707355	27696.8370479665	
121	9345.445825170784	27934.81290928195	
122	9275.037335547397	27729.267410692646	
123	9296.961759897516	27789.90256466543	
124	9345.54167726168	27915.33046287223	
125	9282.447336408703	27730.695233785074	
126	9278.551662200583	27706.49390356606	
127	9352.592178519471	27937.096366665348	
128	9278.697757875638	27703.7753788182	
129	9362.414073754619	27943.100486609786	
130	9256.240909622511	27628.242016869488	
131	9382.72323710394	28013.31983165214	
132	9314.617223479163	27790.4994844293	
133	9282.580531828817	27703.0906253607	
134	9337.80909377241	27873.19801816583	
135	9277.126296578226	27686.56036045104	
136	9396.009515312691	28033.266988391963	
137	9253.270745135052	28055.570749918952	
138	9122.855581456988	27747.12369087337	
139	9235.226042884695	28171.761818060502	
140	9218.758669878325	28152.346784569803	
141	9087.568033181993	27852.9354437561	
142	9186.990493607518	28236.784681156427	
143	9130.263951474282	28157.905995625184	
144	9036.649199200549	27910.738508298567	
145	9119.93906082448	28252.947300416785	
146	9088.955112379821	28212.248705607315	
147	9024.23290180231	28062.47975047508	
148	9071.15581757876	28297.513608853445	
149	9030.229972855483	28209.48919500567	
150	8980.623951607427	28061.039101637947	
151	9043.85716783065	28319.33966935026	
152	8980.517366915392	28167.08431360353	
153	9040.065734342816	28476.80423662935	
154	9026.341004890897	28494.74954576425	
155	8994.71634725206	28482.35737640805	
156	8947.788054878381	28415.8024017779	
157	9026.095217297698	28679.342738032225	
158	8976.114849736958	28553.099975737863	
159	9049.02913178667	28770.66885121871	
160	9013.835085962424	28721.448538553785	
161	9062.339219337475	28858.39992123313	
162	9000.950016297737	28645.71447526521	
163	9036.004938951983	28803.69674289945	
164	9041.005725402953	28839.238985589644	
165	8957.558672984402	28572.440075166083	
166	8998.386284211861	28737.59455389732	
167	8958.58786129513	28619.806199237657	
168	9021.448503352198	28790.159098578115	
169	8948.187709020767	28605.88645541918	
170	9016.04237558888	28812.779655945258	
171	8979.197210964161	28721.528753501356	
172	8983.043263315461	28739.80128086414	
173	8969.270337132773	28692.049578424692	
174	9031.608633312237	28896.207773162485	
175	9014.91846857044	28862.935459720135	
176	8993.245429296108	28752.05427263055	
177	8975.301990876054	28702.798038535246	
178	9043.14688982197	28964.89386136966	
179	9029.599714703127	28911.606606608173	
180	8966.000719021682	28692.572217491856	
181	8993.25124930772	28797.01356636271	
182	9041.59618436885	28917.151600473593	
183	8957.689234003246	28679.996786682437	
184	9034.443212973954	29041.897188579806	
185	9010.498723604125	28996.400374956625	
186	8975.807521840621	28907.08905346962	
187	9070.248026112611	29235.39631809035	
188	9007.779445699807	29077.275877244254	
189	9006.434751633482	29125.331373447705	
190	9025.902913458573	29223.025453793256	
191	8929.538761119973	28973.960366180574	
192	8957.401255988085	29080.345056675666	
193	8963.414256840202	29172.904088006977	
194	8944.129661371082	29145.358428529587	
195	8935.54891875871	29164.600152397685	
196	8943.619474160261	29218.21946880094	
197	8905.386054013381	29088.91307388852	
198	8915.887905710682	29132.405381371584	
199	8908.310307504344	29102.45309238357	
200	8883.855761859646	29052.47515774807	
201	8838.892026209842	28905.877427321957	
202	8848.116527813845	28977.16263512906	
203	8835.149939031326	28900.05488102821	
204	8853.628377105291	28994.234746733182	
205	8809.18818412974	28850.957180125133	
206	8838.407389084177	28954.523006689127	
207	8783.952321003571	28774.126854730737	
208	8837.329428539546	28953.85413357803	
209	8832.238062672684	28910.897228385737	
210	8804.86063333525	28827.782030010265	
211	8823.8178528208	28900.39579303834	
212	8767.551166000907	28719.909319700644	
213	8799.615639873535	28813.92926986235	
214	8798.750666618242	28823.44764467345	
215	8759.328047705305	28691.701317840096	
216	8832.157050567195	28935.464250131048	
217	8783.919352419316	28765.066815236823	
218	8745.37525799393	28638.461260429794	
219	8808.041620001786	28854.874513208215	
220	8736.979802085669	28623.97531402108	
221	8773.665680492435	28743.163995717718	
222	8741.546163506786	28636.216493815933	
223	8777.111585278046	28745.703615940783	
224	8820.164565601208	28891.998812883176	
225	8785.492506705386	28766.22570250316	
226	8802.362047026167	28839.82980142077	
227	8837.322598266739	28933.970008132706	
228	8813.076557254768	28856.1418337325	
229	8827.156877236697	28891.361407350832	
230	8787.517693147278	28743.369221236735	
231	8827.628925439385	28890.512986864753	
232	8814.650400314005	28843.976021078975	
233	8855.857790018608	28962.16961067959	
234	8874.645793225276	29027.30213565368	
235	8837.91499685858	28892.99740236737	
236	8883.173257380598	29030.250948324312	
237	8849.474427612893	28929.26817562078	
238	8898.534266334002	29090.253989448018	
239	8848.553473956417	28917.43302083031	
240	8905.28578655826	29109.379792763193	
241	8863.967750351574	28960.36674570327	
242	8888.384681670437	29046.22839027306	
243	8933.292258276733	29183.991100855466	
244	8937.167847575847	29197.11951621953	
245	8971.806917997337	29305.858723414654	
246	8984.991453276714	29331.35380410234	
247	8980.491462263486	29326.22362738222	
248	9033.6370905348	29463.39625859724	
249	8987.593832235178	29326.71452374656	
250	9048.15737916191	29515.77796355878	
251	8947.602930768046	29207.654921195543	
252	9042.762786333093	29510.73313043264	
253	8989.50589015008	29330.90524794055	
254	9051.809100701548	29531.991814025896	
255	8992.578712084802	29338.751997200045	
256	9090.070550840199	29664.037228251815	
257	9009.452573254383	29350.488495255242	
258	9058.704437196551	29499.519348148133	
259	9022.996975797827	29376.473182692	
260	9041.478030651055	29414.361115500986	
261	9032.35652326519	29374.121379827753	
262	9083.539757608009	29538.75792615621	
263	9023.998831019277	29321.944278798914	
264	9109.288789588467	29602.33008111756	
265	9061.226585706976	29428.57350318602	
266	9064.727737961977	29437.780152437845	
267	9048.455703755477	29383.079420084163	
268	9121.342043088942	29615.594505894835	
269	8993.620651159952	29202.236770037456	
270	9098.576246069793	29535.731200216283	
271	9059.410643857884	29399.720581647463	
272	9088.426460836194	29498.59683649294	
273	9032.314786393843	29299.18703963091	
274	9097.961315604587	29518.60232742708	
275	9024.251801735367	29280.270340598057	
276	9067.577117895149	29396.482763184158	
277	9048.916742478697	29348.100570807066	
278	9116.874661602957	29559.46327801462	
279	9092.991121094803	29469.656518705255	
280	9079.047326049094	29435.98724805668	
281	9126.830382876964	29593.859163444995	
282	9084.341919273553	29437.10581646049	
283	9064.42652371987	29370.5264970622	
284	9053.502354326294	29350.043502740777	
285	9115.780804750984	29561.468560540445	
286	9063.17097706897	29376.927705342354	
287	9087.22561767998	29451.35834641871	
288	9103.037689192373	29506.15680225823	
289	9125.822041779264	29565.70971803148	
290	9056.454894458779	29336.57240403392	
291	9134.52532548226	29599.16148889246	
292	9062.17837728189	29351.06943567071	
293	9156.135069017499	29664.374735624835	
294	9036.99834231987	29283.95580760156	
295	9146.543441605078	29619.38709590912	
296	9090.071226249234	29455.734839835815	
297	9156.552786741237	29672.39453465154	
298	9062.774072875502	29371.91315265419	
299	9136.871110466074	29591.838769936097	
300	9004.636023283829	29187.595524892055	
301	9128.561991800349	29562.027327748874	
302	9061.635649764768	29365.239747089683	
303	9148.49025552818	29636.981559945765	
304	9101.681262950982	29480.191060843543	
305	9084.343788459515	29427.886059450033	
306	9131.166714098861	29587.888821049888	
307	9043.191043627881	29311.57708157429	
308	9116.565398306173	29537.873912582432	
309	9144.16232096773	29636.586351531154	
310	9092.062844667653	29461.580203381487	
311	9107.816693610586	29534.22493904047	
312	9081.029891823033	29429.7772294763	
313	9070.533295132484	29401.53698477783	
314	9123.8058126965	29564.359658506262	
315	9095.454483899754	29500.650947995335	
316	9145.429814774769	29646.038831599148	
317	9095.528161601707	29500.703998853947	
318	9135.996976833327	29616.933523379557	
319	9081.324895257345	29455.329575353255	
320	9134.340414696433	29619.383913709764	
321	9128.110282166916	29587.78722553886	
322	9079.263954495638	29451.533624862706	
323	9126.867101445778	29594.248245423598	
324	9148.19600310645	29658.077218420556	
325	9059.891515612713	29370.355218270688	
326	9146.814644324186	29655.615973596843	
327	9073.300915750211	29425.747783236195	
328	9138.675413516492	29633.33142276172	
329	9076.94177792105	29435.17791953733	
330	9133.309535680033	29621.447174361747	
331	9113.278305971648	29553.544665584297	
332	9150.754454310167	29683.165939733968	
333	9100.031524398626	29517.463584276484	
334	9150.567864878032	29671.302550374683	
335	9086.167059559282	29474.19401059381	
336	9160.754291751833	29712.035291107946	
337	9106.44919954951	29533.477613563296	
338	9089.859228424219	29478.171789403226	
339	9124.342785568479	29597.379667088408	
340	9141.16599771086	29642.86693817875	
341	9070.996289052095	29424.547782239268	
342	9136.976627990662	29631.461876274923	
343	9074.019064862696	29442.978503893748	
344	9123.602983199016	29604.18329290762	
345	9058.047222455778	29405.70141373013	
346	9159.737012840978	29713.461777371947	
347	9065.046523030533	29410.35582468454	
348	9130.343085810384	29616.456862650506	
349	9110.25425057041	29560.895822824616	
350	9019.124262667294	29278.525641419823	
351	9116.971610020233	29515.020633900007	
352	9135.98200815499	29579.73567847668	
353	9067.502794424458	29368.404700601925	
354	9150.595862373655	29619.970630816955	
355	9106.432538533842	29490.193013668995	
356	9081.264629025929	29391.305914631554	
357	9124.304896198575	29544.93624352407	
358	9124.365409882448	29544.736401210404	
359	9068.193459347951	29360.39849954655	
360	9155.120569841994	29639.708595212902	
361	9123.559000756908	29538.928829271055	
362	9102.43130908205	29461.339573914953	
363	9114.509772525405	29517.244580785136	
364	9124.091807129284	29536.208687401508	
365	9048.451119614627	29307.66472546728	
366	9128.522078771335	29558.289627246955	
367	9079.305584709566	29403.308878925298	
368	9145.93927376825	29612.81427278635	
369	9037.514237187557	29268.60787187136	
370	9158.223378715613	29643.038137956613	
371	9098.615717054858	29458.951561645426	
372	9098.532960503273	29462.17298366909	
373	9108.778043999577	29499.007477134986	
374	9069.60940445374	29374.91970826047	
375	9160.043801529227	29665.292090495383	
376	9123.698246086808	29534.435190166398	
377	9077.631485513248	29384.947271691683	
378	9158.805495499664	29647.941310902435	
379	9118.031303524776	29520.609565837316	
380	9107.645546523421	29484.073083108913	
381	9103.176432690698	29467.925977817085	
382	9128.608335203739	29562.94615854199	
383	9106.14460337343	29480.62753379386	
384	9149.019771753618	29616.770075115448	
385	9122.600055723316	29529.40347394523	
386	9094.774371924404	29442.633043419002	
387	9135.941054245177	29579.805899815583	
388	9138.236033893005	29585.29275800007	
389	9095.69472095404	29460.163750691052	
390	9140.550788871284	29588.83440432727	
391	9092.751388867824	29439.058029541164	
392	9140.920902622578	29597.20651169409	
393	9142.38321155199	29601.800040670012	
394	9076.199969970787	29375.618693659475	
395	9142.60873209126	29598.6533704845	
396	9152.621094154307	29638.86562817131	
397	9060.450785384111	29323.062066945167	
398	9140.418172159192	29602.559022136928	
399	9101.821627986277	29454.854784286974	
400	9155.378688569022	29640.761480364457	
401	9078.807870729797	29389.20092891792	
402	9165.031165629847	29666.559613953767	
403	9074.896037630597	29384.514355979565	
404	9145.999486895944	29603.464477145248	
405	9128.09283264745	29557.12424071671	
406	9099.00746520207	29457.821627148256	
407	9125.589843977667	29537.196456921418	
408	9113.890179219863	29503.41631001122	
409	9113.654040356207	29508.614896301897	
410	9121.262479239753	29532.058836282733	
411	9145.986284029772	29603.676490386893	
412	9095.469075934247	29449.224993085973	
413	9118.68628020444	29521.258603343278	
414	9138.996910863076	29589.058207836108	
415	9086.081865029613	29416.59109825573	
416	9150.235621906855	29624.473320103898	
417	9128.12696690401	29544.57826777529	
418	9090.481181509791	29428.915439117773	
419	9131.061005623982	29557.25641395487	
420	9111.498857672723	29503.614444560826	
421	9121.859130529641	29517.666460530592	
422	9087.78207296405	29427.543311302383	
423	9114.539954215603	29507.56127974062	
424	9118.310709722095	29521.76412409848	
425	9042.489677892961	29276.29193101688	
426	9125.83087823661	29550.860327022132	
427	9128.231583489483	29556.661200175226	
428	9071.280045633397	29371.76039920343	
429	9130.243074589936	29551.292690004462	
430	9077.932203672603	29394.632224280733	
431	9132.59771510038	29566.155697289985	
432	9094.848130079246	29451.89754100353	
433	9135.193008953009	29570.589270296463	
434	9081.996490759111	29408.351207321924	
435	9120.205696790468	29534.316910223628	
436	9119.76608168154	29526.750029474028	
437	9048.936126652941	29304.063250803923	
438	9142.100916906362	29601.07712265965	
439	9103.019138244132	29475.588986040755	
440	9099.78728758482	29464.643403439786	
441	9123.716790033368	29545.64522256518	
442	9077.400939909681	29388.92354545884	
443	9124.645212084914	29540.78800151595	
444	9124.115406901108	29540.01134571489	
445	9112.366731975613	29497.956816009155	
446	9080.245736108223	29395.341535874024	
447	9121.328759947692	29537.300601831623	
448	9078.618234717229	29392.41032343545	
449	9098.72775477732	29463.731214353575	
450	9091.213707706467	29428.05908044777	
451	9129.811098503178	29572.754730275123	
452	9109.936868068246	29495.715080631722	
453	9064.880774231662	29353.309808712056	
454	9128.867082105911	29560.65266029338	
455	9122.670486195058	29544.770703113205	
456	9088.477453978563	29418.761821784832	
457	9119.464306096468	29517.05489472561	
458	9129.516728661769	29556.139292512245	
459	9112.701005726121	29512.313857105313	
460	9093.206963430599	29429.875279066393	
461	9134.528811354605	29585.43632750314	
462	9082.592342822929	29408.925205097254	
463	9131.690934856528	29557.557362695785	
464	9138.497841366621	29596.879960369017	
465	9129.37780981588	29564.571959627854	
466	9123.727043077262	29541.937836055546	
467	9053.360627113747	29317.1689510284	
468	9160.448574141668	29650.90995041242	
469	9124.619182672906	29541.953038027954	
470	9095.830097313466	29450.312020694902	
471	9134.39531066173	29569.05597702877	
472	9093.961480662789	29445.53247089151	
473	9118.423913177463	29526.35619844528	
474	9131.162121525287	29565.896939508228	
475	9101.42995701782	29459.274337517552	
476	9147.747844032909	29616.44043575644	
477	9129.02077895629	29553.36670475676	
478	9097.782738778602	29461.18418838708	
479	9144.495627955173	29603.668955672427	
480	9112.233087762737	29507.683836282955	
481	9145.028134303617	29595.147358108043	
482	9093.111443312178	29430.752129428674	
483	9150.797328974013	29620.165742772024	
484	9146.149699229021	29606.34075394961	
485	9072.478420651485	29365.26027617604	
486	9156.482676338905	29639.0879029658	
487	9129.201495464715	29545.922207605894	
488	9107.674886988983	29486.505211326836	
489	9128.422970575213	29551.02397584085	
490	9117.478019300293	29516.557738097825	
491	9132.799462250554	29572.750303192028	
492	9096.96049679447	29447.63363449538	
493	9121.976036949965	29535.34908531117	
494	9114.365589159184	29508.98535115968	
495	9125.217620834299	29548.88995050016	
496	9100.728378677815	29456.736001914873	
497	9133.133540815346	29561.86968733214	
498	9092.235854205377	29439.964727114504	
499	9123.0801249369	29537.572597025348	
500	9100.55458580407	29455.137606468877	
501	9117.546816044107	29528.648693381147	
502	9094.044875044921	29436.016173035263	
503	9142.994346290878	29588.9091423006	
504	9077.151717143397	29380.729661802074	
505	9108.687242964366	29495.68798705257	
506	9092.483101289627	29442.302619764916	
507	9126.659794133077	29566.04780401991	
508	9114.54847749741	29501.85503376116	
509	9111.783608550597	29489.1489034078	
510	9079.580584530097	29404.779684026013	
511	9133.748739983235	29576.7157809222	
512	9076.01701049896	29388.69030037425	
513	9134.118924083965	29571.80354321218	
514	9128.740910978062	29543.379381676357	
515	9122.806628453423	29550.49126188249	
516	9087.006082181868	29425.48165583754	
517	9137.744980349758	29585.695393755548	
518	9119.412145877106	29529.57478300462	
519	9073.951437795418	29385.58111290383	
520	9149.506998238556	29627.1357009433	
521	9117.013932890713	29512.146698802124	
522	9082.832458475736	29419.10419527442	
523	9116.560937650476	29523.32674759842	
524	9099.255036070119	29459.081414862754	
525	9146.631298605382	29611.991027886255	
526	9122.75144740885	29533.982330077146	
527	9108.044667535882	29494.530549912368	
528	9088.330973523092	29428.953278562887	
529	9130.047955799075	29555.756614967813	
530	9066.629290507928	29361.71435489044	
531	9151.370055223946	29623.702759810596	
532	9138.66265145584	29592.981419213258	
533	9109.196205221453	29486.796623346614	
534	9086.52527798271	29430.286020618754	
535	9133.13963901713	29558.964596057544	
536	9118.86953665649	29518.486814411383	
537	9096.580028211363	29449.20088645925	
538	9120.170900700881	29527.929147340354	
539	9132.042298973514	29571.139187264205	
540	9089.986518810858	29438.080009281126	
541	9135.479054138896	29582.623363080744	
542	9082.688335119308	29409.700817002824	
543	9144.921517586197	29609.962699064512	
544	9079.718620515032	29400.941358483484	
545	9129.770688555162	29570.629431521353	
546	9107.430854860671	29479.802825379506	
547	9116.019518690548	29511.375140881388	
548	9073.299035172766	29377.23474224715	
549	9122.939335723288	29541.1083939014	
550	9129.84201969761	29560.357436991206	
551	9089.663523751218	29432.82072386902	
552	9148.135509748447	29617.676432586417	
553	9061.689692023672	29345.501392812686	
554	9161.585824954711	29653.742092891232	
555	9057.098205701022	29335.48470465788	
556	9168.330954897625	29672.24761285892	
557	9066.207469094055	29347.695534010305	
558	9152.030567766946	29628.44485387827	
559	9046.854211178985	29295.082536267404	
560	9170.548698466662	29682.416072975848	
561	9096.196710948068	29460.550340602018	
562	9069.575008661051	29359.410504303272	
563	9139.769590700358	29586.780416855843	
564	9114.745257468689	29501.5500583635	
565	9103.794982099464	29476.072671641152	
566	9076.5333278977	29380.56001611669	
567	9134.912314042442	29582.262241400193	
568	9064.513032829474	29353.559956209243	
569	9131.333719512242	29576.776622189765	
570	9068.558757609357	29346.620896804892	
571	9139.879664047121	29582.089687196905	
572	9085.90922773829	29401.402064579102	
573	9139.391061687851	29573.525807553993	
574	9134.709336948037	29544.250197806618	
575	9091.003508763843	29412.299470889193	
576	9099.411296688397	29450.752751431526	
577	9118.604088454415	29506.853285154917	
578	9064.947794631087	29335.705740646437	
579	9133.553149627107	29554.682023776415	
580	9137.116579030708	29575.247297956714	
581	9107.87889234679	29469.466453640838	
582	9105.453801604775	29463.411187922804	
583	9121.578828871314	29523.158057174	
584	9117.877530610001	29499.320969737993	
585	9131.976052378415	29533.424508625776	
586	9117.111725530345	29501.646943801505	
587	9133.111986166825	29552.39770595853	
588	9129.423225637345	29527.2668099723	
589	9084.791913102978	29393.393176233494	
590	9140.186474725215	29570.83879343244	
591	9141.706007561479	29576.66206404829	
592	9106.262631450069	29461.289295862793	
593	9124.67508982362	29518.020757178845	
594	9082.508326977058	29381.144911081803	
595	9140.482979816765	29569.889599086066	
596	9133.821551971061	29548.565862113894	
597	9078.644218465311	29371.951549733552	
598	9137.2044830426	29563.73002161479	
599	9115.696024283478	29488.709093518475	
600	9119.130130450436	29498.522748542306	
601	9146.512147280417	29591.42139857215	
602	9112.617004753569	29485.15040781296	
603	9137.190693879857	29563.304081832986	
604	9154.050709204637	29617.01691900967	
605	9091.975204551225	29424.77545676284	
606	9150.15040598216	29598.683563238	
607	9086.58080357063	29409.174648761065	
608	9156.802383089922	29622.703968550326	
609	9140.375850328595	29584.872614392123	
610	9108.503021652263	29472.410212063496	
611	9147.07622740747	29594.62990313936	
612	9107.678047260388	29459.672543417204	
613	9130.20276872147	29544.50908916942	
614	9112.236990557933	29473.660094917534	
615	9135.857502870753	29561.641516193285	
616	9153.095715414838	29611.113643984198	
617	9078.092494397102	29374.58443527213	
618	9155.85085930078	29625.382252919437	
619	9131.644676871829	29544.889581484345	
620	9093.418500523328	29422.17384013295	
621	9136.896975717515	29554.70523109493	
622	9162.387043417757	29633.91006337256	
623	9088.881537208632	29404.437411069644	
624	9160.78468704751	29636.421005182678	
625	9090.943441602172	29411.169457219865	
626	9166.800231096495	29653.61962580025	
627	9130.616021377717	29543.069384113172	
628	9096.577127632476	29428.560395869546	
629	9136.83632226283	29551.617454545183	
630	9071.446956534759	29351.540893274294	
631	9136.137993451877	29562.271672120514	
632	9114.961935438267	29489.75483587283	
633	9116.99141275994	29498.60635596849	
634	9119.961135384036	29515.37149611153	
635	9120.672974349662	29505.515507978405	
636	9071.004519820097	29353.160293463796	
637	9138.429272694873	29568.804140302032	
638	9130.092545352098	29547.286056030785	
639	9076.982888603627	29369.875747837166	
640	9165.17054732604	29658.520296432413	
641	9127.282589773893	29529.67284922603	
642	9113.21082791648	29486.222652285873	
643	9121.332795263475	29506.125414570743	
644	9113.191328227489	29494.32439377338	
645	9103.887764382622	29456.292468041578	
646	9089.144858475453	29404.18517999278	
647	9107.120302390533	29466.752766035646	
648	9158.203401459828	29613.040055918034	
649	9081.415530331902	29378.86085596937	
650	9141.632003935376	29571.304419441793	
651	9130.299797431308	29537.280310408143	
652	9083.08035367718	29382.276572214432	
653	9126.180865488688	29529.9544273276	
654	9081.03725738334	29382.778387297512	
655	9124.657363830567	29518.82109003064	
656	9130.858800971786	29539.553200240818	
657	9072.813351462823	29361.29686001301	
658	9132.16511622768	29544.084903742438	
659	9077.357037933467	29373.272005812465	
660	9151.762045758931	29603.548924277948	
661	9117.406668716125	29492.730350769492	
662	9089.342797388828	29417.463074584706	
663	9128.121394541884	29536.169801326665	
664	9133.61369381112	29551.79030574841	
665	9075.017342080297	29361.25353048838	
666	9129.162335312092	29532.483701946312	
667	9108.82388619159	29457.27205514884	
668	9078.681370304581	29374.23986698852	
669	9141.070206384533	29574.52111419759	
670	9130.305235529177	29535.020517223187	
671	9076.581585639662	29374.33681499293	
672	9145.528774763983	29586.926761035436	
673	9067.389194755378	29346.192235747705	
674	9173.228614330801	29671.34063423183	
675	9117.64333840949	29502.08941003474	
676	9108.409885490675	29464.500427309154	
677	9139.287928227026	29575.175555351136	
678	9148.438775252365	29596.20024373777	
679	9077.19902126909	29368.95992043545	
680	9144.503963906815	29584.711360858837	
681	9108.483872975301	29468.218314663332	
682	9112.414388907564	29489.830023073446	
683	9112.712781641534	29484.134630496203	
684	9106.52201450277	29469.890015199282	
685	9126.695376370717	29531.744534211477	
686	9078.665625107755	29376.042045442464	
687	9140.150891627345	29565.113246582776	
688	9109.66842936454	29479.48678865172	
689	9090.156395553298	29396.78951780452	
690	9148.403900911355	29609.296300526024	
691	9110.134423647072	29464.992484921127	
692	9108.449870400338	29454.558480900323	
693	9120.089174192142	29506.283711393506	
694	9122.164511202045	29525.854709684096	
695	9086.3362242216	29398.113049645446	
696	9145.119634894643	29575.87430300676	
697	9104.931797257494	29455.13033149249	
698	9118.965072555984	29516.460239009353	
699	9149.049602234696	29581.960891950574	
700	9154.611086259261	29616.925561134274	
701	9085.325421269084	29395.97681648211	
702	9181.98976125783	29707.056153192392	
703	9129.21049461285	29537.531910641937	
704	9105.027892014918	29448.148946693593	
705	9135.562630860752	29553.23054691225	
706	9120.687739210258	29516.41011475472	
707	9150.781150204217	29593.158641125065	
708	9080.671188491055	29382.00896460751	
709	9155.520140787949	29621.88808048071	
710	9101.309175142818	29435.44214663288	
711	9111.260976406438	29484.012784268307	
712	9142.485714855948	29582.688201503825	
713	9058.10927073959	29295.962008557242	
714	9167.148168492922	29660.371233301626	
715	9119.195257513124	29498.061309605408	
716	9101.416688758674	29442.023033788813	
717	9141.825013278185	29573.16015014276	
718	9085.712126480803	29398.008646833023	
719	9123.61055924364	29516.55610467344	
720	9090.194204842184	29419.012446640696	
721	9126.136216536579	29532.970255803768	
722	9094.535762283742	29424.6216058854	
723	9132.74579171017	29547.272581458645	
724	9125.537870034994	29524.09116845194	
725	9129.427036889461	29529.57122359645	
726	9089.554990973375	29404.02674859469	
727	9142.435692033227	29578.106591712116	
728	9078.074537598262	29361.385903014387	
729	9143.977644995251	29583.8341328708	
730	9101.812048513255	29438.809802113006	
731	9134.97680804457	29551.52454676535	
732	9097.7035408305	29432.62997154208	
733	9138.269074936674	29563.94720647297	
