ITERATION	avg. EXECUTED	avg. WORST	avg. AVG	avg. BEST
0	28.98379703410589	28.98379703410589	28.98379703410589	28.98379703410589
1	29.071833807631965	28.789892279791644	29.129401434638062	29.468910589484747
2	30.533746584819365	29.777397877236417	30.32614930951566	30.874900741795024
3	31.752156818297117	30.94257849561929	31.530714909641016	32.1188513236626
4	33.51217539534711	32.852288622467924	33.3163638005257	33.780438978583355
5	34.06678632341777	33.67546161195809	34.18077846210616	34.68609531225436
6	33.769526602832826	33.67677033758355	34.076471451628386	34.476172565673174
7	34.204662957293465	33.35900596290124	35.127099775095566	36.895193587289214
8	34.238281534504736	33.795271601342	35.52796743018924	37.260663259035354
9	36.19550421736907	35.67024531318012	37.01940968762062	38.36857406206147
10	36.36023132765174	36.08930350932307	37.43018646016325	38.77106941100423
11	34.712787919251774	33.47420495737826	37.17848628357762	40.88276760977755
12	34.1886631108363	33.85035259880028	37.18968375202012	40.52901490524003
13	35.601341091118336	34.06133875873079	39.36210314046467	44.66286752219946
14	36.51069628752607	35.66110212462311	40.659664273684704	45.658226422746495
15	37.07625561330003	36.35417960200651	41.10379652354082	45.853413445074786
16	36.05999563295552	35.80680363402851	40.92770452380278	46.04860541357691
17	36.131890868254914	35.89411350085775	40.743042376544956	45.591971252231794
18	35.24656359663138	34.98057910173388	39.96881570533075	44.95705230892748
19	35.66372991698681	35.34172374599366	39.87390858907355	44.40609343215407
20	37.70713374956906	37.39698381547741	40.97217223294443	44.54736065041159
21	37.661583188438364	36.99786192799974	41.31512002660885	45.63237812521842
22	38.45859406874231	37.98404612509976	43.395124729258896	48.806203333418495
23	37.64994132960102	37.273162319128886	43.0207697382751	48.76837715742193
24	36.15222025072726	35.93517495658761	42.02213195376116	48.10908895093509
25	35.85866149425161	35.50034500412801	41.248207772139054	46.99607054015026
26	35.96849882243111	35.75766552099588	41.349413157179754	46.941160793363295
27	38.016977146444376	37.78912079569015	43.00485619779409	48.22059159989842
28	36.06977115076448	35.893415132294784	41.34618273189401	46.79895033149331
29	38.49291075941064	37.67597589619192	43.560992507861656	49.44600911953169
30	36.91189613823293	36.409707530994645	43.10239303356727	49.7950785361396
31	39.177411885692536	38.19826474591336	44.885351480991005	51.57243821606889
32	42.0864961173905	40.73402497650336	47.74553400289329	54.75704302928376
33	52.30618293017517	48.793582148238144	55.600393648239	62.407205148240635
34	65.53432564622292	60.73531248404446	67.03519299028214	73.33507349652002
35	67.90610943914169	65.23591082673887	70.80138891063615	76.36686699453197
36	69.24242028330659	67.93582725249286	72.5772815405299	77.21873582856519
37	71.46108193246906	69.98076290428142	74.7189474010491	79.45713189781752
38	72.9463478427837	71.53291777982335	76.43390281077785	81.33488784173393
39	75.26458665589638	74.24079003250706	78.25802743724648	82.27526484198658
40	71.686493271193	71.06216455659165	76.72287347029508	82.3835823839994
41	73.22841586167925	72.62727085326873	77.06666566264799	81.50606047202766
42	75.51740001019056	74.36537826958688	78.48288324945742	82.60038822932812
43	78.84792093069589	77.80667456594614	80.77413342547733	83.74159228500804
44	78.17971945581837	77.42480294691636	79.95366855377671	82.48253416063685
45	80.21710678187974	79.0016495465116	81.53973647727352	84.07782340803595
46	80.94526316909126	80.22042535102175	82.34500823847945	84.46959112593717
47	81.5642881241217	81.00132527688903	82.76413520929489	84.5269451417009
48	83.78511591147215	82.64196477852798	84.38502543451507	86.12808609050197
49	80.68015509649982	80.08854766087731	82.50478014638551	84.9210126318945
50	81.50160789931077	80.89696186926895	82.88467821615659	84.87239456304478
51	82.63829648461788	81.92407480738405	83.78448004146699	85.64488527554882
52	83.51054615177293	82.56029129957192	84.39752165075758	86.23475200194368
53	84.90847485012455	84.18062720144285	85.54403452439851	86.90744184735405
54	83.47122752604574	82.90646327591683	84.62119009219096	86.33591690846569
55	84.98485825014058	84.39266265448973	85.80505542242261	87.21744819035585
56	84.93745316609078	84.48395757742023	85.75069665476057	87.01743573210108
57	83.75576176598915	83.20335275276459	85.07886312632145	86.95437349987839
58	83.8214272858884	83.20229394336502	84.83250068623283	86.46270742910032
59	84.93486672964065	84.19345725442403	85.62782116320224	87.06218507197971
60	84.9616676798664	84.3425679138306	85.7635891767168	87.1846104396035
61	82.87089448439198	82.379079321184	84.91760666538727	87.45613400959161
62	83.29952198435873	82.81421775885364	85.06820469946459	87.32219164007753
63	84.9660713200742	84.33550862866203	85.88022521297566	87.42494179728898
64	84.73160498960418	84.22311000251693	85.91711147403345	87.61111294554948
65	83.87462345534905	83.28833174252972	85.26729608743585	87.24626043234183
66	85.55499249394398	84.72908190254674	86.51128324330791	88.29348458407065
67	82.83376660099897	82.33819284481021	85.44385040774712	88.54950797068513
68	81.55297492938405	81.08365893925432	84.87187771585018	88.66009649244657
69	81.39310392649895	81.09105506613477	84.5149999707998	87.93894487546558
70	82.8370574394762	82.42176007560396	85.3261667765767	88.23057347755001
71	83.19443915232921	82.73528132835929	85.59053552542512	88.44578972249097
72	83.22213813683058	82.51086725082934	85.38225096196176	88.25363467309423
73	83.83098171479575	83.20018175325221	86.04473625581491	88.8892907583777
74	85.66412336425827	85.11231472143191	87.27515202820989	89.43798933498812
75	85.14491368768482	84.55543977978209	86.94929015325349	89.34314052672548
76	85.47926230029205	84.85977545167026	86.91885640728201	88.977937362894
77	85.9981953304587	85.33473943189564	87.18789574526987	89.04105205864353
78	86.35456820050142	85.57517455420725	87.53197933541699	89.48878411662689
79	85.38058267185336	84.70206956491072	86.83045496915149	88.95884037339253
80	84.13148519383759	83.53903628905368	86.51310421793778	89.48717214682165
81	83.05854454464115	82.565796907933	86.02021600716007	89.47463510638826
82	82.01100502550673	81.51916709098482	85.35554575973546	89.19192442848697
83	82.75375474448626	82.1672977276578	85.62281614296688	89.07833455827611
