x	y	total	home	work
4511935.0	5347670.0	1313	868	445
4504581.0	5341783.5	819	520	299
4491178.5	5342258.5	773	508	265
4496678.5	5369763.0	428	285	143
4503278.5	5350340.5	495	318	177
4484340.5	5357249.0	22096	14716	7380
4481427.0	5362646.0	2083	1383	700
4498550.0	5353614.5	866	576	290
4485942.0	5337060.0	1093	703	390
4493682.5	5351729.0	7814	5174	2640
4499590.5	5359250.5	693	465	228
4488325.5	5355454.0	2202	1462	740
4467859.0	5331594.0	27392	18247	9145
4509783.0	5356190.0	811	539	272
4511233.5	5348363.0	801	518	283
4489838.5	5339512.0	2706	1796	910
4505875.0	5356669.0	318	211	107
4499477.0	5362687.5	763	509	254
4497776.0	5346844.0	809	534	275
4510174.0	5342884.0	455	300	155
4475709.0	5343146.5	1843	1223	620
4503791.5	5346582.5	434	288	146
4497936.0	5365234.5	400	266	134
4495707.0	5344803.5	1258	808	450
4485864.0	5343176.0	991	651	340
4493354.0	5352510.5	3751	2486	1265
4487083.0	5345227.5	711	469	242
4488588.0	5348786.0	1266	834	432
