x	y	total	home	work
4511935.0	5347670.0	1044	673	371
4491178.5	5342258.5	646	410	236
4504581.0	5341783.5	79	56	23
4496678.5	5369763.0	208	135	73
4503278.5	5350340.5	318	183	135
4484340.5	5357249.0	21447	14127	7320
4481427.0	5362646.0	1714	1062	652
4498550.0	5353614.5	546	295	251
4485942.0	5337060.0	1022	654	368
4493682.5	5351729.0	5476	3409	2067
4499590.5	5359250.5	494	305	189
4488325.5	5355454.0	1353	781	572
4467859.0	5331594.0	26917	17868	9049
4509783.0	5356190.0	134	79	55
4511233.5	5348363.0	101	70	31
4489838.5	5339512.0	2377	1531	846
4505875.0	5356669.0	27	12	15
4499477.0	5362687.5	155	86	69
4497776.0	5346844.0	656	409	247
4510174.0	5342884.0	55	33	22
4475709.0	5343146.5	1737	1139	598
4503791.5	5346582.5	197	100	97
4497936.0	5365234.5	115	58	57
4495707.0	5344803.5	1151	727	424
4485864.0	5343176.0	628	397	231
4493354.0	5352510.5	2313	1202	1111
4487083.0	5345227.5	520	331	189
4488588.0	5348786.0	940	603	337
