x	y	total	home	work
4511935.0	5347670.0	1691	1136	555
4504581.0	5341783.5	1095	720	375
4491178.5	5342258.5	784	519	265
4496678.5	5369763.0	384	268	116
4503278.5	5350340.5	528	339	189
4484340.5	5357249.0	22105	14725	7380
4498550.0	5353614.5	1010	669	341
4481427.0	5362646.0	2134	1415	719
4485942.0	5337060.0	1113	723	390
4493682.5	5351729.0	7615	4981	2634
4499590.5	5359250.5	593	378	215
4488325.5	5355454.0	2223	1474	749
4467859.0	5331594.0	27423	18278	9145
4509783.0	5356190.0	1440	950	490
4511233.5	5348363.0	1236	813	423
4489838.5	5339512.0	2734	1819	915
4505875.0	5356669.0	479	318	161
4499477.0	5362687.5	649	371	278
4497776.0	5346844.0	817	542	275
4510174.0	5342884.0	955	641	314
4475709.0	5343146.5	1846	1226	620
4503791.5	5346582.5	517	348	169
4497936.0	5365234.5	379	235	144
4495707.0	5344803.5	1331	881	450
4485864.0	5343176.0	1039	689	350
4493354.0	5352510.5	3755	2490	1265
4487083.0	5345227.5	735	485	250
4488588.0	5348786.0	1279	844	435
