x	y	total	home	work
4511935.0	5347670.0	1332	887	445
4504581.0	5341783.5	877	548	329
4491178.5	5342258.5	779	514	265
4496678.5	5369763.0	413	280	133
4503278.5	5350340.5	513	333	180
4484340.5	5357249.0	22092	14714	7378
4481427.0	5362646.0	2122	1413	709
4498550.0	5353614.5	971	636	335
4485942.0	5337060.0	1105	715	390
4493682.5	5351729.0	7763	5125	2638
4499590.5	5359250.5	626	404	222
4488325.5	5355454.0	2222	1476	746
4467859.0	5331594.0	27409	18264	9145
4509783.0	5356190.0	921	620	301
4511233.5	5348363.0	812	527	285
4489838.5	5339512.0	2728	1813	915
4505875.0	5356669.0	347	230	117
4499477.0	5362687.5	740	469	271
4497776.0	5346844.0	813	538	275
4510174.0	5342884.0	478	323	155
4475709.0	5343146.5	1844	1224	620
4503791.5	5346582.5	491	326	165
4497936.0	5365234.5	403	260	143
4495707.0	5344803.5	1262	812	450
4485864.0	5343176.0	1030	680	350
4493354.0	5352510.5	3755	2490	1265
4487083.0	5345227.5	737	487	250
4488588.0	5348786.0	1278	843	435
