x	y	total	home	work
4511935.0	5347670.0	1102	684	418
4504581.0	5341783.5	473	313	160
4491178.5	5342258.5	704	444	260
4496678.5	5369763.0	305	193	112
4503278.5	5350340.5	370	202	168
4484340.5	5357249.0	21848	14471	7377
4481427.0	5362646.0	1922	1228	694
4498550.0	5353614.5	752	472	280
4485942.0	5337060.0	1072	683	389
4493682.5	5351729.0	6827	4252	2575
4499590.5	5359250.5	629	414	215
4488325.5	5355454.0	1647	1005	642
4467859.0	5331594.0	27166	18030	9136
4509783.0	5356190.0	749	494	255
4511233.5	5348363.0	702	426	276
4489838.5	5339512.0	2431	1566	865
4505875.0	5356669.0	221	150	71
4499477.0	5362687.5	514	356	158
4497776.0	5346844.0	716	445	271
4510174.0	5342884.0	392	246	146
4475709.0	5343146.5	1800	1180	620
4503791.5	5346582.5	254	140	114
4497936.0	5365234.5	277	175	102
4495707.0	5344803.5	1201	759	442
4485864.0	5343176.0	687	437	250
4493354.0	5352510.5	2687	1537	1150
4487083.0	5345227.5	580	368	212
4488588.0	5348786.0	1041	669	372
