x	y	total	home	work
4511935.0	5347670.0	1141	714	427
4504581.0	5341783.5	544	373	171
4491178.5	5342258.5	705	445	260
4496678.5	5369763.0	318	200	118
4503278.5	5350340.5	418	250	168
4484340.5	5357249.0	21874	14495	7379
4481427.0	5362646.0	1947	1252	695
4498550.0	5353614.5	817	533	284
4485942.0	5337060.0	1075	686	389
4493682.5	5351729.0	7031	4436	2595
4499590.5	5359250.5	641	423	218
4488325.5	5355454.0	1710	1066	644
4467859.0	5331594.0	27211	18074	9137
4509783.0	5356190.0	754	499	255
4511233.5	5348363.0	726	448	278
4489838.5	5339512.0	2434	1569	865
4505875.0	5356669.0	243	164	79
4499477.0	5362687.5	598	416	182
4497776.0	5346844.0	738	465	273
4510174.0	5342884.0	404	259	145
4475709.0	5343146.5	1805	1185	620
4503791.5	5346582.5	273	154	119
4497936.0	5365234.5	322	211	111
4495707.0	5344803.5	1211	764	447
4485864.0	5343176.0	686	435	251
4493354.0	5352510.5	2873	1712	1161
4487083.0	5345227.5	582	369	213
4488588.0	5348786.0	1057	677	380
