x	y	total	home	work
4511935.0	5347670.0	1039	673	366
4491178.5	5342258.5	641	410	231
4504581.0	5341783.5	112	50	62
4496678.5	5369763.0	230	148	82
4503278.5	5350340.5	395	252	143
4484340.5	5357249.0	21808	14495	7313
4481427.0	5362646.0	1905	1236	669
4498550.0	5353614.5	710	463	247
4485942.0	5337060.0	1009	650	359
4493682.5	5351729.0	5701	3708	1993
4499590.5	5359250.5	583	389	194
4488325.5	5355454.0	1645	1036	609
4467859.0	5331594.0	26962	17926	9036
4509783.0	5356190.0	197	73	124
4511233.5	5348363.0	170	104	66
4489838.5	5339512.0	2367	1533	834
4505875.0	5356669.0	34	11	23
4499477.0	5362687.5	401	280	121
4497776.0	5346844.0	664	417	247
4510174.0	5342884.0	110	45	65
4475709.0	5343146.5	1741	1147	594
4503791.5	5346582.5	215	117	98
4497936.0	5365234.5	239	156	83
4495707.0	5344803.5	1172	756	416
4485864.0	5343176.0	574	350	224
4493354.0	5352510.5	3267	2113	1154
4487083.0	5345227.5	443	246	197
4488588.0	5348786.0	733	382	351
