x	y	total	home	work
4511935.0	5347670.0	1035	669	366
4491178.5	5342258.5	637	406	231
4504581.0	5341783.5	95	42	53
4496678.5	5369763.0	215	140	75
4503278.5	5350340.5	332	191	141
4484340.5	5357249.0	21695	14386	7309
4481427.0	5362646.0	1849	1183	666
4498550.0	5353614.5	542	296	246
4485942.0	5337060.0	1012	652	360
4493682.5	5351729.0	5265	3345	1920
4499590.5	5359250.5	493	304	189
4488325.5	5355454.0	1614	1001	613
4467859.0	5331594.0	26933	17896	9037
4509783.0	5356190.0	150	62	88
4511233.5	5348363.0	124	63	61
4489838.5	5339512.0	2347	1518	829
4505875.0	5356669.0	30	11	19
4499477.0	5362687.5	277	201	76
4497776.0	5346844.0	652	409	243
4510174.0	5342884.0	95	39	56
4475709.0	5343146.5	1740	1146	594
4503791.5	5346582.5	202	106	96
4497936.0	5365234.5	195	135	60
4495707.0	5344803.5	1145	729	416
4485864.0	5343176.0	573	343	230
4493354.0	5352510.5	3033	1872	1161
4487083.0	5345227.5	443	243	200
4488588.0	5348786.0	742	384	358
