x	y	total	home	work
4511935.0	5347670.0	1043	677	366
4491178.5	5342258.5	657	422	235
4504581.0	5341783.5	111	50	61
4496678.5	5369763.0	307	204	103
4503278.5	5350340.5	412	264	148
4484340.5	5357249.0	21854	14540	7314
4481427.0	5362646.0	1978	1300	678
4498550.0	5353614.5	747	495	252
4485942.0	5337060.0	1017	655	362
4493682.5	5351729.0	6171	4024	2147
4499590.5	5359250.5	594	390	204
4488325.5	5355454.0	2033	1339	694
4467859.0	5331594.0	27025	17988	9037
4509783.0	5356190.0	220	78	142
4511233.5	5348363.0	190	118	72
4489838.5	5339512.0	2440	1579	861
4505875.0	5356669.0	33	13	20
4499477.0	5362687.5	609	429	180
4497776.0	5346844.0	670	423	247
4510174.0	5342884.0	106	46	60
4475709.0	5343146.5	1752	1158	594
4503791.5	5346582.5	246	138	108
4497936.0	5365234.5	295	199	96
4495707.0	5344803.5	1204	781	423
4485864.0	5343176.0	718	456	262
4493354.0	5352510.5	3678	2429	1249
4487083.0	5345227.5	541	338	203
4488588.0	5348786.0	957	583	374
