x	y	total	home	work
4511935.0	5347670.0	1057	687	370
4491178.5	5342258.5	688	448	240
4504581.0	5341783.5	111	50	61
4496678.5	5369763.0	351	200	151
4503278.5	5350340.5	429	279	150
4484340.5	5357249.0	21868	14553	7315
4481427.0	5362646.0	2030	1336	694
4498550.0	5353614.5	797	528	269
4485942.0	5337060.0	1030	665	365
4493682.5	5351729.0	6405	4202	2203
4499590.5	5359250.5	604	319	285
4488325.5	5355454.0	2133	1416	717
4467859.0	5331594.0	27066	18028	9038
4509783.0	5356190.0	244	96	148
4511233.5	5348363.0	217	125	92
4489838.5	5339512.0	2562	1679	883
4505875.0	5356669.0	38	14	24
4499477.0	5362687.5	640	346	294
4497776.0	5346844.0	724	474	250
4510174.0	5342884.0	106	46	60
4475709.0	5343146.5	1765	1170	595
4497936.0	5365234.5	318	173	145
4503791.5	5346582.5	338	218	120
4495707.0	5344803.5	1217	792	425
4485864.0	5343176.0	873	575	298
4493354.0	5352510.5	3735	2470	1265
4487083.0	5345227.5	606	396	210
4488588.0	5348786.0	1152	742	410
