x	y	total	home	work
4511935.0	5347670.0	1043	677	366
4491178.5	5342258.5	660	429	231
4504581.0	5341783.5	110	51	59
4496678.5	5369763.0	315	211	104
4503278.5	5350340.5	417	270	147
4484340.5	5357249.0	21862	14548	7314
4481427.0	5362646.0	1986	1306	680
4498550.0	5353614.5	751	499	252
4485942.0	5337060.0	1019	657	362
4493682.5	5351729.0	6216	4064	2152
4499590.5	5359250.5	588	385	203
4488325.5	5355454.0	2074	1365	709
4467859.0	5331594.0	27030	17995	9035
4509783.0	5356190.0	231	83	148
4511233.5	5348363.0	201	123	78
4489838.5	5339512.0	2446	1591	855
4505875.0	5356669.0	38	14	24
4499477.0	5362687.5	608	422	186
4497776.0	5346844.0	680	431	249
4510174.0	5342884.0	108	46	62
4475709.0	5343146.5	1753	1158	595
4503791.5	5346582.5	255	146	109
4497936.0	5365234.5	306	203	103
4495707.0	5344803.5	1193	771	422
4485864.0	5343176.0	720	461	259
4493354.0	5352510.5	3713	2455	1258
4487083.0	5345227.5	549	348	201
4488588.0	5348786.0	961	578	383
