x	y	total	home	work
4511935.0	5347670.0	1037	672	365
4491178.5	5342258.5	642	412	230
4504581.0	5341783.5	111	50	61
4496678.5	5369763.0	242	159	83
4503278.5	5350340.5	398	255	143
4484340.5	5357249.0	21812	14500	7312
4481427.0	5362646.0	1909	1238	671
4498550.0	5353614.5	713	467	246
4485942.0	5337060.0	1009	649	360
4493682.5	5351729.0	5766	3733	2033
4499590.5	5359250.5	586	394	192
4488325.5	5355454.0	1629	1023	606
4467859.0	5331594.0	26971	17933	9038
4509783.0	5356190.0	212	89	123
4511233.5	5348363.0	187	101	86
4489838.5	5339512.0	2357	1524	833
4505875.0	5356669.0	34	12	22
4499477.0	5362687.5	422	295	127
4497776.0	5346844.0	663	418	245
4510174.0	5342884.0	111	47	64
4475709.0	5343146.5	1743	1148	595
4503791.5	5346582.5	208	108	100
4497936.0	5365234.5	245	164	81
4495707.0	5344803.5	1180	761	419
4485864.0	5343176.0	557	336	221
4493354.0	5352510.5	3261	2115	1146
4487083.0	5345227.5	464	269	195
4488588.0	5348786.0	752	398	354
