ITERATION	avg. Average Leg distance	avg. Average Trip distance
162	9427.627870774586	29584.893441419128	
163	9389.378274855611	29494.822815997046	
164	9399.719003124057	29581.257834550364	
165	9346.215391782407	29423.12134509207	
166	9358.403527011922	29466.592069427177	
167	9361.757579030678	29497.373897926653	
168	9366.8640755814	29468.74717477262	
169	9361.382656119742	29432.415963430667	
170	9348.156339798868	29378.69704491176	
171	9347.758692544137	29379.858503170148	
172	9361.849804336218	29393.08819700832	
173	9362.646048806047	29421.693541971883	
174	9372.233680729996	29433.340467940998	
175	9361.901742663482	29404.74334930055	
176	9368.878870793911	29434.452649132305	
177	9367.013584625483	29428.58371633515	
178	9360.26216071384	29409.329071416087	
179	9339.673562919965	29401.285262344572	
180	9342.14902338124	29434.036966420896	
181	9339.559579301678	29417.583812430614	
182	9340.241620462466	29430.168180166704	
183	9314.662599220623	29345.721212241086	
184	9320.283893900281	29325.700679054273	
185	9329.684498811388	29339.522096658966	
186	9308.783789471774	29248.565869372505	
187	9276.285434951946	29148.33277625528	
188	9256.935180910996	29178.961723812514	
189	9237.277371598071	29151.75290309649	
190	9198.643474786426	29047.634035938707	
191	9206.076298283828	29067.038149529573	
192	9186.573275958222	29022.322330837756	
193	9170.218892831059	28972.87118435878	
194	9197.673899267706	29062.139514677652	
195	9172.474195418692	29000.802782798888	
196	9208.07438155191	29126.72466724656	
197	9182.39231445016	29059.640390953315	
198	9163.827019807197	28993.035601383785	
199	9184.933717087135	29054.685079625873	
200	9162.63470669525	29037.771295739036	
201	9207.819011582847	29199.39532218568	
202	9221.698761580948	29263.16754678078	
203	9211.804364615899	29259.450222372012	
204	9186.999689742872	29175.43904929933	
205	9213.36150778953	29280.616230087086	
206	9181.165718642256	29185.106489293205	
207	9183.89151990624	29203.637282269665	
208	9182.840895184978	29194.513502190406	
209	9172.184488034538	29196.96207752104	
210	9162.484843254502	29129.292638416067	
211	9155.102135486035	29127.642274615013	
212	9164.023771425433	29150.444821198125	
213	9149.51637867889	29075.193455803696	
214	9150.584652463673	29119.01927224929	
215	9145.699831440934	29098.25589662214	
216	9164.722917450144	29143.758529203897	
217	9140.383809235736	29078.178219096248	
218	9141.90280955997	29070.491275082226	
219	9134.711724252853	29072.72783956185	
220	9132.924325850921	29054.34259354161	
221	9121.227906231115	29032.062000089074	
222	9130.336279154255	29035.185009103545	
223	9126.98059623408	29020.25959852906	
224	9134.426313760654	29040.485283612412	
225	9151.996364655322	29090.955192772555	
226	9140.155851603562	29067.424114319165	
227	9146.926283975743	29101.44837569331	
228	9148.721415767557	29113.70865800216	
229	9159.382918428948	29121.08850935814	
230	9172.14055252486	29174.29019770821	
231	9168.511374481986	29149.37927009961	
232	9150.192069911072	29103.6868177323	
233	9189.076009949922	29217.787213730135	
234	9194.93357844817	29215.843101505165	
235	9195.266445184496	29243.582480639845	
236	9192.926454775768	29229.56151895369	
237	9237.526957692155	29371.78030811748	
238	9214.779603267421	29276.93089743742	
239	9230.534297993123	29333.910717841216	
240	9214.44378591124	29287.63286824585	
241	9234.667984723923	29337.508062660527	
242	9208.169602379601	29273.47148666686	
243	9242.729387958183	29370.64719594368	
244	9197.293747309666	29235.64395593254	
245	9226.890830183303	29308.558705583782	
246	9221.749210906986	29285.962544720427	
247	9223.771945039301	29317.187392322277	
248	9226.481300876016	29285.432550058835	
249	9238.078712365905	29350.061055342223	
250	9237.296245631125	29318.31133277108	
251	9259.680296217257	29422.74745059921	
252	9284.457821730084	29484.516808645436	
253	9344.65369975463	29670.182837189892	
254	9295.398273146668	29518.226622779708	
255	9288.128600384356	29525.95619658588	
256	9309.502647187577	29569.82404846242	
257	9276.513095786326	29463.13631909565	
258	9325.752295169294	29623.558854711544	
259	9326.233355057022	29624.849652207653	
260	9356.207905998774	29714.519909442548	
261	9347.70920257523	29689.074858893575	
262	9345.238602200878	29688.99358349545	
263	9355.206969563802	29734.90565161923	
264	9376.544370236816	29794.770140125587	
265	9341.320035374165	29691.7178110159	
266	9391.695327120715	29828.59209851455	
267	9379.31914281286	29801.059383980904	
268	9367.319475439379	29774.221963052118	
269	9387.02267733259	29823.451790615145	
270	9372.642255127	29783.258223081488	
271	9392.299986183154	29830.448830962378	
272	9376.453439152387	29799.603248514733	
273	9371.524116660508	29777.077626567723	
274	9372.00569522372	29778.87107728163	
275	9391.07864609858	29840.354013828524	
276	9397.43577572314	29844.205312699745	
277	9399.710525442017	29855.34084935411	
278	9398.982592413966	29847.958934816095	
279	9405.146280600327	29890.286352263895	
280	9432.05568212616	29960.067767920602	
281	9388.57886455032	29842.186302843307	
282	9415.034973604495	29927.55167510601	
283	9407.704398267517	29902.310131571146	
284	9442.24310191813	29990.824069875962	
285	9452.723596919692	30046.438585165102	
286	9441.966567618165	29978.755595966297	
287	9413.413830190735	29912.78956246489	
288	9452.379091341403	30024.169017523924	
289	9418.453401777502	29897.955061814817	
290	9408.43387789486	29871.989065010934	
291	9427.700408139985	29915.47144963551	
292	9422.866830111187	29903.242926177096	
293	9403.353183585776	29865.777762254773	
294	9391.780494889836	29820.6817465451	
295	9391.671472048833	29823.3039542073	
296	9364.591262316148	29727.749972444864	
297	9403.732075520897	29877.93529360086	
298	9405.313951885313	29862.1493716371	
299	9413.766615654433	29893.243873341857	
300	9395.881673404467	29832.363416778968	
301	9394.128391963151	29837.039817972112	
302	9386.108959007857	29800.18637234028	
303	9381.016355511789	29789.701497249534	
304	9372.292747002763	29756.545983184787	
305	9362.153511761377	29729.05685407302	
306	9395.459735880362	29818.50169841053	
307	9370.402638384141	29764.626059469454	
308	9373.705578376419	29753.253373210682	
309	9406.55958817689	29869.26003141164	
310	9399.54004449798	29843.93372667934	
311	9382.229814872568	29800.38111009889	
312	9373.995313781905	29751.228246420127	
313	9379.815432605552	29794.285400318116	
314	9397.539064773375	29848.956720734415	
315	9369.3213692631	29752.958437091314	
316	9398.841006701372	29863.34077939229	
317	9381.594822837622	29783.216358006972	
318	9397.96202927857	29858.586182404837	
319	9396.3466892539	29828.736967624955	
320	9364.170175089619	29742.013635330855	
321	9402.009268803495	29847.20220061566	
322	9353.948732357996	29711.899181537705	
323	9415.134996590381	29876.222130714094	
324	9387.189582291443	29813.25295749833	
325	9377.235668074627	29740.2221775587	
326	9380.573313499832	29778.703531153562	
327	9379.27376762923	29766.55008353512	
328	9370.71477452935	29757.01898127768	
329	9383.407043041836	29765.78101691609	
330	9369.771775042856	29764.255548137877	
331	9404.84232374143	29844.057346705766	
332	9399.596862823148	29816.856797387838	
333	9401.212665739411	29830.879010946814	
334	9396.864605815992	29837.943134574267	
335	9425.251057006159	29911.999598522514	
336	9381.086770728552	29777.213047431396	
337	9409.57708208905	29873.933500963896	
338	9383.127743176912	29798.352143766057	
339	9398.051251398903	29849.980299222683	
340	9367.982400486966	29737.896060873594	
341	9372.871030116545	29761.060620864	
342	9347.223637464796	29686.174074263654	
343	9393.321522116583	29811.387721507042	
344	9350.148471528393	29691.14040099778	
345	9371.697057321522	29760.988363769677	
346	9360.0508839618	29714.051525100673	
347	9377.834784461847	29757.500494243675	
348	9375.985765197449	29774.028425697124	
349	9367.604471981238	29740.33116910199	
350	9365.800996626025	29739.151427017885	
351	9359.350161073255	29655.817207350687	
352	9384.028922121131	29723.37026332551	
353	9389.981457018663	29732.98756418505	
354	9376.5846727043	29712.835151609215	
355	9382.218884774506	29718.28910786155	
356	9375.558569093117	29693.7640366826	
357	9395.200497856824	29765.80704411926	
358	9378.633727205159	29699.720943690645	
359	9372.131221334776	29695.491218646635	
360	9409.284622116535	29796.98549751616	
361	9408.245295358503	29804.29225249185	
362	9381.778953795712	29722.211663863607	
363	9399.141298260925	29781.476997657017	
364	9405.255311842535	29782.131401583683	
365	9389.618922700824	29753.9953121421	
366	9389.614675187026	29734.972554189317	
367	9411.655527598263	29811.23464047091	
368	9390.583579557804	29726.6015175915	
369	9383.379609938569	29729.17900161938	
370	9393.972296598447	29756.433953926986	
371	9396.29140457413	29769.27787999882	
372	9383.971062297138	29714.814571389958	
373	9394.482339737198	29743.482261870395	
374	9394.534008825733	29764.14935724084	
375	9389.281504499048	29738.59810428315	
376	9387.968324366278	29741.14559281228	
377	9374.919474091314	29706.413525796488	
378	9393.678517501803	29759.05688675918	
379	9382.506948067488	29702.07360164205	
380	9405.816223091413	29785.969149485456	
381	9380.013940805246	29706.344905017755	
382	9396.710619876269	29771.893933400745	
383	9394.08932179491	29746.39234681817	
384	9406.021062574342	29795.457666828646	
385	9382.391381586327	29715.7054359062	
386	9409.598499866237	29815.576887336698	
387	9400.860778972834	29791.657047505592	
388	9405.432716026533	29794.935113142037	
389	9420.351609685107	29839.36665077326	
390	9406.778172184626	29799.31585283708	
391	9374.27073857819	29689.958672135966	
392	9394.38290050511	29757.064880209375	
393	9401.449914853707	29779.382693145755	
394	9398.047682057235	29750.183597957785	
395	9408.567098972395	29811.428372833325	
396	9406.730028116783	29789.34245867191	
397	9401.400317904634	29773.696512996776	
398	9398.370046949303	29773.60885280348	
399	9400.047877216095	29752.3029325786	
400	9409.760722809826	29813.440045808242	
401	9397.136373398951	29749.190072728637	
402	9388.350469824556	29756.174725480843	
403	9401.418075717744	29770.05026863293	
404	9390.208388272726	29738.89501529173	
405	9393.34648152015	29755.374623859087	
406	9391.28131263256	29765.867363681147	
407	9412.144470358098	29810.733451422508	
408	9412.222243173646	29824.76669120953	
409	9394.531579558623	29756.25231056001	
410	9401.221075374158	29758.05494194828	
411	9396.053457036045	29752.493019698486	
412	9384.672402007443	29714.674740443403	
413	9388.648051734966	29743.079444543517	
414	9382.128506979283	29717.776278682635	
415	9365.615712205605	29677.62694740632	
416	9395.76134710518	29774.829881484384	
417	9393.173080785891	29749.603594274005	
418	9354.60235333717	29654.39225336305	
419	9388.245361379626	29712.3615165767	
420	9382.00465776827	29731.27245169643	
421	9377.197935471724	29707.082590895872	
422	9382.89801608048	29718.70179069244	
423	9380.518592980508	29706.209302795112	
424	9383.178938748362	29734.36488196681	
425	9380.223774171707	29704.195894507586	
426	9379.713529690793	29709.731061036473	
427	9391.11579126176	29741.142780756283	
428	9412.242194784689	29804.379615897007	
429	9404.018864346821	29779.828037111132	
430	9373.022393482037	29715.816571186042	
431	9397.417663986947	29766.893674416533	
432	9393.596835926608	29742.346357332663	
433	9404.355879038967	29772.740664448014	
434	9389.56659228075	29741.794941571417	
435	9394.866320874602	29756.949244877967	
436	9384.250310467978	29724.04741812902	
437	9398.138968323454	29764.298697683113	
438	9368.156244837091	29678.54387692055	
439	9395.30086475904	29758.279181635902	
440	9356.160358918656	29629.119402767574	
441	9393.034818308874	29761.010913364073	
442	9381.108475122033	29712.47538208414	
443	9390.720203025552	29749.56588619981	
444	9406.092295065931	29779.36820924608	
445	9392.847477321413	29758.85656033025	
446	9399.4364353935	29782.226741647846	
447	9382.009016410888	29725.979719129147	
448	9407.120848246033	29780.963063968316	
449	9413.386800929287	29819.614566847984	
450	9395.247095680192	29747.57353196358	
451	9401.402913474509	29776.39586302475	
452	9391.22518985375	29751.217999568027	
453	9394.715190176952	29766.127336861722	
454	9394.786512926046	29755.19069339596	
455	9399.67610425462	29773.795535110443	
456	9376.630815173165	29676.969481949745	
457	9378.651514291478	29723.142663777267	
458	9399.79674773634	29756.405657037292	
459	9382.813449364628	29722.86877971023	
460	9400.07512865164	29763.760326679338	
461	9391.931508916532	29745.546606331463	
462	9386.877610670284	29737.304850352935	
463	9386.753882151323	29728.90091829132	
464	9388.46579935404	29711.274614514292	
465	9405.109424426693	29799.18981368543	
466	9387.747633677083	29741.450950641825	
467	9395.954992154973	29761.160153483153	
468	9392.379112299624	29755.323343441756	
469	9400.656970138363	29777.243369215244	
470	9385.212139511656	29712.122571967084	
471	9414.967614234914	29819.642713167414	
472	9410.83066963285	29803.148189623047	
473	9390.772930933143	29747.554315525158	
474	9408.99822175721	29789.371950816098	
475	9402.228413873145	29780.277645211187	
476	9406.35987158478	29789.89646796501	
477	9406.986538842137	29804.73362563342	
478	9412.5308301327	29807.77557478287	
479	9398.145226661896	29768.375010532018	
480	9399.36815260982	29753.554311501743	
481	9402.411725240958	29768.74103980216	
482	9386.78226149083	29725.12911337519	
483	9407.201460067372	29783.776315048384	
484	9399.772713682287	29760.59068276752	
485	9387.85517917874	29727.511602308325	
486	9392.063002757115	29749.658200103124	
487	9398.572633230395	29769.753365122506	
488	9397.27177543144	29764.76852739931	
489	9397.755943982218	29752.26589191867	
490	9403.647474857853	29778.728763577237	
491	9405.14664020551	29797.715976858366	
492	9384.098568170277	29719.087542100682	
493	9406.387671253662	29793.24749087137	
494	9398.944755862312	29747.879881889126	
495	9392.383656734979	29742.351640771678	
496	9374.6950982304	29704.470657157406	
497	9390.725112726434	29749.49059884488	
498	9384.538023411049	29714.96789997047	
499	9396.679589358795	29750.226442006213	
500	9406.581791090886	29786.58333401145	
501	9374.509620812054	29693.80249195878	
502	9406.930852893483	29801.53878338767	
503	9374.478981072898	29688.647496952864	
504	9411.275756290688	29802.783755514578	
505	9391.953412956502	29767.728675750615	
506	9417.373848287752	29822.80275039398	
507	9426.810802155349	29855.590319309933	
508	9409.05317672837	29799.688435105574	
509	9383.881336885357	29732.682581503093	
510	9413.829750384222	29803.869979966697	
511	9398.58807580715	29782.153672643093	
512	9407.58677387026	29799.75596538154	
513	9385.52105528016	29710.207658912197	
514	9409.8166926592	29806.694488117442	
515	9430.549888420579	29853.22541033133	
516	9388.88894615957	29737.827069273117	
517	9401.668804039045	29772.01064234632	
518	9414.030977213652	29815.555186289424	
519	9390.393662420503	29744.956563886106	
520	9399.890029108796	29776.450866364412	
521	9380.671357296886	29718.291457670384	
522	9395.494744286218	29767.02468722919	
523	9375.301526849256	29688.917600360375	
524	9406.859119160037	29783.18288280093	
525	9382.567729222243	29716.19466068313	
526	9401.62371975479	29777.98326131612	
527	9382.515705310148	29721.08354270301	
528	9397.943740011764	29760.61026175749	
529	9385.00731582607	29737.110774112665	
530	9408.132396572577	29777.18002723394	
531	9385.135276784282	29742.073112940838	
532	9409.936202710764	29809.557593549493	
533	9399.639406587554	29763.67611374634	
534	9411.336036618142	29809.00328987922	
535	9397.5478649707	29772.391731986056	
536	9397.48385199597	29760.28429484978	
537	9401.33530320742	29769.877035470683	
538	9402.299227328574	29758.02600819657	
539	9439.861395854852	29896.578700373157	
540	9411.603138668588	29798.610410796922	
541	9425.182848385948	29843.84143390136	
542	9392.468731080522	29743.11407866919	
543	9397.785697013158	29768.315067328494	
544	9406.40222326562	29798.757623857906	
545	9409.620732945597	29802.775863988165	
546	9393.221151353537	29745.89865465596	
547	9420.245277134505	29844.289636040718	
548	9397.539878673106	29742.610146659084	
549	9413.446498188521	29827.58084113739	
550	9404.921117764594	29782.885046776162	
551	9391.528243253333	29757.027955767193	
552	9399.169538293792	29758.568439780633	
553	9392.190564170962	29755.590928227393	
554	9387.153172202181	29741.601118434985	
555	9403.614658192222	29793.655426363668	
556	9392.501250183908	29744.662798188383	
557	9392.578814203167	29751.607847106694	
558	9405.844934699617	29793.04663101456	
559	9406.413875011971	29804.956954918896	
560	9404.575665536046	29773.886033780673	
561	9391.44717187281	29756.85049705102	
562	9412.615539425651	29806.626385344804	
563	9386.570408295389	29728.666922453685	
564	9389.520433651938	29738.91717973972	
565	9395.75380213995	29770.22890635821	
566	9385.032808000871	29732.852678800835	
567	9396.648208101658	29753.52487099703	
568	9411.685436316615	29793.865474911097	
569	9414.9160086517	29811.01580101964	
570	9400.28217618649	29772.315042799935	
571	9399.931785053355	29771.31488684718	
572	9382.557724145707	29722.277546656722	
573	9397.940208689068	29762.241229385778	
574	9412.79743283134	29775.850263163997	
575	9387.1837090629	29735.771642252213	
576	9404.998622206067	29795.020501711526	
577	9395.72048861597	29767.59184728357	
578	9394.52069500678	29753.113372437416	
579	9389.914391753073	29764.988990452093	
580	9380.41988490771	29716.54026380308	
581	9400.42811547678	29788.5756216554	
582	9395.927859910504	29759.94299648291	
583	9395.148678101117	29758.701147930882	
584	9388.54627324796	29729.543174767397	
585	9389.757061391372	29748.928552579433	
586	9383.52066602563	29721.23444903956	
587	9403.054695004665	29783.596258180805	
588	9405.009913009817	29785.098334196355	
589	9394.761543981222	29753.521517939327	
590	9406.412141576046	29785.466208793216	
591	9400.216589750115	29777.035982209494	
592	9404.050021754441	29793.421397287813	
593	9413.751889558398	29805.012962649518	
594	9398.381802387239	29763.984444160353	
595	9403.591838192366	29773.67200204857	
596	9382.48045498484	29711.50864279434	
597	9395.694496655706	29756.229652275288	
598	9393.933810803166	29751.13147099817	
599	9395.001185370545	29747.05472738119	
600	9411.328640528724	29815.109505896704	
601	9395.77480321398	29751.076303986905	
602	9393.713258955522	29744.16761764133	
603	9415.012864682778	29825.263449829272	
604	9399.692602117242	29759.04595286742	
605	9398.3166818254	29779.660071373233	
606	9405.175465542294	29793.055139190463	
607	9397.89111181402	29746.49863113136	
608	9404.946726831418	29797.053618877067	
609	9388.826137671502	29736.570685414834	
610	9416.766179268918	29817.917352343607	
611	9411.36191900336	29810.010126658533	
612	9389.523503645541	29733.60808295585	
613	9409.588008757279	29794.270403546747	
614	9391.697766369865	29738.437025139065	
615	9406.308472271943	29798.88475601558	
616	9389.537538651253	29753.928348520512	
617	9405.196148296893	29796.898214072615	
618	9397.354145856118	29774.940120058414	
619	9412.59100659457	29805.954525166006	
620	9392.165596005763	29752.786456029247	
621	9386.217613206098	29735.781025053122	
622	9393.591151263057	29755.838574135476	
623	9388.422189759769	29758.15810856656	
624	9406.994737380968	29793.670366662627	
625	9401.099749909428	29767.36688130127	
626	9383.967054196946	29721.501679231405	
627	9400.762920625186	29774.672766811298	
628	9406.64218105731	29790.597515223875	
629	9388.510512582543	29756.32438877532	
630	9402.173347410717	29773.359253015205	
631	9409.998663093924	29798.639686918028	
632	9405.961872327083	29792.15456260844	
633	9407.04779024176	29800.84077948431	
634	9401.155582283549	29767.508820404077	
635	9393.880991138329	29751.508707932135	
636	9384.52557596222	29718.277255293277	
637	9398.279313249417	29775.8591960756	
638	9396.479288113564	29763.83344272071	
639	9383.263479719055	29726.950202781616	
640	9404.752258000688	29788.136703715554	
641	9379.67423332895	29699.47693916576	
642	9391.558096861201	29744.045209955562	
643	9376.205977513539	29699.977059502857	
644	9400.91833540977	29783.357954155923	
645	9409.978573100134	29818.39915791829	
646	9399.934280527064	29761.58673592289	
647	9410.945541488873	29809.93139784142	
648	9364.715865135839	29667.64067308987	
649	9414.836828381665	29816.961502245358	
650	9390.294320934008	29755.386206195548	
651	9393.54898702588	29748.659605442383	
652	9408.329033172986	29799.033105746676	
653	9396.86331905483	29765.346045853075	
654	9405.886517970424	29793.80423736441	
655	9406.459270777546	29783.732576929102	
656	9403.14056919078	29782.191558488157	
657	9405.391560709017	29798.957205171653	
658	9405.308945027211	29789.589779991104	
659	9388.042978160289	29736.855481128012	
660	9401.342605502185	29803.92682670888	
661	9396.20605616751	29783.504572394766	
662	9392.42475832863	29754.341702034955	
663	9402.484411633473	29781.621708997773	
664	9402.87188548139	29782.703552869323	
665	9402.032349758267	29788.277395686353	
666	9422.29051827521	29837.65689116926	
667	9392.451434288021	29742.57870018708	
668	9402.735701520372	29788.273693697785	
669	9380.155127492242	29705.415865934705	
670	9413.549729378337	29812.161079654583	
671	9387.364508495133	29725.501048274025	
672	9393.657552846551	29745.619950971086	
673	9388.985139871314	29752.926650500325	
674	9379.302564354344	29713.39523835555	
675	9394.604763476384	29764.83063856448	
676	9387.713721028384	29755.47076423384	
677	9402.267221294062	29785.286125321407	
678	9392.45522132766	29752.05082621126	
679	9391.14444304926	29746.435292611546	
680	9397.965087354982	29777.110371513914	
681	9386.455724357444	29725.691440393013	
682	9379.689577021749	29706.376026748072	
683	9391.279758817469	29756.12227797722	
684	9377.650710791404	29699.4078517131	
685	9409.066937942942	29799.24407961862	
686	9381.646663901838	29732.49321262769	
687	9394.064680535972	29762.385190203742	
688	9405.5234082018	29804.788667065393	
689	9396.10441248228	29771.571760177412	
690	9399.31209235801	29774.467314052028	
691	9393.086415687763	29745.57171332586	
692	9407.595536847924	29811.17311844731	
693	9403.279532429553	29779.160815328396	
694	9399.123513847258	29767.798731999515	
695	9392.750250685593	29755.0793555322	
696	9406.274858897043	29810.803981631623	
697	9393.810578656856	29753.44117630167	
698	9412.440464453499	29818.955791600907	
699	9386.441995449515	29725.41544558695	
700	9403.474674231298	29793.503569558627	
701	9407.614326186836	29794.652371953664	
702	9392.994144015844	29766.426464800774	
703	9398.464581844479	29760.65263663149	
704	9384.97421668966	29732.47887876275	
705	9405.326505063067	29790.475394443918	
706	9397.978420020283	29789.443325428587	
707	9400.13369169293	29766.38809604504	
708	9383.776313812024	29741.514867849568	
709	9373.96552778164	29690.39749376156	
710	9394.76843954937	29765.718074424538	
711	9384.444669403843	29715.823260319867	
712	9408.675623495477	29819.75528968919	
713	9410.59942983237	29804.593482248063	
714	9400.13668073242	29783.870009766666	
715	9391.559191395761	29733.29478805325	
716	9412.311486291863	29810.91483202575	
717	9395.067658420749	29745.823911907475	
718	9405.220014743716	29790.276271679646	
719	9409.355740196817	29785.930193771692	
720	9400.10380217243	29780.30614998172	
721	9394.458578049434	29762.20043755349	
722	9411.217020706046	29809.327044447327	
723	9397.716472302469	29767.111911535845	
724	9395.719421196047	29759.283785358177	
725	9383.685954893306	29715.33864910736	
726	9405.368147342422	29786.682717586173	
727	9388.831857237412	29742.255243371503	
728	9399.423508477708	29762.822185469337	
729	9388.722288025958	29742.43830974039	
730	9408.307516209983	29802.99392479662	
731	9392.440100686632	29750.830695117067	
732	9411.773354216512	29806.460113370707	
733	9420.827689085874	29837.733832194208	
