Iteration	pt	walk
512	1785799.775	3297.4473075502597
513	1785066.482	3297.6274783581066
514	1784803.012	3297.405022564745
515	1793580.489	3297.6256398804762
516	1782732.098	3297.468450043017
517	1787024.604	3297.5796779396983
518	1789708.166	3297.5879510890386
519	1786257.852	3297.639428462709
520	1786469.699	3297.562212402203
521	1784151.788	3297.6164474923207
522	1784298.724	3297.501542640377
523	1783466.078	3297.6375899850773
524	1788793.713	3297.610932059427
525	1784682.001	3297.6357515074465
526	1787025.425	3297.575081745621
527	1785131.812	3297.6541362837575
528	1784012.881	3297.457419177231
529	1785071.822	3297.632074552185
530	1787794.471	3297.550262297601
531	1784636.358	3297.6081743429804
532	1789022.365	3297.5934665219315
533	1788142.031	3297.644943895602
534	1789194.884	3297.5888703278542
535	1787048.027	3297.6118512982425
536	1786406.227	3297.5851933725917
537	1787628.564	3297.607255104165
538	1784079.645	3297.438115162104
539	1794590.093	3297.5888703278542
540	1789659.845	3297.610932059427
541	1791549.419	3297.576000984436
542	1786117.96	3297.612770537058
543	1787995.482	3297.6541362837575
544	1788800.737	3297.60817434298
545	1789658.556	3297.626559119291
546	1787388.445	3297.6624094330978
547	1790524.372	3297.574162506805
548	1787384.805	3297.6238014028445
549	1789013.233	3297.5668085962807
550	1786581.23	3297.5226851331345
551	1786830.934	3297.6559747613883
552	1784105.017	3297.4574191772303
553	1787135.623	3297.6642479107286
554	1781538.311	3297.444549833813
555	1788335.469	3297.617366731136
556	1784921.975	3297.553020014047
557	1786138.928	3297.617366731136
558	1785449.688	3297.466611565386
559	1789461.37	3297.6440246567868
560	1788236.447	3297.5989819548245
561	1785397.445	3297.583354894961
562	1790182.142	3297.622882164029
563	1786026.711	3297.659651716651
564	1781687.959	3297.4335189680264
565	1786349.219	3297.5907088054846
566	1783434.378	3297.553020014048
567	1787346.441	3297.6348322686313
568	1789299.075	3297.5916280443007
569	1789707.267	3297.582435656145
570	1788095.338	3297.635751507446
571	1788197.757	3297.6421861791555
572	1780711.46	3297.4482267890753
573	1788024.935	3297.652297806126
574	1787035.416	3297.481319386435
575	1786490.935	3297.6725210600684
576	1787216.676	3297.55669696931
577	1787658.212	3297.6532170449423
578	1785409.779	3297.5668085962807
579	1786720.497	3297.663328671913
580	1783719.282	3297.6081743429804
581	1788480.35	3297.651378567311
582	1784456.29	3297.507977312086
583	1785660.872	3297.5732432679897
584	1782826.498	3297.487754058144
585	1784221.109	3297.5530200140474
586	1784441.361	3297.6127705370577
587	1786818.383	3297.557616208125
588	1787980.601	3297.587031850223
589	1785239.567	3297.55669696931
590	1788567.47	3297.6044973877183
591	1786992.462	3297.587951089038
592	1787807.186	3297.5851933725908
593	1788553.644	3297.545666103523
594	1787272.688	3297.614609014689
595	1787654.092	3297.587951089038
596	1782939.076	3297.5530200140474
597	1786713.735	3297.606335865349
598	1785833.469	3297.5888703278542
599	1785285.2	3297.545666103523
600	1789052.31	3297.584274133776
601	1787292.747	3297.640347701524
602	1784758.202	3297.541989148261
603	1790497.705	3297.6210436863976
604	1784909.439	3297.4813193864347
605	1785531.071	3297.5346352377364
606	1787645.345	3297.5723240291736
607	1786784.51	3297.595304999563
608	1788495.216	3297.614609014689
609	1785893.406	3297.6357515074465
610	1789824.21	3297.572324029174
611	1789576.246	3297.6109320594273
612	1783679.026	3297.5291198048435
613	1788786.678	3297.587031850223
614	1785013.168	3297.570485551543
615	1789102.669	3297.629316835738
616	1786113.477	3297.639428462709
617	1787724.525	3297.572324029174
618	1785686.154	3297.5521007752322
619	1787118.517	3297.481319386435
620	1784191.269	3297.5107350285325
621	1784326.328	3297.5888703278542
622	1783589.0	3297.4831578640665
623	1783028.201	3297.500623401562
624	1788687.858	3297.604497387718
625	1786145.398	3297.5327967601056
626	1783935.245	3297.584274133776
627	1785705.266	3297.520846655503
628	1788235.042	3297.587951089038
629	1783561.342	3297.5327967601056
630	1788098.465	3297.6228821640293
631	1789542.377	3297.6182859699516
632	1787108.494	3297.5364737153677
633	1789224.736	3297.627478358106
634	1786804.672	3297.5658893574655
635	1785447.676	3297.5668085962807
636	1783628.719	3297.56497011865
637	1784819.116	3297.5061388344548
638	1786900.831	3297.6100128206112
639	1785067.924	3297.6458631344176
640	1788476.977	3297.613689775874
641	1781795.168	3297.533715998921
642	1785775.428	3297.606335865349
643	1781650.778	3297.553939252863
644	1786110.865	3297.5346352377364
645	1789999.619	3297.6375899850777
646	1784419.63	3297.471207759464
647	1790287.412	3297.6440246567868
648	1777141.067	3297.442711356182
649	1790746.597	3297.634832268631
650	1784483.028	3297.546585342339
651	1782942.241	3297.4601768936777
652	1788546.906	3297.5833548949604
653	1786795.46	3297.6054166265335
654	1789652.433	3297.655055522573
655	1788350.702	3297.5953049995624
656	1787060.404	3297.560373924572
657	1789614.512	3297.6596517166504
658	1786100.152	3297.496027207484
659	1785669.059	3297.6348322686313
660	1784678.087	3297.4537422219687
661	1787553.455	3297.6458631344176
662	1785104.639	3297.5668085962807
663	1788900.498	3297.653217044942
664	1786604.936	3297.547504581155
665	1787601.523	3297.598981954825
666	1790715.972	3297.56497011865
667	1786621.835	3297.634832268631
668	1786052.496	3297.5107350285325
669	1783893.958	3297.618285969951
670	1788373.981	3297.525442849581
671	1784357.023	3297.575081745621
672	1785733.894	3297.580597178514
673	1786656.016	3297.6670056271755
674	1781555.622	3297.5180889390567
675	1787060.376	3297.6375899850777
676	1782208.124	3297.4748847147257
677	1787984.731	3297.6109320594273
678	1786491.066	3297.6311553133687
679	1785039.278	3297.576000984436
680	1787418.836	3297.625639880476
681	1784146.411	3297.5796779396987
682	1782736.024	3297.5668085962807
683	1786022.916	3297.6164474923207
684	1783594.962	3297.625639880476
685	1789176.687	3297.6100128206112
686	1782498.906	3297.5364737153677
687	1786966.843	3297.639428462709
688	1786253.818	3297.4987849239305
689	1786857.596	3297.6127705370577
690	1783840.773	3297.4316804903956
691	1785568.76	3297.582435656145
692	1786911.467	3297.5180889390567
693	1787528.791	3297.5861126114073
694	1785355.682	3297.5226851331345
695	1786002.53	3297.6072551041652
696	1785935.898	3297.486834819328
697	1787031.138	3297.6449438956024
698	1786402.813	3297.4417921173667
699	1784509.855	3297.5925472831163
700	1788487.458	3297.6238014028445
701	1789285.651	3297.6283975969227
702	1784790.398	3297.539231431814
703	1787128.687	3297.612770537058
704	1784783.983	3297.614609014689
705	1786225.752	3297.5061388344548
706	1786622.597	3297.5769202232514
707	1787982.445	3297.6311553133687
708	1781768.904	3297.4804001476195
709	1782780.272	3297.6238014028445
710	1784160.554	3297.484077102881
711	1784251.429	3297.5916280443007
712	1786373.757	3297.476723192357
713	1789816.81	3297.626559119291
714	1785633.099	3297.5125735061633
715	1784404.547	3297.528200566028
716	1786359.478	3297.4280035351335
717	1783306.209	3297.4371959232894
718	1787240.026	3297.5447468647076
719	1789880.926	3297.6348322686313
720	1786125.018	3297.541989148261
721	1787802.824	3297.6761980153306
722	1789134.574	3297.5861126114073
723	1787907.111	3297.6486208508645
724	1786680.896	3297.610932059427
725	1784604.215	3297.621043686398
726	1788942.298	3297.629316835738
727	1785453.242	3297.614609014689
728	1786145.892	3297.55669696931
729	1784643.752	3297.576920223252
730	1788693.329	3297.5953049995624
731	1785107.564	3297.563131641019
732	1785937.149	3297.436276684473
733	1791841.085	3297.6311553133687
734	1791163.367	3297.5493430587853
735	1790951.098	3297.6136897758734
736	1785476.974	3297.492350252222
737	1788423.896	3297.611851298243
738	1785112.86	3297.527281327212
739	1786705.489	3297.6256398804753
740	1788272.334	3297.5741625068054
741	1788617.036	3297.652297806126
742	1778972.671	3297.4546614607843
743	1791912.375	3297.626559119291
744	1784131.866	3297.5162504614254
745	1785568.5	3297.620124447582
746	1785576.029	3297.5658893574655
747	1786343.281	3297.5925472831154
748	1780860.426	3297.4831578640665
749	1787437.761	3297.580597178514
750	1782981.155	3297.4969464462993
751	1789563.818	3297.6357515074465
752	1784435.861	3297.4482267890753
753	1790489.337	3297.615528253505
754	1788097.888	3297.4647730877555
755	1787563.855	3297.598981954824
756	1786996.909	3297.4693692818328
757	1790982.25	3297.629316835738
758	1783638.132	3297.4767231923574
759	1789787.598	3297.632993791
760	1788968.091	3297.5704855515432
761	1784695.796	3297.572324029174
762	1785607.05	3297.562212402203
763	1786531.989	3297.651378567311
764	1789921.588	3297.5631316410186
765	1784195.495	3297.6100128206117
766	1790212.883	3297.5723240291736
767	1781129.868	3297.5484238199697
768	1787658.304	3297.59990119364
769	1789314.404	3297.642186179156
770	1791323.982	3297.62472064166
771	1788565.529	3297.6311553133683
772	1787958.545	3297.6412669403394
773	1787494.229	3297.5916280443003
774	1788766.273	3297.60817434298
775	1786315.773	3297.517169700241
776	1786147.416	3297.620124447582
777	1788873.942	3297.5897895666694
778	1784697.072	3297.587951089038
779	1790030.654	3297.604497387718
780	1787609.011	3297.5199274166885
781	1787231.135	3297.614609014689
782	1784994.774	3297.6357515074465
783	1788957.82	3297.6274783581066
784	1785156.103	3297.560373924572
785	1783724.082	3297.5594546857565
786	1787532.459	3297.6311553133687
787	1785396.0	3297.6320745521843
788	1779774.195	3297.4969464462993
789	1789991.653	3297.647701612049
790	1780706.252	3297.449146027891
791	1787695.389	3297.6311553133687
792	1782364.308	3297.507977312086
793	1789455.584	3297.651378567311
794	1781543.319	3297.489592535775
795	1790398.437	3297.590708805485
796	1787769.97	3297.6513785673105
797	1787828.481	3297.442711356182
798	1786426.561	3297.538312192999
799	1784424.259	3297.576920223252
800	1786135.867	3297.5815164173296
801	1790045.783	3297.568647073912
802	1782408.397	3297.5364737153677
803	1787945.875	3297.59990119364
804	1783940.911	3297.5144119837946
805	1785345.473	3297.560373924572
806	1782910.72	3297.4905117745907
807	1787875.804	3297.55669696931
808	1787996.362	3297.5640508798338
809	1786653.021	3297.5475045811545
810	1788113.364	3297.564050879834
811	1788628.001	3297.65781323902
812	1784365.252	3297.5327967601056
813	1785241.162	3297.5714047903584
814	1787123.668	3297.5484238199697
815	1787579.954	3297.6918250751946
816	1787284.937	3297.5033811180083
817	1784356.688	3297.6320745521843
818	1789071.813	3297.6192052087667
819	1792154.307	3297.647701612049
820	1786363.458	3297.575081745621
821	1786372.779	3297.636670746262
822	1784069.16	3297.559454685756
823	1787456.083	3297.5226851331345
824	1788337.042	3297.5612931633873
825	1787389.016	3297.621043686398
826	1786701.465	3297.4656923265707
827	1787562.827	3297.5695663127276
828	1791266.268	3297.605416626534
829	1786173.676	3297.5612931633877
830	1791168.779	3297.55669696931
831	1788633.973	3297.6283975969222
832	1785747.508	3297.437195923289
833	1786543.235	3297.660570955467
834	1784110.017	3297.3967494154044
835	1787345.462	3297.642186179155
836	1786584.533	3297.485915580513
837	1788115.697	3297.598981954825
838	1786185.129	3297.5116542673477
839	1793596.196	3297.621962925213
840	1784685.988	3297.4114572364533
841	1785714.847	3297.623801402845
842	1785573.045	3297.4997041627457
843	1786085.22	3297.6357515074465
844	1788630.442	3297.6026589100875
845	1781446.333	3297.607255104165
846	1786135.769	3297.5447468647076
847	1787161.985	3297.636670746262
848	1787273.64	3297.5925472831163
849	1788984.645	3297.6100128206112
850	1786421.399	3297.5226851331345
