x	y	total	home	work
4511935.0	5347670.0	1677	1125	552
4504581.0	5341783.5	1069	708	361
4491178.5	5342258.5	785	520	265
4496678.5	5369763.0	380	264	116
4503278.5	5350340.5	517	333	184
4484340.5	5357249.0	22118	14738	7380
4498550.0	5353614.5	1005	667	338
4481427.0	5362646.0	2130	1413	717
4485942.0	5337060.0	1111	721	390
4493682.5	5351729.0	7649	5014	2635
4499590.5	5359250.5	622	401	221
4488325.5	5355454.0	2221	1472	749
4467859.0	5331594.0	27421	18276	9145
4509783.0	5356190.0	1208	794	414
4511233.5	5348363.0	1040	679	361
4489838.5	5339512.0	2733	1818	915
4505875.0	5356669.0	451	304	147
4499477.0	5362687.5	678	404	274
4497776.0	5346844.0	816	541	275
4510174.0	5342884.0	907	600	307
4475709.0	5343146.5	1846	1226	620
4503791.5	5346582.5	520	350	170
4497936.0	5365234.5	384	244	140
4495707.0	5344803.5	1328	878	450
4485864.0	5343176.0	1039	689	350
4493354.0	5352510.5	3755	2490	1265
4487083.0	5345227.5	739	489	250
4488588.0	5348786.0	1279	844	435
