x	y	total	home	work
4511935.0	5347670.0	1344	899	445
4504581.0	5341783.5	893	559	334
4491178.5	5342258.5	775	510	265
4496678.5	5369763.0	413	284	129
4503278.5	5350340.5	504	324	180
4484340.5	5357249.0	22093	14713	7380
4498550.0	5353614.5	995	657	338
4481427.0	5362646.0	2127	1415	712
4485942.0	5337060.0	1104	714	390
4493682.5	5351729.0	7674	5034	2640
4499590.5	5359250.5	681	430	251
4488325.5	5355454.0	2224	1478	746
4467859.0	5331594.0	27417	18272	9145
4509783.0	5356190.0	932	620	312
4511233.5	5348363.0	820	534	286
4489838.5	5339512.0	2729	1814	915
4505875.0	5356669.0	371	243	128
4499477.0	5362687.5	746	460	286
4497776.0	5346844.0	811	536	275
4510174.0	5342884.0	481	321	160
4475709.0	5343146.5	1847	1227	620
4497936.0	5365234.5	413	266	147
4503791.5	5346582.5	503	336	167
4495707.0	5344803.5	1264	814	450
4485864.0	5343176.0	1034	685	349
4493354.0	5352510.5	3755	2490	1265
4487083.0	5345227.5	730	480	250
4488588.0	5348786.0	1275	840	435
