Iteration	pt	walk
212	1752206.706	49391.12446256225
213	1748464.035	49391.73723626683
214	1748572.1	49402.50681787967
215	1745331.636	49484.42424678637
216	1739607.059	49231.115578959
217	1746392.507	49339.527937242005
218	1738037.608	49395.58416466081
219	1742839.087	49439.76557016503
220	1739782.536	49465.674599031365
221	1744754.697	49198.8285394549
222	1735056.914	49293.99114870496
223	1749378.208	49283.19410424828
224	1735298.829	49251.14157815344
225	1746167.532	49257.46288213834
226	1740080.632	49094.19258122857
227	1749176.914	49201.82646232342
228	1739012.274	49228.54873631576
229	1741436.732	49092.16770266533
230	1740963.048	48954.892579975945
231	1746072.759	49062.2471991926
232	1735901.123	49149.36015648673
233	1744763.979	48930.083889972506
234	1748177.464	49015.238715098916
235	1743256.651	48976.04247405707
236	1730686.562	48801.62936103336
237	1741415.317	49024.019871107295
238	1737624.539	48823.90902238073
239	1743124.255	48967.842613482266
240	1744153.585	48912.74325490531
241	1745386.34	48943.97657315597
242	1746229.377	48914.08167469439
243	1743364.693	48895.55028408589
244	1742962.313	48768.440481071164
245	1742634.917	48830.59588311477
246	1742870.44	48837.75177981214
247	1735629.578	48851.062817345985
248	1739267.42	48808.20112383221
249	1739752.881	48767.221949122606
250	1733094.597	48824.64528128048
251	1738358.429	48807.456286751
252	1729848.458	48579.51447621849
253	1730115.05	48772.08062789024
254	1718953.707	48477.07331124517
255	1730702.752	48692.73136802853
256	1726683.335	48512.026612097034
257	1724021.035	48525.65027686118
258	1728712.656	48340.55147899906
259	1720391.295	48512.095449580265
260	1726127.632	48050.72438244557
261	1724043.228	48109.15300536015
262	1722351.241	48252.62250211891
263	1712492.861	47954.00102085368
264	1720594.82	48048.882082307464
265	1725355.32	47998.51558627756
266	1723905.884	48117.59203085149
267	1720510.667	48119.1366663165
268	1726010.857	47992.35087267032
269	1720404.194	47924.34632078627
270	1711618.397	47972.35458407306
271	1717380.188	48174.0457626056
272	1719456.654	47917.02171276147
273	1719367.643	47970.97340917832
274	1717251.508	47874.65487996158
275	1719190.339	47978.99886437139
276	1723113.626	47972.593288202625
277	1720629.779	47767.31300588518
278	1722235.602	47783.43368073076
279	1723288.384	47643.189020143865
280	1723613.756	47488.53292736995
281	1720871.071	47594.517547572395
282	1729967.884	47685.66295940639
283	1721538.557	47650.25678673641
284	1726205.275	47315.29052539944
285	1721891.06	47494.452496450634
286	1718561.187	47430.40154297333
287	1719984.253	47301.357395681465
288	1719225.935	47468.27353400072
289	1719228.869	47182.14640752275
290	1720882.284	47378.63574030194
291	1722041.345	47434.8275146872
292	1717781.014	47089.09711002469
293	1723410.668	47290.29336514739
294	1720401.628	47138.546981791544
295	1717443.726	46967.1298747207
296	1714069.854	46977.30337802981
297	1717057.952	46674.86322595418
298	1715955.896	46805.31074989685
299	1720723.773	47063.17968982521
300	1716325.086	47057.85086948341
301	1720770.703	46965.05925979364
302	1719531.026	47071.6173176486
303	1716697.482	47012.424284362634
304	1716397.259	47155.13130943902
305	1714571.626	47397.4117906617
306	1715652.741	47198.784991682165
307	1714531.574	47117.352128348735
308	1715306.577	47294.45362975965
309	1712163.969	47264.962646581254
310	1714706.559	47185.6362798267
311	1717045.381	47037.1852392247
312	1717765.926	47048.47745874879
313	1721707.679	47099.4822430145
314	1715224.45	47037.75867105243
315	1720245.61	47042.51414200082
316	1716165.4	47144.51283779829
317	1718669.57	47006.26606072586
318	1716951.545	47058.94834870505
319	1716204.567	46879.53064187424
320	1716563.469	47338.41870666887
321	1715604.416	47270.14924033851
322	1711489.648	47301.423235798604
323	1716464.254	47426.809598204614
324	1713982.604	47393.687711690654
325	1718807.38	47408.799662694015
326	1718475.36	47380.81825208106
327	1718134.313	47404.86508369148
328	1718086.749	47252.813575536624
329	1713814.008	47220.61230449116
330	1717194.965	47278.84017470731
331	1716281.949	47265.73714423
332	1716623.993	47205.91839929126
333	1712921.162	47097.03089738185
334	1717339.708	47039.29325799019
335	1714237.286	46913.63703283783
336	1719511.006	47080.590607508275
337	1716243.47	46982.07569767247
338	1717159.868	46895.89511202618
339	1713855.795	47052.037329576066
340	1718452.237	46815.37838245163
341	1714642.742	46834.791188351475
342	1715203.091	46996.6084322736
343	1716891.826	46889.19301311444
344	1717227.748	46972.39889678971
345	1714336.817	46928.087952474416
346	1721360.828	46749.35176897781
347	1708932.941	46769.02438110306
348	1720102.125	46770.17981724876
349	1715169.764	46922.171630205106
350	1722669.203	46837.64481584763
351	1714745.345	47096.68412894474
352	1717563.846	47118.31378518974
353	1718830.701	47116.57821127885
354	1718367.193	47122.178929917856
355	1719790.075	47114.43485187936
356	1719293.223	47110.56051476308
357	1713403.021	47098.41878361681
358	1719231.915	47100.66204645932
359	1719647.457	47128.20030338888
360	1720840.548	47124.32228931734
361	1716031.09	47107.1686843463
362	1716329.688	47096.658807699045
363	1717113.578	47128.177322418494
364	1718063.235	47114.42014405833
365	1717380.695	47128.17824165731
366	1720020.807	47110.57430334532
367	1715822.232	47117.67070528536
368	1715556.002	46937.500633593336
369	1717833.017	47091.70193362893
370	1716158.059	47117.70195940509
371	1715177.406	47113.8156721842
372	1715092.199	47114.44036731225
373	1711260.19	46971.9281784422
374	1713008.796	46997.3044283291
375	1713535.506	47103.93650789558
376	1712738.734	47100.569496926815
377	1717998.999	47090.15267160975
378	1708384.36	47130.966519438785
379	1718788.134	47128.19478795599
380	1709314.489	47118.308269756846
381	1719225.494	47117.630676218614
382	1710386.542	47038.38212197346
383	1714317.151	47084.63954352505
384	1713041.816	47114.4605905662
385	1715019.451	47003.42018981027
386	1715792.842	47114.443125028716
387	1721033.171	47128.2131727323
388	1718147.065	47100.640903966574
389	1715728.521	47112.69835872967
390	1712518.755	46972.571258346565
391	1713426.116	47033.97187565628
392	1717765.162	47118.290804219345
393	1714741.873	47128.209495777046
394	1721472.854	47113.176686676234
395	1715291.795	47117.709313315616
396	1720230.217	47121.56158870033
397	1717127.0	47128.21133425467
398	1716840.788	46995.146361108586
399	1713336.277	47037.04153306478
400	1719770.78	47124.31769312326
401	1714556.437	47114.45231741688
402	1716419.131	47052.093646180714
403	1718464.514	47117.69552473339
404	1719833.37	47124.323208556154
405	1716284.258	47118.30367356277
406	1720693.56	47111.67507050118
407	1716847.967	47117.69552473338
408	1717475.808	47118.307350518015
409	1714608.647	47090.6554015632
410	1717278.848	47094.54168878408
411	1713953.135	47118.30367356277
412	1718872.763	47128.1837570902
413	1715432.955	47117.69184777812
414	1719117.618	47118.301835085134
415	1718119.163	47124.318612362076
416	1720212.544	47124.93595357961
417	1720275.078	47128.19754567244
418	1717806.279	47097.14131439854
419	1718363.605	47122.17801067905
420	1718763.208	47128.2122534935
421	1716685.064	47110.56878791242
422	1716032.183	47027.6586640579
423	1716693.466	47124.80153650272
424	1719174.459	47111.02321564978
425	1719805.538	47117.04734683725
426	1721767.762	47117.675718920575
427	1720290.424	47120.9198454759
428	1721662.294	47100.53038709889
429	1720896.484	47120.91616852064
430	1720543.722	47107.15347472759
431	1721980.313	47107.15255548876
432	1719795.286	47111.03240803794
433	1722704.264	47113.17209048216
434	1721954.17	47104.4065626928
435	1720616.242	47117.04642759845
436	1721671.591	47107.156232444024
437	1719345.215	47104.40380497636
438	1720993.502	47118.17109496351
439	1715008.858	47117.05286227015
440	1721675.073	47117.05286227015
441	1723104.194	47124.792344114554
442	1720680.362	47117.66468805479
443	1717111.261	47067.35703691003
444	1721049.614	47124.815325084965
445	1720521.948	47111.01770021689
446	1721551.895	47110.42609768619
447	1717691.833	47118.172933441136
448	1719408.079	47111.0425196649
449	1717986.185	47120.93363405814
450	1719813.068	47124.801536502724
451	1716945.248	47120.91984547592
452	1719396.765	47114.91317982594
453	1716534.758	47131.419108698516
454	1716982.658	47120.9253609088
455	1715562.306	47110.37595699247
456	1712638.367	47006.465970012774
457	1718159.833	47097.153264503155
458	1717213.538	47120.92352243116
459	1715383.118	47110.41138986515
460	1720470.98	47114.305030996555
461	1716846.1	47107.16542483218
462	1719598.813	47114.32525425051
463	1716987.982	47114.248957428805
464	1717848.383	47107.16910178744
465	1715923.65	47123.683303809376
466	1720637.044	47107.15623244403
467	1720583.465	47123.67686913766
468	1717801.82	47113.76461225167
469	1717341.579	47127.562237119724
470	1719952.478	47113.757258341146
471	1716370.254	47113.791270177324
472	1718615.304	47120.9308763417
473	1715785.507	47117.66284957716
474	1721432.631	47114.90122972133
475	1710277.163	46939.38114388085
476	1718342.175	47127.531902238814
477	1717659.831	47120.91984547591
478	1716835.083	47069.59846127492
479	1718144.379	47107.65896239747
480	1719132.614	47117.64078784558
481	1718618.099	47113.786673983246
482	1718772.449	47107.15439396639
483	1714729.252	47050.96114611064
484	1719540.543	47127.55947940328
485	1713849.757	47117.04275064319
486	1719955.616	47127.531902238814
487	1716195.898	47127.54752929869
488	1711162.667	47026.34442528701
489	1716788.311	47110.41322834277
490	1722118.513	47127.55856016447
491	1720295.547	47114.28388850381
492	1720652.682	47110.40679367107
493	1718376.315	47124.807051935604
494	1718768.269	47123.6796268541
495	1718385.026	47103.29292619352
496	1721210.538	47127.56683331381
497	1720027.476	47117.04091216556
498	1721548.357	47120.9308763417
499	1717837.902	47120.92168395354
500	1721579.862	47106.554518286364
501	1718591.804	47124.80705193561
502	1720946.115	47076.83889012114
503	1718033.704	47113.78851246088
504	1724000.073	47120.92168395354
505	1720944.996	47123.668595988325
506	1719843.367	47123.66032283899
507	1721053.42	47101.12474734603
508	1720293.648	47120.910653087754
509	1719785.383	47107.1718595039
510	1722234.893	47113.77472387865
511	1720001.463	47117.05378150898
512	1719400.254	47087.36205355296
513	1719898.688	47120.94282644629
514	1722196.527	47114.266422966306
515	1715888.04	47110.4260976862
516	1719410.318	47127.5429331046
517	1717116.986	47100.542337203486
518	1717424.524	47123.68330380936
519	1716539.177	47117.05194303134
520	1720413.012	47127.56407559736
521	1715394.308	47123.67778837648
522	1718595.188	47114.285726981434
523	1718738.629	47127.546610059864
524	1717536.687	47127.55212549276
525	1717037.47	47113.77932007272
526	1720033.944	47120.92995710289
527	1718994.178	47103.89004415712
528	1715072.532	47100.53222557651
529	1719174.179	47120.898702983155
530	1717810.27	47114.29216165314
531	1715904.552	47119.80896669308
532	1718323.422	47120.93731101342
533	1717718.794	47123.67962685411
534	1718012.638	47107.15807092165
535	1716529.995	47124.80153650272
536	1719367.52	47110.416905298036
537	1716002.134	47117.06573161358
538	1721000.046	47114.29859632485
539	1716304.195	47119.808047454266
540	1720499.484	47127.552125492766
541	1720245.841	47123.68330380937
542	1719554.801	47108.27906133145
543	1716473.817	47119.80804745427
544	1716750.442	47114.307788713
545	1718633.16	47131.42554337024
546	1719478.148	47113.78115855035
547	1715365.4	47120.914330043015
548	1720375.093	47120.91249156539
549	1714509.877	47120.92719938643
550	1717433.946	47111.02045793334
551	1712975.166	47108.289172958415
552	1717793.761	47120.92076471473
553	1712852.061	47111.039761948465
554	1716907.176	47111.032408037936
555	1713896.404	47107.16358635455
556	1721154.353	47111.02597336623
557	1714821.235	47127.55396397039
558	1719401.499	47120.93547253578
559	1713787.283	47123.68422304818
560	1718841.398	47117.04734683726
561	1715913.34	47131.45036281825
562	1716674.56	47107.15163624995
563	1719616.979	47127.56407559735
564	1717808.054	47113.18220210913
565	1714606.812	47117.055619986604
566	1718085.319	47117.061135419484
567	1716839.446	47117.048266076075
568	1716687.594	47103.77819060948
569	1713679.39	47117.06297389713
570	1716113.907	47113.79310865494
571	1715690.434	47114.88652190028
572	1715914.447	47120.93731101341
573	1716086.877	47117.048266076075
574	1718129.416	47120.92719938644
575	1714961.907	47127.56315635855
576	1716571.565	47111.025973366224
577	1716587.163	47123.680546092924
578	1715481.494	47124.785909442864
579	1714347.722	47120.90513765485
580	1717415.22	47113.17760591506
581	1718829.0	47131.4356549972
582	1719996.094	47117.04642759845
583	1717689.944	47127.55672168684
584	1716794.485	47120.94098796868
585	1715253.094	47113.780239311534
586	1718210.403	47117.05745846423
587	1717145.741	47111.021377172154
588	1716968.754	47107.15071701113
589	1714608.459	47127.550287015125
590	1718540.81	47111.02045793334
591	1717609.333	47097.25500642382
592	1719365.494	47117.05102379252
593	1715019.49	47117.65457642782
594	1720755.248	47123.67411142121
595	1717301.193	47127.55120625395
596	1721586.201	47123.67778837648
597	1715993.763	47118.172933441136
598	1720196.823	47113.7958663714
599	1715491.172	47107.15807092166
600	1720596.811	47110.3768762313
601	1718313.34	47117.044589120815
602	1719801.238	47119.79609734967
603	1716864.568	47127.54109462698
604	1721868.143	47087.22170360204
605	1718006.687	47117.03907368792
606	1722000.17	47109.91693306104
607	1717703.108	47127.561317880914
608	1719697.797	47107.63230447182
609	1714281.095	47120.90237993841
610	1717286.034	47111.02873108268
611	1715895.205	47117.651818711376
612	1718723.394	47103.76991746014
613	1716035.68	47127.542933104596
614	1718816.169	47107.16174787692
615	1720163.406	47114.289403936695
616	1718622.652	47117.05102379252
617	1715730.233	47123.68881924226
618	1720700.22	47110.40495519344
619	1709372.414	47117.060216180675
620	1722854.129	47110.40679367106
621	1712792.719	47117.04734683725
622	1716560.277	47107.65252772576
623	1718546.805	47117.03447749384
624	1721347.551	47090.131946558125
625	1721057.928	47120.91524928183
626	1717573.619	47127.55580244803
627	1717836.209	47120.92076471473
628	1719053.94	47127.56131788092
629	1716860.806	47123.67686913766
630	1722231.806	47117.682153592286
631	1715012.337	47113.165655810444
632	1719497.265	47117.06021618068
633	1714574.773	47117.67479968176
634	1717328.071	47117.05010455371
635	1716303.119	47119.81632060361
636	1720503.68	47114.908583631855
637	1719903.969	47123.685142287
638	1717462.696	47107.15807092166
639	1723357.028	47127.55120625395
640	1715760.197	47114.298596324836
641	1719494.614	47117.040912165554
642	1717390.646	47117.06573161358
643	1720440.899	47120.90513765485
644	1715434.841	47119.826432230584
645	1718252.437	47120.90697613249
646	1715608.692	47123.69709239161
647	1719477.379	47107.14152462297
648	1718405.883	47121.55465223094
649	1716098.332	47117.0326390162
650	1720492.016	47123.6906577199
651	1717409.789	47124.77395933826
652	1712354.447	47120.925360908805
653	1717578.583	47110.40679367107
654	1718955.621	47113.7958663714
655	1718878.372	47124.78682868167
656	1714258.693	47107.14244386179
657	1719224.33	47100.28763738759
658	1718676.771	47117.03539673266
659	1718961.111	47105.24713162832
660	1719101.015	47104.38633943886
661	1720898.666	47123.675030660015
662	1717264.513	47117.043669882
663	1716121.662	47123.683303809376
664	1720533.18	47131.426462609044
665	1717924.493	47123.68973848108
666	1721872.593	47120.92076471472
667	1716172.019	47117.67296120413
668	1721691.09	47123.66308055543
669	1718084.922	47110.41506682041
670	1720749.255	47114.2664229663
671	1715213.689	47120.925360908805
672	1719723.352	47117.67663815939
673	1715630.48	47117.05378150897
674	1720179.908	47123.675030660015
675	1716450.132	47118.181206590474
676	1715914.931	47117.03631597146
677	1716130.614	47114.29032317551
678	1720068.75	47117.653657189
679	1718155.958	47123.68146533174
680	1719935.653	47113.7839162668
681	1719182.22	47117.041831404356
682	1720841.363	47117.047346837266
683	1718659.995	47120.91800699828
684	1719578.202	47121.52799430529
685	1719747.631	47107.15439396639
686	1720420.194	47117.65089947256
687	1715411.89	47111.01861945571
688	1714801.208	47131.43473575839
689	1711657.844	47120.90329917723
690	1716423.875	47120.92903786407
691	1718637.87	47117.05286227015
692	1718804.619	47107.15163624995
693	1719367.602	47120.910653087754
694	1719566.992	47127.57234874671
695	1718930.764	47117.048266076075
696	1717978.894	47117.68583054754
697	1719387.664	47114.275615354454
698	1718965.813	47123.68606152581
699	1720533.961	47124.7767170547
700	1718823.888	47043.809589841665
701	1722731.307	47114.277453832095
702	1718832.478	47123.672272943586
703	1718634.874	47127.55672168684
704	1719092.374	47127.54109462698
705	1722383.509	47117.68031511465
706	1718875.365	47127.54017538816
707	1720811.039	47123.68606152581
708	1719472.108	47127.55304473158
709	1720390.415	47117.0556199866
710	1717197.514	47123.683303809376
711	1720151.839	47124.78774792048
712	1718753.216	47107.16358635455
713	1717462.618	47124.808890413246
714	1716502.932	47123.671353704776
715	1719027.079	47120.92903786406
716	1718763.024	47113.64674147347
717	1719073.555	47120.91249156538
718	1720576.625	47117.0620546583
719	1716254.388	47120.89226831144
720	1721556.45	47117.05470074779
721	1720973.766	47120.92260319236
722	1722803.891	47110.4205822533
723	1718861.319	47120.91524928183
724	1718445.027	47111.03148879912
725	1716774.629	47117.64446480085
726	1719145.596	47114.31606186235
727	1717360.881	47127.53925614934
728	1716555.283	47111.03424651557
729	1721077.002	47121.52707506647
730	1716859.292	47111.02229641097
731	1720534.579	47127.563156358556
732	1715042.458	47120.91616852064
733	1717429.922	47107.16174787692
734	1721635.022	47121.54913679804
735	1720890.787	47110.42425920856
736	1723640.066	47127.55396397039
737	1720224.093	47120.9253609088
738	1719255.688	47102.637394386875
739	1717269.216	47107.145201578234
740	1719355.92	47117.074924001725
741	1719034.033	47101.11463571906
742	1717299.05	47120.91984547592
743	1722208.757	47114.89387581081
744	1715747.681	47104.40104725991
745	1721732.393	47120.90605689368
746	1715696.53	47114.90122972133
747	1720972.144	47123.65848436135
748	1714083.488	47093.885237738614
749	1720882.592	47127.549367776315
750	1716109.999	47120.92995710288
751	1719113.795	47120.92444166999
752	1715528.568	47120.9253609088
753	1720929.344	47117.05286227015
754	1716405.888	47124.810728890865
755	1721130.973	47123.66124207779
756	1716031.646	47123.68606152581
757	1719719.666	47108.27354589856
758	1718057.232	47123.69341543634
759	1719745.789	47111.02137717216
760	1717065.788	47131.43749347484
761	1720412.965	47120.90881461013
762	1717961.067	47113.801381804304
763	1719913.809	47104.38633943886
764	1718160.634	47127.55856016447
765	1721400.597	47110.402197476986
766	1717353.178	47040.562186160954
767	1721034.001	47107.14612081705
768	1718788.186	47127.56775255262
769	1719769.57	47110.38840889475
770	1717248.304	47127.565914075
771	1721147.517	47107.14244386179
772	1717556.028	47123.684223048185
773	1717674.81	47111.028731082675
774	1719521.9	47119.818159081246
775	1719135.578	47114.27837307091
776	1717307.036	47123.710880973835
777	1719616.222	47110.40679367106
778	1718753.453	47119.82275527532
779	1720665.849	47120.91616852065
780	1718784.235	47123.68973848107
781	1720560.354	47093.37607311346
782	1717755.498	47127.56499483618
783	1721034.839	47100.52395242718
784	1715246.833	47120.93547253578
785	1720817.446	47104.39828954347
786	1716735.391	47120.92719938643
787	1721903.923	47114.895714288454
788	1712538.39	47127.54477158223
789	1721790.593	47120.9189262371
790	1713355.368	47120.910653087754
791	1723410.325	47100.52211394954
792	1716412.671	47123.685142287
793	1723427.656	47114.90398743778
794	1716257.609	47127.550287015125
795	1720164.536	47111.021377172154
796	1717755.425	47120.924441669995
797	1721298.063	47120.9014606996
798	1716469.662	47123.68606152582
799	1718689.577	47107.15715168284
800	1716027.74	47111.04895433661
801	1719386.864	47107.146120817044
802	1718108.86	47124.78407096522
803	1719756.748	47117.04826607607
804	1720241.997	47117.0501045537
805	1719034.377	47114.28572698143
806	1721213.033	47123.688819242256
807	1718008.762	47111.024134888605
808	1720251.892	47111.04527738136
809	1718324.939	47111.024134888605
810	1717060.852	47120.93271481933
811	1718240.137	47041.059000851616
812	1718822.867	47120.939149491045
813	1718346.551	47117.038154449096
814	1720962.397	47117.66560729361
815	1720788.271	47107.15347472759
816	1720733.689	47113.794947132585
817	1719364.626	47108.26343427159
818	1721110.556	47123.67503066002
819	1717655.996	47094.48695189629
820	1719254.341	47107.15990939929
821	1719014.965	47111.0186194557
822	1721718.259	47123.675949898854
823	1716337.629	47041.04521226938
824	1722994.864	47100.527629382435
825	1716009.096	47117.03999292673
826	1720716.143	47123.684223048185
827	1720521.329	47104.38817791648
828	1719634.275	47113.180363631494
829	1720098.577	47117.038154449096
830	1716070.104	47107.17645569797
831	1719514.191	47127.52638680592
832	1720717.206	47127.57234874671
833	1715191.993	47110.412309103966
834	1724749.658	47123.67135370477
835	1716200.725	47114.922372214096
836	1719121.461	47127.54752929868
837	1716712.848	47123.68422304818
838	1717957.487	47127.52730604474
839	1718108.705	47117.048266076075
840	1720499.746	47120.92811862525
841	1717233.252	47114.29032317551
842	1717457.771	47119.823674514126
843	1714190.333	47117.0381544491
844	1718907.94	47113.180363631494
845	1717944.898	47111.0296503215
846	1716985.233	47117.05010455371
847	1718528.526	47124.79142487575
848	1717074.74	47119.80161278257
849	1718806.021	47131.42738184787
850	1716000.435	47113.171171243346
851	1720537.731	47131.4237048926
852	1718092.929	47113.18220210913
853	1720018.468	47127.54109462697
854	1716683.617	47117.045508359624
855	1719634.721	47127.55028701513
856	1716901.914	47120.925360908805
857	1719803.806	47123.68881924226
858	1716912.318	47110.4325323579
859	1721253.263	47107.1488785335
860	1717233.915	47120.942826446306
861	1720160.153	47117.04183140437
862	1716598.89	47123.70076934686
863	1722561.657	47117.03447749384
864	1718121.3	47117.06297389711
865	1722560.251	47120.891349072626
866	1719305.036	47110.426097686184
867	1719383.565	47123.68422304818
868	1718339.38	47110.427016925016
869	1722389.683	47123.67778837647
870	1716640.19	47111.03976194846
871	1718131.665	47117.04642759844
872	1715980.16	47110.42242073092
873	1718444.094	47117.04366988199
