Iteration	pt_travel	pt_wait	stageActivity_travel	stageActivity_wait	walk_travel	walk_wait
66	29684.15166666667	23216.15861111111	0.0	0.0	38205.54555555555	0.0
67	29757.985555555555	22913.663333333334	0.0	0.0	38197.496666666666	0.0
68	29784.79888888889	22897.925	0.0	0.0	37801.996666666666	0.0
69	29888.943055555555	22818.4925	0.0	0.0	37541.107777777775	0.0
70	29880.789722222224	22437.06861111111	0.0	0.0	37344.50944444445	0.0
71	29830.77888888889	22242.624722222223	0.0	0.0	37257.674166666664	0.0
72	29819.7725	22292.882777777777	0.0	0.0	36537.48027777778	0.0
73	29928.476666666666	22390.62638888889	0.0	0.0	36792.535	0.0
74	29926.163055555557	22273.3625	0.0	0.0	36511.59388888889	0.0
75	29862.989166666666	22560.61527777778	0.0	0.0	36703.471666666665	0.0
76	29811.075	22453.24722222222	0.0	0.0	36427.85166666667	0.0
77	29894.711666666666	22617.3925	0.0	0.0	36401.73111111111	0.0
78	29931.716944444444	22592.54111111111	0.0	0.0	36136.428611111114	0.0
79	29960.119444444445	23080.722777777777	0.0	0.0	36249.41611111111	0.0
80	29922.33916666667	22839.2925	0.0	0.0	36090.76111111111	0.0
81	30057.06111111111	22617.508055555554	0.0	0.0	36190.92138888889	0.0
82	29913.842777777776	22321.77888888889	0.0	0.0	35827.00361111111	0.0
83	29964.96222222222	22336.458055555555	0.0	0.0	35924.73027777778	0.0
84	29759.77972222222	22001.031944444443	0.0	0.0	35701.84388888889	0.0
85	29932.200833333332	21438.00083333333	0.0	0.0	35834.05305555555	0.0
86	29787.8025	22211.847777777777	0.0	0.0	35832.79888888889	0.0
87	29863.36888888889	22216.465277777777	0.0	0.0	35807.55138888889	0.0
88	29682.74472222222	22028.80972222222	0.0	0.0	34019.053611111114	0.0
89	29962.32361111111	22743.632777777777	0.0	0.0	34040.15944444444	0.0
90	29890.40166666667	22821.387777777778	0.0	0.0	34125.45527777778	0.0
91	29908.750277777777	22621.890833333335	0.0	0.0	33897.1025	0.0
92	29929.437777777777	22615.2625	0.0	0.0	33966.489166666666	0.0
93	29961.930277777778	21417.50277777778	0.0	0.0	33842.73222222222	0.0
94	30047.58111111111	21956.27388888889	0.0	0.0	33718.48527777778	0.0
95	30107.080555555556	21422.025555555556	0.0	0.0	33217.82472222222	0.0
96	29967.070555555554	19938.05361111111	0.0	0.0	33365.10055555555	0.0
97	30119.899166666666	19947.168333333335	0.0	0.0	32743.410555555554	0.0
98	30189.336944444443	20162.79388888889	0.0	0.0	32453.27611111111	0.0
99	30248.309166666666	19799.935555555556	0.0	0.0	32104.034722222223	0.0
100	30454.536944444444	19819.908055555556	0.0	0.0	31955.58861111111	0.0
101	30489.976944444443	19918.593055555557	0.0	0.0	31617.28138888889	0.0
102	30473.617222222223	20268.501111111113	0.0	0.0	31463.261666666665	0.0
103	30569.881944444445	19848.693055555555	0.0	0.0	31282.220833333333	0.0
104	30534.16888888889	20124.964444444446	0.0	0.0	31332.355277777777	0.0
105	30640.665277777778	20049.07222222222	0.0	0.0	31383.41	0.0
106	30519.854722222222	19997.64	0.0	0.0	31232.6	0.0
107	30707.466666666667	19763.534166666668	0.0	0.0	31241.325833333332	0.0
108	30497.675277777777	19465.50527777778	0.0	0.0	31131.146666666667	0.0
109	30237.181944444445	19720.556111111113	0.0	0.0	26988.00611111111	0.0
110	30240.1425	21059.926666666666	0.0	0.0	26999.028333333332	0.0
111	30490.201666666668	21361.6525	0.0	0.0	26821.889444444445	0.0
112	30465.10111111111	21417.781944444443	0.0	0.0	27063.465	0.0
113	30687.34	21536.224166666667	0.0	0.0	26551.46361111111	0.0
114	30761.545	21574.12777777778	0.0	0.0	26896.5275	0.0
115	30678.741944444446	22035.539444444443	0.0	0.0	26383.78777777778	0.0
116	30498.208333333332	21515.225	0.0	0.0	27320.907222222224	0.0
117	30447.69111111111	21356.9575	0.0	0.0	26762.109444444446	0.0
118	30523.076666666668	21110.515277777777	0.0	0.0	26814.38611111111	0.0
119	30474.861666666668	22068.841944444444	0.0	0.0	23767.709722222222	0.0
120	30479.901944444446	22004.308055555557	0.0	0.0	22806.723611111112	0.0
121	30533.376111111113	22286.55361111111	0.0	0.0	22037.809166666666	0.0
122	30753.015555555554	22732.678888888888	0.0	0.0	21712.444166666668	0.0
123	30890.89361111111	22350.314444444444	0.0	0.0	21351.68472222222	0.0
124	31150.33388888889	21814.8575	0.0	0.0	20989.235277777778	0.0
125	31182.29388888889	21838.291666666668	0.0	0.0	20608.864444444444	0.0
126	31165.58361111111	21235.026388888888	0.0	0.0	20327.91972222222	0.0
127	31189.047222222223	20349.64638888889	0.0	0.0	20016.02361111111	0.0
128	31235.868333333332	20892.618611111113	0.0	0.0	19618.733333333334	0.0
129	31248.820833333335	19520.808055555557	0.0	0.0	19094.976944444443	0.0
130	31174.674444444445	19431.875277777777	0.0	0.0	18973.413333333334	0.0
131	31138.27888888889	19112.94138888889	0.0	0.0	18771.400833333333	0.0
132	31130.629722222224	19025.615833333333	0.0	0.0	18571.35861111111	0.0
133	31169.669444444444	18676.275555555556	0.0	0.0	18474.625277777777	0.0
134	31012.635833333334	18980.635555555556	0.0	0.0	18377.806111111113	0.0
135	31076.001666666667	18724.495277777776	0.0	0.0	18287.602777777778	0.0
136	31037.705555555556	19020.318055555555	0.0	0.0	18236.615	0.0
137	31005.65027777778	18985.805	0.0	0.0	18187.937222222223	0.0
138	30869.186944444446	19045.580833333333	0.0	0.0	18117.797777777778	0.0
139	30865.114444444444	18549.72	0.0	0.0	18096.22888888889	0.0
140	30751.493333333332	18650.515	0.0	0.0	18076.303333333333	0.0
141	30819.444722222222	18376.823888888888	0.0	0.0	18040.58916666667	0.0
142	30724.133611111112	18480.15166666667	0.0	0.0	17750.4175	0.0
143	30741.0925	18471.719722222224	0.0	0.0	17943.77111111111	0.0
144	30699.283888888887	18291.358055555556	0.0	0.0	17906.535277777777	0.0
145	30727.737777777777	18683.665277777778	0.0	0.0	17849.449166666665	0.0
146	30727.900833333333	18373.420833333334	0.0	0.0	17916.7575	0.0
147	30578.78861111111	18595.99111111111	0.0	0.0	17867.254166666666	0.0
148	30646.061388888887	18169.570277777777	0.0	0.0	17820.69111111111	0.0
149	30565.338055555556	17871.1375	0.0	0.0	17817.36888888889	0.0
150	30712.716944444444	18277.57138888889	0.0	0.0	17887.61111111111	0.0
151	30584.03861111111	18505.02	0.0	0.0	17834.744444444445	0.0
152	30591.920555555556	18398.634166666667	0.0	0.0	17802.275555555556	0.0
153	30612.738055555557	18296.991666666665	0.0	0.0	17854.110833333332	0.0
154	30561.535555555554	18676.191666666666	0.0	0.0	17843.477777777778	0.0
155	30659.583333333332	18330.46277777778	0.0	0.0	17852.713333333333	0.0
156	30602.75277777778	18470.309166666666	0.0	0.0	17846.225833333334	0.0
157	30607.91222222222	18506.836944444443	0.0	0.0	17790.888333333332	0.0
158	30590.289166666666	18933.9475	0.0	0.0	17332.08861111111	0.0
159	30513.209444444445	19208.062222222223	0.0	0.0	17310.493611111113	0.0
160	30609.405277777776	19251.983888888888	0.0	0.0	17454.113611111112	0.0
161	30678.739166666666	19223.281944444443	0.0	0.0	17333.51722222222	0.0
162	30861.83638888889	19277.039166666666	0.0	0.0	17404.93611111111	0.0
163	30832.641666666666	19300.455555555556	0.0	0.0	17311.048055555555	0.0
164	30852.151388888888	19397.968333333334	0.0	0.0	17291.949722222223	0.0
165	30852.835555555557	18930.2125	0.0	0.0	17320.92027777778	0.0
166	30817.47861111111	18724.110277777778	0.0	0.0	17240.35138888889	0.0
167	30980.591111111113	19462.297777777778	0.0	0.0	17207.001666666667	0.0
168	30840.08611111111	18616.132777777777	0.0	0.0	17238.19861111111	0.0
169	30929.076944444445	19177.50527777778	0.0	0.0	17227.855277777777	0.0
170	30923.03361111111	18756.8625	0.0	0.0	17108.702777777777	0.0
171	30971.804166666665	18707.368333333332	0.0	0.0	17162.803888888888	0.0
172	30742.08777777778	18758.028055555555	0.0	0.0	17047.561388888887	0.0
173	30859.790555555555	18350.88888888889	0.0	0.0	17085.448888888888	0.0
174	30809.591111111113	18614.180833333332	0.0	0.0	16977.999444444446	0.0
175	30946.092777777776	18842.924722222222	0.0	0.0	16917.338888888888	0.0
176	31030.12222222222	19034.245555555557	0.0	0.0	16916.710833333334	0.0
177	31075.269444444446	18796.700555555555	0.0	0.0	16925.858888888888	0.0
178	30886.624722222223	19028.02666666667	0.0	0.0	16896.74111111111	0.0
179	30892.863333333335	18555.69138888889	0.0	0.0	16826.71222222222	0.0
180	31166.85027777778	18668.630833333333	0.0	0.0	16805.143333333333	0.0
181	30924.243055555555	18671.435	0.0	0.0	16762.3625	0.0
182	31041.201666666668	18838.935833333333	0.0	0.0	16714.401944444446	0.0
183	31115.350555555557	18703.727777777778	0.0	0.0	16722.584166666667	0.0
184	30942.94111111111	18613.616388888888	0.0	0.0	16637.851944444443	0.0
185	31101.317222222224	18557.926111111112	0.0	0.0	16705.09972222222	0.0
186	31084.30888888889	18876.596666666668	0.0	0.0	16651.0925	0.0
187	31049.911944444444	18953.804444444446	0.0	0.0	16686.28861111111	0.0
188	30984.12416666667	18495.244166666667	0.0	0.0	16628.66277777778	0.0
189	31047.89638888889	18874.56472222222	0.0	0.0	16608.86527777778	0.0
190	31010.72111111111	18679.963888888888	0.0	0.0	16574.3225	0.0
191	31005.23222222222	18605.923055555555	0.0	0.0	16625.345555555556	0.0
192	31181.085277777776	19070.038333333334	0.0	0.0	16633.66361111111	0.0
193	30882.519444444446	19047.344722222224	0.0	0.0	16595.414722222224	0.0
194	31132.027777777777	18964.713888888888	0.0	0.0	16608.096944444445	0.0
195	31185.334722222222	18855.979722222222	0.0	0.0	16593.105833333335	0.0
196	31076.04111111111	18488.00611111111	0.0	0.0	16572.36527777778	0.0
197	31196.661111111112	18625.578055555554	0.0	0.0	16614.266944444444	0.0
198	31325.671944444446	18935.18666666667	0.0	0.0	16539.535555555554	0.0
199	31207.137222222223	18937.641111111112	0.0	0.0	16560.532222222224	0.0
200	31079.547222222223	18920.57361111111	0.0	0.0	16529.175555555557	0.0
201	31189.652777777777	19058.702222222222	0.0	0.0	16588.003055555557	0.0
202	31224.430277777778	18931.36888888889	0.0	0.0	16567.035555555554	0.0
203	31183.431111111113	19145.58388888889	0.0	0.0	16525.508611111112	0.0
204	31031.80888888889	18954.798333333332	0.0	0.0	16486.042222222222	0.0
205	31283.13388888889	19103.653333333332	0.0	0.0	16535.417222222222	0.0
206	31142.0675	18827.859166666665	0.0	0.0	16506.042222222222	0.0
207	31323.1575	19325.764444444445	0.0	0.0	16502.611944444445	0.0
208	31187.52972222222	18821.925833333335	0.0	0.0	16518.241388888888	0.0
209	31271.13472222222	18945.536111111112	0.0	0.0	16512.869444444445	0.0
210	31232.79611111111	18869.38861111111	0.0	0.0	16490.176944444444	0.0
211	31191.224166666667	19141.221666666668	0.0	0.0	16537.560555555556	0.0
212	31302.754444444443	19504.539166666666	0.0	0.0	16492.623333333333	0.0
213	31226.81472222222	18826.277777777777	0.0	0.0	16492.81	0.0
214	31165.790277777778	18940.08111111111	0.0	0.0	16496.409166666668	0.0
215	31160.24472222222	19031.64361111111	0.0	0.0	16523.713055555556	0.0
216	31012.83861111111	18860.580555555556	0.0	0.0	16439.230555555554	0.0
217	31083.810833333333	19276.429166666665	0.0	0.0	16475.430555555555	0.0
218	31013.272777777776	18427.116388888888	0.0	0.0	16494.06527777778	0.0
219	31144.465	19353.735833333332	0.0	0.0	16508.836666666666	0.0
220	30991.5	18899.909444444445	0.0	0.0	16517.47333333333	0.0
221	30855.008333333335	18913.135833333334	0.0	0.0	16428.485	0.0
222	31051.18833333333	18854.484444444446	0.0	0.0	16460.255555555555	0.0
223	31160.522777777776	19210.655	0.0	0.0	16456.65777777778	0.0
224	30969.37583333333	18453.66361111111	0.0	0.0	16445.979722222222	0.0
225	31168.644444444446	19320.60361111111	0.0	0.0	16448.07222222222	0.0
226	31070.106944444444	18744.93388888889	0.0	0.0	16393.65611111111	0.0
227	31101.028333333332	19314.216944444444	0.0	0.0	16429.53722222222	0.0
228	31074.707777777778	18824.27611111111	0.0	0.0	16438.445	0.0
229	31278.638055555555	19221.973055555554	0.0	0.0	16392.97638888889	0.0
230	30986.72111111111	18898.20138888889	0.0	0.0	16347.208611111111	0.0
231	31323.319166666668	19089.12583333333	0.0	0.0	16383.01861111111	0.0
232	31044.626666666667	18894.22638888889	0.0	0.0	16412.056111111113	0.0
233	31172.809444444443	19148.23222222222	0.0	0.0	16338.941666666668	0.0
234	31221.139166666668	19075.310555555556	0.0	0.0	16367.336666666666	0.0
235	31002.390277777777	18833.57888888889	0.0	0.0	16354.283333333333	0.0
236	30817.674722222222	19001.553333333333	0.0	0.0	16296.135277777777	0.0
237	31142.719166666666	19450.139444444445	0.0	0.0	16370.2725	0.0
238	31042.765	18855.2625	0.0	0.0	16303.56138888889	0.0
239	31169.825833333332	19104.7275	0.0	0.0	16351.55388888889	0.0
240	31296.972222222223	18683.443333333333	0.0	0.0	16333.209166666667	0.0
241	31182.37888888889	18840.30722222222	0.0	0.0	16343.596666666666	0.0
242	31150.2775	18845.560833333333	0.0	0.0	16333.652222222223	0.0
243	30965.87416666667	18594.520555555555	0.0	0.0	16327.451111111111	0.0
244	31087.268888888888	18640.210833333334	0.0	0.0	16285.103055555555	0.0
245	31073.36888888889	18813.170833333334	0.0	0.0	16305.810833333333	0.0
246	31156.113055555557	18846.90027777778	0.0	0.0	16308.201944444445	0.0
247	31224.296666666665	18941.777222222223	0.0	0.0	16312.645277777778	0.0
248	31167.2025	18955.61111111111	0.0	0.0	16298.360555555555	0.0
249	31109.56333333333	18696.52111111111	0.0	0.0	16284.683888888889	0.0
250	31031.503055555557	18653.347222222223	0.0	0.0	16303.810833333333	0.0
251	31024.550833333335	18986.003333333334	0.0	0.0	16298.099166666667	0.0
252	30961.81166666667	18562.840555555555	0.0	0.0	16222.07111111111	0.0
253	31039.743055555555	18882.06027777778	0.0	0.0	16286.309444444445	0.0
254	30987.824166666665	18791.53638888889	0.0	0.0	16187.922777777778	0.0
255	31181.958333333332	19299.264166666668	0.0	0.0	16259.849722222221	0.0
256	31156.303055555556	18773.530277777776	0.0	0.0	16199.634722222223	0.0
257	31009.828333333335	18864.395833333332	0.0	0.0	16204.18	0.0
258	31145.887222222223	18918.647222222222	0.0	0.0	16142.484722222222	0.0
259	30899.21111111111	18465.922222222223	0.0	0.0	16199.658055555556	0.0
260	30919.848611111112	18803.047777777778	0.0	0.0	16045.87	0.0
261	31040.964444444446	18867.081666666665	0.0	0.0	16065.345555555556	0.0
262	30813.845833333333	19307.021666666667	0.0	0.0	16113.168055555556	0.0
263	30826.603055555555	19013.938055555554	0.0	0.0	16013.609722222222	0.0
264	30963.07222222222	18847.501944444444	0.0	0.0	16045.264722222222	0.0
265	30898.15111111111	19128.06638888889	0.0	0.0	16028.467777777778	0.0
266	30920.741944444446	19216.775833333333	0.0	0.0	16068.175277777778	0.0
267	30810.175277777777	19036.937222222223	0.0	0.0	16068.687222222223	0.0
268	30995.319722222222	19088.795833333334	0.0	0.0	16026.424166666666	0.0
269	30905.102777777778	19089.568055555555	0.0	0.0	16003.761111111111	0.0
270	30878.868055555555	19056.479166666668	0.0	0.0	16019.734166666667	0.0
271	30878.605833333335	19290.226666666666	0.0	0.0	16087.003611111111	0.0
272	30944.331666666665	18907.911111111112	0.0	0.0	16001.330277777777	0.0
273	30916.916666666668	19732.667222222222	0.0	0.0	16019.305277777778	0.0
274	30853.675833333335	18956.275	0.0	0.0	15987.198611111111	0.0
275	30904.27	19219.590555555555	0.0	0.0	16021.993611111111	0.0
276	31001.50388888889	18857.985833333332	0.0	0.0	16019.848333333333	0.0
277	30911.139444444445	19183.41388888889	0.0	0.0	15951.414166666667	0.0
278	30963.126111111113	19108.386388888888	0.0	0.0	15956.806666666667	0.0
279	30855.685	18887.356111111112	0.0	0.0	15910.052222222223	0.0
280	30818.369166666667	18993.3675	0.0	0.0	15858.493888888888	0.0
281	30869.459166666667	19200.509444444444	0.0	0.0	15893.824722222222	0.0
282	30911.35722222222	18923.653611111113	0.0	0.0	15924.215833333334	0.0
283	30988.14	19126.269722222223	0.0	0.0	15912.418055555556	0.0
284	31002.590277777777	19440.6	0.0	0.0	15800.760277777777	0.0
285	30999.0575	18758.617222222223	0.0	0.0	15860.495833333332	0.0
286	30883.588888888888	18504.39277777778	0.0	0.0	15839.145555555555	0.0
287	30942.16972222222	19130.99611111111	0.0	0.0	15796.124722222223	0.0
288	30878.405833333334	19269.030833333334	0.0	0.0	15851.75888888889	0.0
289	30899.796388888888	18892.34138888889	0.0	0.0	15756.350555555555	0.0
290	30838.475	19133.859166666665	0.0	0.0	15821.89138888889	0.0
291	31020.3675	18843.491944444446	0.0	0.0	15840.614166666666	0.0
292	30913.67	18959.472222222223	0.0	0.0	15725.38361111111	0.0
293	30997.7775	18614.50388888889	0.0	0.0	15792.444722222222	0.0
294	31112.493333333332	18843.89222222222	0.0	0.0	15741.861666666666	0.0
295	31061.85388888889	18912.1325	0.0	0.0	15684.70638888889	0.0
296	30894.284444444445	19021.8575	0.0	0.0	15688.101944444445	0.0
297	30992.513055555555	19018.96111111111	0.0	0.0	15587.295	0.0
298	31081.389722222222	18842.123055555556	0.0	0.0	15630.783611111112	0.0
299	30967.71722222222	18595.795	0.0	0.0	15716.739444444445	0.0
300	31120.469444444443	18902.564166666667	0.0	0.0	15714.964444444444	0.0
301	31015.041666666668	18598.956666666665	0.0	0.0	15684.0325	0.0
302	31029.508333333335	18822.496666666666	0.0	0.0	15719.545833333334	0.0
303	30985.84138888889	18964.430555555555	0.0	0.0	15699.831666666667	0.0
304	30949.8725	18825.77888888889	0.0	0.0	15747.386111111111	0.0
305	30918.26388888889	19521.869166666667	0.0	0.0	15828.158611111112	0.0
306	30803.039722222224	19013.43666666667	0.0	0.0	15761.926388888889	0.0
307	30955.543611111112	19002.527777777777	0.0	0.0	15734.80388888889	0.0
308	30903.50361111111	18701.360833333332	0.0	0.0	15793.83888888889	0.0
309	30918.374444444446	18949.47611111111	0.0	0.0	15784.006666666666	0.0
310	30928.264444444445	18924.74	0.0	0.0	15757.56388888889	0.0
311	30935.598611111112	18806.03861111111	0.0	0.0	15708.086111111112	0.0
312	30743.54	18572.133055555554	0.0	0.0	15711.853611111112	0.0
313	30854.59138888889	19373.707777777778	0.0	0.0	15728.840277777777	0.0
314	30760.763055555555	18739.815833333334	0.0	0.0	15708.267222222223	0.0
315	30817.7075	19723.486666666668	0.0	0.0	15709.86	0.0
316	30781.548055555555	18706.71111111111	0.0	0.0	15743.858888888888	0.0
317	30799.499722222223	18857.799722222222	0.0	0.0	15697.780555555555	0.0
318	30699.13861111111	18645.481666666667	0.0	0.0	15715.342777777778	0.0
319	30871.18138888889	18810.04111111111	0.0	0.0	15655.533333333333	0.0
320	30767.093055555557	18703.728055555555	0.0	0.0	15808.491944444444	0.0
321	30646.56	19175.998333333333	0.0	0.0	15785.734444444444	0.0
322	30814.178888888888	19228.137777777778	0.0	0.0	15796.167777777779	0.0
323	30695.74472222222	18420.235	0.0	0.0	15837.957777777778	0.0
324	30744.993333333332	19181.5125	0.0	0.0	15826.915277777778	0.0
325	30740.13472222222	18510.695555555554	0.0	0.0	15831.954166666666	0.0
326	30796.510833333334	18868.918333333335	0.0	0.0	15822.629166666668	0.0
327	30735.408888888887	18884.905277777776	0.0	0.0	15830.652222222223	0.0
328	30658.669166666667	19094.832777777778	0.0	0.0	15779.965277777777	0.0
329	30639.593055555557	19176.479444444445	0.0	0.0	15769.232222222223	0.0
330	30624.338888888888	18854.604722222222	0.0	0.0	15788.638611111111	0.0
331	30624.286944444444	18927.35138888889	0.0	0.0	15784.270833333334	0.0
332	30543.2875	18990.016944444444	0.0	0.0	15764.324444444444	0.0
333	30628.971666666668	19123.293333333335	0.0	0.0	15728.041111111112	0.0
334	30675.696666666667	18712.819166666668	0.0	0.0	15708.78638888889	0.0
335	30618.991666666665	19405.347222222223	0.0	0.0	15666.893055555556	0.0
336	30654.306944444445	18804.27361111111	0.0	0.0	15722.55361111111	0.0
337	30707.411111111112	19305.276388888888	0.0	0.0	15689.725277777778	0.0
338	30696.501111111113	18940.14277777778	0.0	0.0	15660.984166666667	0.0
339	30784.243611111113	19097.56333333333	0.0	0.0	15713.045277777777	0.0
340	30707.478333333333	19138.771944444445	0.0	0.0	15634.146388888888	0.0
341	30754.165833333333	19335.761388888888	0.0	0.0	15640.62611111111	0.0
342	30712.791944444445	18703.715555555555	0.0	0.0	15694.530277777778	0.0
343	30754.710833333334	19497.785	0.0	0.0	15658.763611111111	0.0
344	30685.65861111111	18959.167777777777	0.0	0.0	15686.500833333334	0.0
345	30698.510833333334	19746.35361111111	0.0	0.0	15671.72388888889	0.0
346	30810.577222222222	18855.98972222222	0.0	0.0	15612.151944444444	0.0
347	30442.87361111111	19364.50972222222	0.0	0.0	15618.670555555556	0.0
348	30716.406666666666	19010.769166666665	0.0	0.0	15619.091388888888	0.0
349	30695.16638888889	18782.157222222224	0.0	0.0	15669.760833333334	0.0
350	30699.63027777778	18929.921666666665	0.0	0.0	15641.58111111111	0.0
351	30543.90777777778	18071.749444444446	0.0	0.0	15727.9075	0.0
352	30532.286666666667	18410.776388888888	0.0	0.0	15735.12361111111	0.0
353	30549.888333333332	18083.49722222222	0.0	0.0	15734.54	0.0
354	30561.685555555556	18124.963888888888	0.0	0.0	15736.410833333333	0.0
355	30563.739166666666	18301.263333333332	0.0	0.0	15733.827777777778	0.0
356	30606.885555555556	18548.06111111111	0.0	0.0	15732.535	0.0
357	30450.792777777777	18161.766944444444	0.0	0.0	15728.490555555556	0.0
358	30541.277222222223	18700.213055555556	0.0	0.0	15729.233333333334	0.0
359	30512.245277777776	18017.49777777778	0.0	0.0	15738.418333333333	0.0
360	30600.57888888889	18360.527777777777	0.0	0.0	15737.1225	0.0
361	30558.795555555556	18201.570555555554	0.0	0.0	15731.398333333333	0.0
362	30540.759166666667	18497.073333333334	0.0	0.0	15727.901944444444	0.0
363	30537.116944444446	18070.659722222223	0.0	0.0	15738.403888888888	0.0
364	30579.205555555556	18386.82361111111	0.0	0.0	15733.819166666666	0.0
365	30544.387222222223	17851.06111111111	0.0	0.0	15738.404444444444	0.0
366	30565.28888888889	18362.465833333332	0.0	0.0	15732.543333333333	0.0
367	30440.435	18085.230555555554	0.0	0.0	15734.899722222222	0.0
368	30509.383055555554	18617.435	0.0	0.0	15674.83861111111	0.0
369	30454.205	18037.821111111112	0.0	0.0	15726.227777777778	0.0
370	30524.610833333332	18313.68972222222	0.0	0.0	15734.91861111111	0.0
371	30489.68	18053.075555555555	0.0	0.0	15733.618888888888	0.0
372	30455.886944444443	18326.5225	0.0	0.0	15733.83111111111	0.0
