ITERATION	avg. EXECUTED	avg. WORST	avg. AVG	avg. BEST
281	108.76272297708014	108.36625780022021	109.50006876901907	110.63387973781818
282	108.96278279866601	108.54971363549815	109.56904700427292	110.58838037304665
283	108.99222172926225	108.58960225817262	109.54068173894571	110.49176121971962
284	108.40510888632429	107.9739243852811	109.03110161431731	110.08827884335363
285	109.42354743582197	108.90265396843	109.87009504343646	110.83753611844342
286	109.6383560964565	109.14517924312257	110.08210872153812	111.01903819995496
287	108.99825964515523	108.69101775689973	109.67852157105129	110.66602538520405
288	108.59131545351988	108.19869528834795	109.17194768853305	110.14520008871926
289	107.79886992243695	107.36255160331223	108.83391045617775	110.3052693090424
290	109.48373567145265	108.90577166809753	109.95551996847432	111.00526826884972
291	109.05833927846577	108.79653205701642	109.72207930319294	110.64762654936885
292	109.35177765202668	108.95293884999656	109.81251883956384	110.67209882913146
293	109.45194148586728	108.99160414943239	109.87635590596669	110.76110766249984
294	108.9347592913873	108.53767031588097	109.43125682681479	110.3248433377474
295	108.15241421716439	107.71820087218975	108.82393906175854	109.92967725132672
296	108.41253794342693	107.77086423535894	108.93759515704816	110.10432607873771
297	108.45799814740857	107.85986956870707	108.94979816306669	110.03972675742509
298	108.88921239195712	108.33427689633191	109.2826467691807	110.23101664202954
299	109.11771378321473	108.67931415657182	109.5791909953391	110.47906783410623
300	108.83899331809643	108.32798110353544	109.33343200646681	110.33888290939807
301	109.20453061933495	108.76382282186829	109.60077670711375	110.43773059235988
302	108.80090342794966	108.2636801961995	109.38723673153898	110.51079326687824
303	109.42785670486333	108.92002350552308	109.83036336174263	110.74070321796309
304	108.84853241522103	108.43869218479698	109.40686264666324	110.37503310852864
305	109.44450108542361	108.8951891698047	109.74584557826716	110.59650198672912
306	108.61801793911546	108.14928347208125	109.20461623599925	110.25994899991531
307	109.47799097396518	108.90698369716452	109.810450515734	110.7139173343036
308	109.57427742313368	109.17671727930703	109.96013536094159	110.74355344257586
309	109.22697264281936	108.84151022584659	109.72811038556112	110.61471054527496
310	109.37744163538672	108.97592963867754	109.75884070062448	110.5417517625706
311	109.34685969792135	108.91336333008691	109.771496723621	110.62963011715564
312	109.91058447163923	109.39689812800079	110.22450586819512	111.05211360838986
313	108.62705223329166	108.26644419832215	109.41883902509048	110.57123385185842
314	109.21141617062744	108.75914763577562	109.67729209290032	110.59543655002427
315	108.78969388664504	108.34060226323787	109.44812064497425	110.55563902670997
316	109.54203157015124	109.02664632688592	110.01444944969603	111.00225257250649
317	109.28628835665728	108.97986293311203	109.84227969477818	110.7046964564451
318	109.88742599065857	109.4742985745758	110.26222841858024	111.05015826258519
319	109.40504074970214	109.02317572118588	109.93924731857226	110.85531891595915
320	109.70141340559222	109.37335396945139	110.14690755457454	110.92046113969923
321	109.28902387991836	108.87657948462218	109.76982875576044	110.6630780268987
322	109.77644722643088	109.39334409325217	110.14886835525678	110.90439261726219
323	109.92093611585072	109.51094223721788	110.25144604125843	110.9919498452986
324	109.58119592633899	109.2592686759459	110.09749144702548	110.93571421810519
325	109.75820747363018	109.4121533335472	110.16885172918037	110.9255501248132
326	109.72553757523424	109.27263097056867	110.18272454706987	111.09281812356974
327	110.14918399421539	109.8530783161939	110.53408145091862	111.21508458564283
328	109.8610691163303	109.56551306378468	110.35716805833616	111.1488230528891
329	109.88289322466329	109.52843386001376	110.31414742527691	111.09986099053998
330	109.79544651985077	109.48588802918354	110.2512220159397	111.01655600269663
331	109.99777138267282	109.71078505899888	110.48736327028001	111.26394148156183
332	109.32635378093443	109.0694550432907	109.92636033044053	110.78326561759005
333	109.8200392347895	109.39356634681891	110.2290527648922	111.06453918296495
334	109.44291355857797	109.11138565098994	109.87021949313052	110.6290533352714
335	108.9779930426156	108.58259628361034	109.50634381294202	110.43009134227299
336	109.74361629015088	109.24114942603394	110.05049978547031	110.85985014490616
337	109.9472250168965	109.58809482922837	110.43091102384645	111.27372721846316
338	109.0252055845049	108.72160274569677	109.68404723519386	110.64649172468997
339	109.97054828103094	109.50084083157047	110.30738347799068	111.11392612440922
340	109.04541795131213	108.78249901963282	109.71243651382278	110.64237400801245
341	109.3531003879636	108.95192306842073	109.90469392393905	110.85746477945804
342	108.51997527481043	108.09057312206409	109.20075410136968	110.31093508067435
343	109.50291277169413	108.91201875626342	109.84946457044101	110.7869103846187
344	109.87791891411311	109.50181414941363	110.26220915056902	111.02260415172438
345	109.33361621124408	109.07919467401129	109.89165102645481	110.70410737889792
346	109.60017912866384	109.20888407423926	110.06241503008539	110.9159459859318
347	108.58806477800215	108.18599255116162	109.37617180929831	110.56635106743487
348	109.55079116372423	109.10205823795101	109.92436407113915	110.74666990432803
349	110.0549186549976	109.68472396087441	110.45147500108834	111.21822604130145
350	109.65672790468298	109.34640027692225	110.11896535566514	110.89153043440771
351	110.18245640711027	110.18245640711027	110.18245640711027	110.18245640711027
352	110.39499185110091	110.39499185110091	110.39499185110091	110.39499185110091
353	110.22479940446858	110.22479940446858	110.22479940446858	110.22479940446858
354	110.41864373488517	110.41864373488517	110.41864373488517	110.41864373488517
355	110.2967552558982	110.2967552558982	110.2967552558982	110.2967552558982
356	110.06225427960834	110.06225427960834	110.06225427960834	110.06225427960834
357	110.451510765052	110.451510765052	110.451510765052	110.451510765052
358	109.88252525277085	109.88252525277085	109.88252525277085	109.88252525277085
359	110.49351554039603	110.49351554039603	110.49351554039603	110.49351554039603
360	110.16719444489429	110.16719444489429	110.16719444489429	110.16719444489429
361	109.82661202389403	109.82661202389403	109.82661202389403	109.82661202389403
362	110.17169289617122	110.17169289617122	110.17169289617122	110.17169289617122
363	110.08825935875176	110.08825935875176	110.08825935875176	110.08825935875176
364	110.00121906276374	110.00121906276374	110.00121906276374	110.00121906276374
365	110.20082102101615	110.20082102101615	110.20082102101615	110.20082102101615
366	110.40145746825458	110.40145746825458	110.40145746825458	110.40145746825458
367	110.03453124159228	110.03453124159228	110.03453124159228	110.03453124159228
368	109.77210320622024	109.77210320622024	109.77210320622024	109.77210320622024
369	109.53152414303787	109.53152414303787	109.53152414303787	109.53152414303787
370	110.38507610589632	110.38507610589632	110.38507610589632	110.38507610589632
371	110.24287860710116	110.24287860710116	110.24287860710116	110.24287860710116
372	110.4225994578395	110.4225994578395	110.4225994578395	110.4225994578395
373	108.72415311727764	108.72415311727764	108.72415311727764	108.72415311727764
374	109.47144689182689	109.47144689182689	109.47144689182689	109.47144689182689
375	110.28826535026161	110.28826535026161	110.28826535026161	110.28826535026161
376	110.26739213787111	110.26739213787111	110.26739213787111	110.26739213787111
377	109.7658492915798	109.7658492915798	109.7658492915798	109.7658492915798
378	110.47395956928987	110.47395956928987	110.47395956928987	110.47395956928987
379	110.21796046255842	110.21796046255842	110.21796046255842	110.21796046255842
380	110.46263651001816	110.46263651001816	110.46263651001816	110.46263651001816
381	109.56948656219353	109.56948656219353	109.56948656219353	109.56948656219353
382	109.97655116457246	109.97655116457246	109.97655116457246	109.97655116457246
383	109.83203927201646	109.83203927201646	109.83203927201646	109.83203927201646
384	110.85262685302948	110.85262685302948	110.85262685302948	110.85262685302948
385	109.4073089139239	109.4073089139239	109.4073089139239	109.4073089139239
386	110.45294190849137	110.45294190849137	110.45294190849137	110.45294190849137
387	110.500340835802	110.500340835802	110.500340835802	110.500340835802
388	109.6324714866322	109.6324714866322	109.6324714866322	109.6324714866322
389	110.02989727591488	110.02989727591488	110.02989727591488	110.02989727591488
390	109.20703635321573	109.20703635321573	109.20703635321573	109.20703635321573
391	108.69080300120883	108.69080300120883	108.69080300120883	108.69080300120883
392	109.98814983504987	109.98814983504987	109.98814983504987	109.98814983504987
393	110.55704606254272	110.55704606254272	110.55704606254272	110.55704606254272
394	110.29577319491958	110.29577319491958	110.29577319491958	110.29577319491958
395	110.46109092430305	110.46109092430305	110.46109092430305	110.46109092430305
396	110.38230968789505	110.38230968789505	110.38230968789505	110.38230968789505
397	110.53374702947951	110.53374702947951	110.53374702947951	110.53374702947951
398	109.33919216634767	109.33919216634767	109.33919216634767	109.33919216634767
399	109.7443407607411	109.7443407607411	109.7443407607411	109.7443407607411
400	110.08628679484987	110.08628679484987	110.08628679484987	110.08628679484987
401	110.7254660248008	110.7254660248008	110.7254660248008	110.7254660248008
402	109.90119979392922	109.90119979392922	109.90119979392922	109.90119979392922
403	110.43282076032963	110.43282076032963	110.43282076032963	110.43282076032963
404	110.32881597787998	110.32881597787998	110.32881597787998	110.32881597787998
405	110.44949509027491	110.44949509027491	110.44949509027491	110.44949509027491
406	110.45321244196357	110.45321244196357	110.45321244196357	110.45321244196357
407	110.38654097516779	110.38654097516779	110.38654097516779	110.38654097516779
408	110.44804471209173	110.44804471209173	110.44804471209173	110.44804471209173
409	109.96873660080374	109.96873660080374	109.96873660080374	109.96873660080374
