x	y	total	home	work
4511935.0	5347670.0	1041	675	366
4491178.5	5342258.5	660	426	234
4504581.0	5341783.5	110	50	60
4496678.5	5369763.0	309	204	105
4503278.5	5350340.5	418	273	145
4484340.5	5357249.0	21861	14548	7313
4481427.0	5362646.0	1980	1304	676
4498550.0	5353614.5	749	497	252
4485942.0	5337060.0	1019	657	362
4493682.5	5351729.0	6170	4036	2134
4499590.5	5359250.5	588	386	202
4488325.5	5355454.0	2048	1347	701
4467859.0	5331594.0	27023	17987	9036
4509783.0	5356190.0	220	84	136
4511233.5	5348363.0	198	114	84
4489838.5	5339512.0	2446	1590	856
4505875.0	5356669.0	36	12	24
4499477.0	5362687.5	596	411	185
4497776.0	5346844.0	668	420	248
4510174.0	5342884.0	111	48	63
4475709.0	5343146.5	1757	1163	594
4503791.5	5346582.5	240	134	106
4497936.0	5365234.5	295	201	94
4495707.0	5344803.5	1196	773	423
4485864.0	5343176.0	713	454	259
4493354.0	5352510.5	3702	2449	1253
4487083.0	5345227.5	535	334	201
4488588.0	5348786.0	937	556	381
