x	y	total	home	work
4511935.0	5347670.0	1039	673	366
4491178.5	5342258.5	641	412	229
4504581.0	5341783.5	111	51	60
4496678.5	5369763.0	241	160	81
4503278.5	5350340.5	384	243	141
4484340.5	5357249.0	21797	14484	7313
4481427.0	5362646.0	1904	1235	669
4498550.0	5353614.5	701	454	247
4485942.0	5337060.0	1011	651	360
4493682.5	5351729.0	5610	3647	1963
4499590.5	5359250.5	556	361	195
4488325.5	5355454.0	1627	1021	606
4467859.0	5331594.0	26955	17917	9038
4509783.0	5356190.0	201	79	122
4511233.5	5348363.0	170	97	73
4489838.5	5339512.0	2358	1529	829
4505875.0	5356669.0	33	13	20
4499477.0	5362687.5	341	238	103
4497776.0	5346844.0	652	410	242
4510174.0	5342884.0	109	46	63
4475709.0	5343146.5	1743	1148	595
4503791.5	5346582.5	208	108	100
4497936.0	5365234.5	224	144	80
4495707.0	5344803.5	1174	755	419
4485864.0	5343176.0	574	349	225
4493354.0	5352510.5	3233	2079	1154
4487083.0	5345227.5	445	249	196
4488588.0	5348786.0	703	353	350
