x	y	total	home	work
4511935.0	5347670.0	1258	813	445
4504581.0	5341783.5	855	574	281
4491178.5	5342258.5	742	482	260
4496678.5	5369763.0	422	282	140
4503278.5	5350340.5	487	311	176
4484340.5	5357249.0	22053	14673	7380
4481427.0	5362646.0	2062	1362	700
4498550.0	5353614.5	858	568	290
4485942.0	5337060.0	1088	699	389
4493682.5	5351729.0	7665	5025	2640
4499590.5	5359250.5	684	456	228
4488325.5	5355454.0	2182	1443	739
4467859.0	5331594.0	27344	18202	9142
4509783.0	5356190.0	802	532	270
4511233.5	5348363.0	793	510	283
4489838.5	5339512.0	2544	1679	865
4505875.0	5356669.0	311	201	110
4499477.0	5362687.5	758	502	256
4497776.0	5346844.0	796	521	275
4510174.0	5342884.0	445	291	154
4475709.0	5343146.5	1831	1211	620
4503791.5	5346582.5	395	258	137
4497936.0	5365234.5	393	260	133
4495707.0	5344803.5	1256	806	450
4485864.0	5343176.0	761	496	265
4493354.0	5352510.5	3693	2428	1265
4487083.0	5345227.5	617	403	214
4488588.0	5348786.0	1138	734	404
