x	y	total	home	work
4511935.0	5347670.0	1038	673	365
4491178.5	5342258.5	638	408	230
4504581.0	5341783.5	108	49	59
4496678.5	5369763.0	239	158	81
4503278.5	5350340.5	384	243	141
4484340.5	5357249.0	21790	14479	7311
4481427.0	5362646.0	1900	1227	673
4498550.0	5353614.5	694	445	249
4485942.0	5337060.0	1008	650	358
4493682.5	5351729.0	5546	3597	1949
4499590.5	5359250.5	553	361	192
4488325.5	5355454.0	1629	1016	613
4467859.0	5331594.0	26951	17915	9036
4509783.0	5356190.0	198	81	117
4511233.5	5348363.0	169	94	75
4489838.5	5339512.0	2362	1525	837
4505875.0	5356669.0	34	13	21
4499477.0	5362687.5	328	221	107
4497776.0	5346844.0	657	415	242
4510174.0	5342884.0	110	46	64
4475709.0	5343146.5	1742	1149	593
4503791.5	5346582.5	212	113	99
4497936.0	5365234.5	208	138	70
4495707.0	5344803.5	1162	744	418
4485864.0	5343176.0	546	323	223
4493354.0	5352510.5	3241	2083	1158
4487083.0	5345227.5	454	261	193
4488588.0	5348786.0	708	367	341
