x	y	total	home	work
4511935.0	5347670.0	1073	703	370
4491178.5	5342258.5	698	458	240
4504581.0	5341783.5	112	50	62
4496678.5	5369763.0	515	322	193
4503278.5	5350340.5	436	286	150
4484340.5	5357249.0	21886	14571	7315
4481427.0	5362646.0	1987	1292	695
4498550.0	5353614.5	808	536	272
4485942.0	5337060.0	1034	669	365
4493682.5	5351729.0	6530	4306	2224
4499590.5	5359250.5	698	409	289
4488325.5	5355454.0	2146	1426	720
4467859.0	5331594.0	27087	18047	9040
4509783.0	5356190.0	231	90	141
4511233.5	5348363.0	198	114	84
4489838.5	5339512.0	2584	1698	886
4505875.0	5356669.0	36	14	22
4499477.0	5362687.5	899	527	372
4497776.0	5346844.0	739	489	250
4510174.0	5342884.0	111	47	64
4475709.0	5343146.5	1771	1176	595
4497936.0	5365234.5	442	265	177
4503791.5	5346582.5	365	245	120
4495707.0	5344803.5	1225	800	425
4485864.0	5343176.0	907	602	305
4493354.0	5352510.5	3747	2482	1265
4487083.0	5345227.5	639	418	221
4488588.0	5348786.0	1200	790	410
