x	y	total	home	work
4511935.0	5347670.0	1704	1149	555
4504581.0	5341783.5	1142	757	385
4491178.5	5342258.5	794	529	265
4496678.5	5369763.0	690	460	230
4503278.5	5350340.5	550	360	190
4484340.5	5357249.0	22139	14759	7380
4498550.0	5353614.5	1048	698	350
4481427.0	5362646.0	2084	1364	720
4485942.0	5337060.0	1120	730	390
4493682.5	5351729.0	7957	5317	2640
4499590.5	5359250.5	957	637	320
4488325.5	5355454.0	2250	1500	750
4467859.0	5331594.0	27435	18290	9145
4509783.0	5356190.0	1527	1016	511
4511233.5	5348363.0	1259	829	430
4489838.5	5339512.0	2739	1824	915
4505875.0	5356669.0	549	364	185
4499477.0	5362687.5	1215	810	405
4497776.0	5346844.0	824	549	275
4510174.0	5342884.0	999	669	330
4475709.0	5343146.5	1850	1230	620
4497936.0	5365234.5	630	420	210
4503791.5	5346582.5	523	359	164
4495707.0	5344803.5	1349	899	450
4485864.0	5343176.0	1049	699	350
4493354.0	5352510.5	3753	2488	1265
4487083.0	5345227.5	748	498	250
4488588.0	5348786.0	1293	858	435
