x	y	total	home	work
4511935.0	5347670.0	1044	673	371
4491178.5	5342258.5	647	410	237
4504581.0	5341783.5	67	40	27
4496678.5	5369763.0	210	137	73
4503278.5	5350340.5	321	185	136
4484340.5	5357249.0	21540	14214	7326
4481427.0	5362646.0	1757	1102	655
4498550.0	5353614.5	545	296	249
4485942.0	5337060.0	1022	654	368
4493682.5	5351729.0	5465	3410	2055
4499590.5	5359250.5	493	305	188
4488325.5	5355454.0	1437	836	601
4467859.0	5331594.0	26953	17904	9049
4509783.0	5356190.0	108	54	54
4511233.5	5348363.0	101	66	35
4489838.5	5339512.0	2376	1533	843
4505875.0	5356669.0	22	7	15
4499477.0	5362687.5	196	125	71
4497776.0	5346844.0	655	409	246
4510174.0	5342884.0	53	26	27
4475709.0	5343146.5	1745	1145	600
4503791.5	5346582.5	201	103	98
4497936.0	5365234.5	139	81	58
4495707.0	5344803.5	1151	727	424
4485864.0	5343176.0	632	397	235
4493354.0	5352510.5	2558	1407	1151
4487083.0	5345227.5	520	331	189
4488588.0	5348786.0	941	604	337
