x	y	total	home	work
4511935.0	5347670.0	1030	669	361
4491178.5	5342258.5	669	426	243
4504581.0	5341783.5	55	24	31
4496678.5	5369763.0	226	145	81
4503278.5	5350340.5	350	194	156
4484340.5	5357249.0	21526	14186	7340
4481427.0	5362646.0	1750	1089	661
4498550.0	5353614.5	571	306	265
4485942.0	5337060.0	1040	665	375
4493682.5	5351729.0	5786	3640	2146
4499590.5	5359250.5	512	319	193
4488325.5	5355454.0	1365	792	573
4467859.0	5331594.0	27030	17951	9079
4509783.0	5356190.0	96	45	51
4511233.5	5348363.0	540	342	198
4489838.5	5339512.0	2387	1543	844
4505875.0	5356669.0	20	10	10
4499477.0	5362687.5	166	92	74
4497776.0	5346844.0	663	415	248
4510174.0	5342884.0	293	190	103
4475709.0	5343146.5	1754	1150	604
4503791.5	5346582.5	195	98	97
4497936.0	5365234.5	124	60	64
4495707.0	5344803.5	1158	733	425
4485864.0	5343176.0	645	410	235
4493354.0	5352510.5	2320	1209	1111
4487083.0	5345227.5	533	337	196
4488588.0	5348786.0	955	615	340
