x	y	total	home	work
4511935.0	5347670.0	1031	669	362
4491178.5	5342258.5	659	420	239
4504581.0	5341783.5	67	36	31
4496678.5	5369763.0	218	138	80
4503278.5	5350340.5	340	190	150
4484340.5	5357249.0	21494	14163	7331
4481427.0	5362646.0	1731	1074	657
4498550.0	5353614.5	569	305	264
4485942.0	5337060.0	1034	659	375
4493682.5	5351729.0	5689	3571	2118
4499590.5	5359250.5	505	311	194
4488325.5	5355454.0	1363	787	576
4467859.0	5331594.0	26978	17919	9059
4509783.0	5356190.0	128	71	57
4511233.5	5348363.0	364	227	137
4489838.5	5339512.0	2384	1542	842
4505875.0	5356669.0	18	8	10
4499477.0	5362687.5	163	89	74
4497776.0	5346844.0	660	414	246
4510174.0	5342884.0	193	121	72
4475709.0	5343146.5	1754	1150	604
4503791.5	5346582.5	211	114	97
4497936.0	5365234.5	120	61	59
4495707.0	5344803.5	1157	733	424
4485864.0	5343176.0	639	402	237
4493354.0	5352510.5	2328	1213	1115
4487083.0	5345227.5	527	336	191
4488588.0	5348786.0	951	614	337
