x	y	total	home	work
4511935.0	5347670.0	1038	673	365
4491178.5	5342258.5	645	417	228
4504581.0	5341783.5	109	49	60
4496678.5	5369763.0	246	164	82
4503278.5	5350340.5	399	254	145
4484340.5	5357249.0	21811	14498	7313
4481427.0	5362646.0	1914	1242	672
4498550.0	5353614.5	719	471	248
4485942.0	5337060.0	1008	647	361
4493682.5	5351729.0	5749	3717	2032
4499590.5	5359250.5	590	396	194
4488325.5	5355454.0	1657	1046	611
4467859.0	5331594.0	26968	17932	9036
4509783.0	5356190.0	204	88	116
4511233.5	5348363.0	172	88	84
4489838.5	5339512.0	2365	1531	834
4505875.0	5356669.0	31	13	18
4499477.0	5362687.5	429	306	123
4497776.0	5346844.0	664	418	246
4510174.0	5342884.0	111	46	65
4475709.0	5343146.5	1741	1147	594
4503791.5	5346582.5	209	110	99
4497936.0	5365234.5	239	166	73
4495707.0	5344803.5	1185	767	418
4485864.0	5343176.0	566	340	226
4493354.0	5352510.5	3291	2136	1155
4487083.0	5345227.5	462	271	191
4488588.0	5348786.0	750	400	350
