x	y	total	home	work
4511935.0	5347670.0	1463	984	479
4504581.0	5341783.5	1004	658	346
4491178.5	5342258.5	781	516	265
4496678.5	5369763.0	374	255	119
4503278.5	5350340.5	512	329	183
4484340.5	5357249.0	22119	14739	7380
4498550.0	5353614.5	992	658	334
4481427.0	5362646.0	2125	1411	714
4485942.0	5337060.0	1105	715	390
4493682.5	5351729.0	7651	5019	2632
4499590.5	5359250.5	605	392	213
4488325.5	5355454.0	2224	1477	747
4467859.0	5331594.0	27420	18275	9145
4509783.0	5356190.0	1033	692	341
4511233.5	5348363.0	895	551	344
4489838.5	5339512.0	2732	1817	915
4505875.0	5356669.0	365	247	118
4499477.0	5362687.5	694	423	271
4497776.0	5346844.0	816	541	275
4510174.0	5342884.0	634	420	214
4475709.0	5343146.5	1846	1226	620
4503791.5	5346582.5	515	346	169
4497936.0	5365234.5	385	248	137
4495707.0	5344803.5	1328	878	450
4485864.0	5343176.0	1037	688	349
4493354.0	5352510.5	3755	2490	1265
4487083.0	5345227.5	733	483	250
4488588.0	5348786.0	1276	841	435
