x	y	total	home	work
4511935.0	5347670.0	1030	669	361
4491178.5	5342258.5	664	422	242
4504581.0	5341783.5	46	18	28
4496678.5	5369763.0	219	139	80
4503278.5	5350340.5	344	191	153
4484340.5	5357249.0	21499	14167	7332
4481427.0	5362646.0	1734	1078	656
4498550.0	5353614.5	571	307	264
4485942.0	5337060.0	1034	663	371
4493682.5	5351729.0	5729	3610	2119
4499590.5	5359250.5	507	314	193
4488325.5	5355454.0	1357	790	567
4467859.0	5331594.0	27007	17944	9063
4509783.0	5356190.0	99	42	57
4511233.5	5348363.0	441	268	173
4489838.5	5339512.0	2387	1543	844
4505875.0	5356669.0	13	5	8
4499477.0	5362687.5	161	89	72
4497776.0	5346844.0	663	415	248
4510174.0	5342884.0	259	170	89
4475709.0	5343146.5	1757	1150	607
4503791.5	5346582.5	203	106	97
4497936.0	5365234.5	121	61	60
4495707.0	5344803.5	1158	733	425
4485864.0	5343176.0	643	409	234
4493354.0	5352510.5	2321	1210	1111
4487083.0	5345227.5	531	336	195
4488588.0	5348786.0	952	614	338
