x	y	total	home	work
4511935.0	5347670.0	1065	675	390
4504581.0	5341783.5	266	156	110
4491178.5	5342258.5	687	434	253
4496678.5	5369763.0	235	152	83
4503278.5	5350340.5	355	198	157
4484340.5	5357249.0	21595	14241	7354
4481427.0	5362646.0	1790	1125	665
4498550.0	5353614.5	575	308	267
4485942.0	5337060.0	1059	678	381
4493682.5	5351729.0	6206	3912	2294
4499590.5	5359250.5	518	323	195
4488325.5	5355454.0	1408	823	585
4467859.0	5331594.0	27102	17990	9112
4509783.0	5356190.0	482	284	198
4511233.5	5348363.0	610	370	240
4489838.5	5339512.0	2409	1555	854
4505875.0	5356669.0	138	86	52
4499477.0	5362687.5	176	101	75
4497776.0	5346844.0	688	424	264
4510174.0	5342884.0	343	220	123
4475709.0	5343146.5	1774	1163	611
4503791.5	5346582.5	197	99	98
4497936.0	5365234.5	137	74	63
4495707.0	5344803.5	1174	739	435
4485864.0	5343176.0	670	424	246
4493354.0	5352510.5	2376	1260	1116
4487083.0	5345227.5	557	354	203
4488588.0	5348786.0	980	629	351
