x	y	total	home	work
4511935.0	5347670.0	1034	669	365
4491178.5	5342258.5	632	404	228
4504581.0	5341783.5	99	44	55
4496678.5	5369763.0	216	141	75
4503278.5	5350340.5	334	192	142
4484340.5	5357249.0	21713	14404	7309
4481427.0	5362646.0	1865	1199	666
4498550.0	5353614.5	587	340	247
4485942.0	5337060.0	1011	650	361
4493682.5	5351729.0	5294	3370	1924
4499590.5	5359250.5	494	305	189
4488325.5	5355454.0	1596	987	609
4467859.0	5331594.0	26925	17887	9038
4509783.0	5356190.0	177	69	108
4511233.5	5348363.0	145	81	64
4489838.5	5339512.0	2360	1523	837
4505875.0	5356669.0	28	10	18
4499477.0	5362687.5	293	212	81
4497776.0	5346844.0	654	408	246
4510174.0	5342884.0	100	41	59
4475709.0	5343146.5	1741	1147	594
4503791.5	5346582.5	201	104	97
4497936.0	5365234.5	196	133	63
4495707.0	5344803.5	1141	721	420
4485864.0	5343176.0	561	340	221
4493354.0	5352510.5	3000	1850	1150
4487083.0	5345227.5	453	257	196
4488588.0	5348786.0	708	365	343
