x	y	total	home	work
4511935.0	5347670.0	1692	1137	555
4504581.0	5341783.5	1093	722	371
4491178.5	5342258.5	786	521	265
4496678.5	5369763.0	387	268	119
4503278.5	5350340.5	526	338	188
4484340.5	5357249.0	22117	14737	7380
4498550.0	5353614.5	1008	667	341
4481427.0	5362646.0	2132	1414	718
4485942.0	5337060.0	1110	720	390
4493682.5	5351729.0	7618	4985	2633
4499590.5	5359250.5	601	387	214
4488325.5	5355454.0	2222	1472	750
4467859.0	5331594.0	27419	18274	9145
4509783.0	5356190.0	1442	954	488
4511233.5	5348363.0	1234	810	424
4489838.5	5339512.0	2732	1817	915
4505875.0	5356669.0	472	314	158
4499477.0	5362687.5	649	376	273
4497776.0	5346844.0	814	539	275
4510174.0	5342884.0	948	633	315
4475709.0	5343146.5	1845	1225	620
4503791.5	5346582.5	520	350	170
4497936.0	5365234.5	377	236	141
4495707.0	5344803.5	1332	882	450
4485864.0	5343176.0	1040	691	349
4493354.0	5352510.5	3755	2490	1265
4487083.0	5345227.5	738	488	250
4488588.0	5348786.0	1279	844	435
