x	y	total	home	work
4511935.0	5347670.0	1035	671	364
4491178.5	5342258.5	636	407	229
4504581.0	5341783.5	89	42	47
4496678.5	5369763.0	215	139	76
4503278.5	5350340.5	330	191	139
4484340.5	5357249.0	21659	14350	7309
4481427.0	5362646.0	1842	1174	668
4498550.0	5353614.5	541	296	245
4485942.0	5337060.0	1016	655	361
4493682.5	5351729.0	5280	3344	1936
4499590.5	5359250.5	490	303	187
4488325.5	5355454.0	1589	990	599
4467859.0	5331594.0	26914	17878	9036
4509783.0	5356190.0	163	68	95
4511233.5	5348363.0	136	71	65
4489838.5	5339512.0	2350	1520	830
4505875.0	5356669.0	28	10	18
4499477.0	5362687.5	286	195	91
4497776.0	5346844.0	652	409	243
4510174.0	5342884.0	92	33	59
4475709.0	5343146.5	1743	1148	595
4503791.5	5346582.5	200	102	98
4497936.0	5365234.5	197	134	63
4495707.0	5344803.5	1139	724	415
4485864.0	5343176.0	570	345	225
4493354.0	5352510.5	2964	1808	1156
4487083.0	5345227.5	451	257	194
4488588.0	5348786.0	719	378	341
