x	y	total	home	work
4511935.0	5347670.0	1365	920	445
4504581.0	5341783.5	968	633	335
4491178.5	5342258.5	779	514	265
4496678.5	5369763.0	382	261	121
4503278.5	5350340.5	510	328	182
4484340.5	5357249.0	22115	14735	7380
4481427.0	5362646.0	2126	1412	714
4498550.0	5353614.5	993	657	336
4485942.0	5337060.0	1105	715	390
4493682.5	5351729.0	7669	5033	2636
4499590.5	5359250.5	622	401	221
4488325.5	5355454.0	2222	1476	746
4467859.0	5331594.0	27423	18278	9145
4509783.0	5356190.0	1029	682	347
4511233.5	5348363.0	894	556	338
4489838.5	5339512.0	2730	1815	915
4505875.0	5356669.0	360	243	117
4499477.0	5362687.5	700	430	270
4497776.0	5346844.0	817	542	275
4510174.0	5342884.0	493	326	167
4475709.0	5343146.5	1846	1226	620
4503791.5	5346582.5	515	346	169
4497936.0	5365234.5	384	247	137
4495707.0	5344803.5	1328	878	450
4485864.0	5343176.0	1034	685	349
4493354.0	5352510.5	3755	2490	1265
4487083.0	5345227.5	736	486	250
4488588.0	5348786.0	1276	841	435
