x	y	total	home	work
4511935.0	5347670.0	1136	716	420
4504581.0	5341783.5	532	357	175
4491178.5	5342258.5	705	445	260
4496678.5	5369763.0	335	212	123
4503278.5	5350340.5	413	243	170
4484340.5	5357249.0	21872	14495	7377
4481427.0	5362646.0	1958	1264	694
4498550.0	5353614.5	817	531	286
4485942.0	5337060.0	1078	689	389
4493682.5	5351729.0	6990	4386	2604
4499590.5	5359250.5	649	431	218
4488325.5	5355454.0	1718	1071	647
4467859.0	5331594.0	27203	18070	9133
4509783.0	5356190.0	753	497	256
4511233.5	5348363.0	726	448	278
4489838.5	5339512.0	2436	1571	865
4505875.0	5356669.0	238	160	78
4499477.0	5362687.5	590	415	175
4497776.0	5346844.0	734	461	273
4510174.0	5342884.0	401	253	148
4475709.0	5343146.5	1810	1190	620
4503791.5	5346582.5	273	153	120
4497936.0	5365234.5	321	209	112
4495707.0	5344803.5	1210	766	444
4485864.0	5343176.0	685	435	250
4493354.0	5352510.5	2876	1712	1164
4487083.0	5345227.5	585	371	214
4488588.0	5348786.0	1053	678	375
