x	y	total	home	work
4511935.0	5347670.0	1032	668	364
4491178.5	5342258.5	635	406	229
4504581.0	5341783.5	78	36	42
4496678.5	5369763.0	210	137	73
4503278.5	5350340.5	331	190	141
4484340.5	5357249.0	21611	14304	7307
4481427.0	5362646.0	1820	1159	661
4498550.0	5353614.5	544	296	248
4485942.0	5337060.0	1011	651	360
4493682.5	5351729.0	5256	3318	1938
4499590.5	5359250.5	489	305	184
4488325.5	5355454.0	1505	900	605
4467859.0	5331594.0	26917	17882	9035
4509783.0	5356190.0	152	66	86
4511233.5	5348363.0	133	64	69
4489838.5	5339512.0	2353	1520	833
4505875.0	5356669.0	29	11	18
4499477.0	5362687.5	249	181	68
4497776.0	5346844.0	644	404	240
4510174.0	5342884.0	76	28	48
4475709.0	5343146.5	1742	1148	594
4503791.5	5346582.5	195	99	96
4497936.0	5365234.5	182	124	58
4495707.0	5344803.5	1144	724	420
4485864.0	5343176.0	567	344	223
4493354.0	5352510.5	2847	1685	1162
4487083.0	5345227.5	458	267	191
4488588.0	5348786.0	746	409	337
