x	y	total	home	work
4511935.0	5347670.0	1346	901	445
4504581.0	5341783.5	909	575	334
4491178.5	5342258.5	773	508	265
4496678.5	5369763.0	409	274	135
4503278.5	5350340.5	505	326	179
4484340.5	5357249.0	22102	14722	7380
4498550.0	5353614.5	992	657	335
4481427.0	5362646.0	2123	1412	711
4485942.0	5337060.0	1106	716	390
4493682.5	5351729.0	7670	5030	2640
4499590.5	5359250.5	689	434	255
4488325.5	5355454.0	2222	1476	746
4467859.0	5331594.0	27417	18272	9145
4509783.0	5356190.0	914	607	307
4511233.5	5348363.0	808	524	284
4489838.5	5339512.0	2727	1812	915
4505875.0	5356669.0	361	237	124
4499477.0	5362687.5	757	471	286
4497776.0	5346844.0	812	537	275
4510174.0	5342884.0	483	323	160
4475709.0	5343146.5	1846	1226	620
4497936.0	5365234.5	410	264	146
4503791.5	5346582.5	503	337	166
4495707.0	5344803.5	1259	809	450
4485864.0	5343176.0	1035	685	350
4493354.0	5352510.5	3755	2490	1265
4487083.0	5345227.5	732	482	250
4488588.0	5348786.0	1275	840	435
