x	y	total	home	work
4511935.0	5347670.0	1106	687	419
4504581.0	5341783.5	504	339	165
4491178.5	5342258.5	706	446	260
4496678.5	5369763.0	323	206	117
4503278.5	5350340.5	378	206	172
4484340.5	5357249.0	21835	14459	7376
4481427.0	5362646.0	1941	1245	696
4498550.0	5353614.5	797	513	284
4485942.0	5337060.0	1075	686	389
4493682.5	5351729.0	6911	4316	2595
4499590.5	5359250.5	633	417	216
4488325.5	5355454.0	1665	1019	646
4467859.0	5331594.0	27173	18037	9136
4509783.0	5356190.0	750	495	255
4511233.5	5348363.0	706	430	276
4489838.5	5339512.0	2436	1571	865
4505875.0	5356669.0	221	148	73
4499477.0	5362687.5	564	393	171
4497776.0	5346844.0	718	446	272
4510174.0	5342884.0	392	247	145
4475709.0	5343146.5	1800	1180	620
4503791.5	5346582.5	261	144	117
4497936.0	5365234.5	316	206	110
4495707.0	5344803.5	1204	758	446
4485864.0	5343176.0	685	435	250
4493354.0	5352510.5	2746	1596	1150
4487083.0	5345227.5	581	368	213
4488588.0	5348786.0	1047	669	378
