x	y	total	home	work
4511935.0	5347670.0	1038	672	366
4491178.5	5342258.5	657	427	230
4504581.0	5341783.5	112	51	61
4496678.5	5369763.0	237	159	78
4503278.5	5350340.5	401	257	144
4484340.5	5357249.0	21804	14492	7312
4481427.0	5362646.0	1919	1248	671
4498550.0	5353614.5	723	475	248
4485942.0	5337060.0	1002	645	357
4493682.5	5351729.0	5829	3771	2058
4499590.5	5359250.5	597	403	194
4488325.5	5355454.0	1654	1041	613
4467859.0	5331594.0	26975	17940	9035
4509783.0	5356190.0	207	86	121
4511233.5	5348363.0	182	97	85
4489838.5	5339512.0	2397	1555	842
4505875.0	5356669.0	31	12	19
4499477.0	5362687.5	494	357	137
4497776.0	5346844.0	656	413	243
4510174.0	5342884.0	114	47	67
4475709.0	5343146.5	1744	1149	595
4503791.5	5346582.5	214	116	98
4497936.0	5365234.5	256	170	86
4495707.0	5344803.5	1175	757	418
4485864.0	5343176.0	570	349	221
4493354.0	5352510.5	3303	2153	1150
4487083.0	5345227.5	461	264	197
4488588.0	5348786.0	756	404	352
