x	y	total	home	work
4511935.0	5347670.0	1357	912	445
4504581.0	5341783.5	949	615	334
4491178.5	5342258.5	774	509	265
4496678.5	5369763.0	390	267	123
4503278.5	5350340.5	510	328	182
4484340.5	5357249.0	22098	14718	7380
4498550.0	5353614.5	991	657	334
4481427.0	5362646.0	2124	1412	712
4485942.0	5337060.0	1104	714	390
4493682.5	5351729.0	7663	5028	2635
4499590.5	5359250.5	623	405	218
4488325.5	5355454.0	2222	1477	745
4467859.0	5331594.0	27423	18278	9145
4509783.0	5356190.0	1017	673	344
4511233.5	5348363.0	886	554	332
4489838.5	5339512.0	2729	1814	915
4505875.0	5356669.0	347	232	115
4499477.0	5362687.5	700	430	270
4497776.0	5346844.0	816	541	275
4510174.0	5342884.0	484	321	163
4475709.0	5343146.5	1848	1228	620
4497936.0	5365234.5	392	257	135
4503791.5	5346582.5	508	339	169
4495707.0	5344803.5	1315	865	450
4485864.0	5343176.0	1034	685	349
4493354.0	5352510.5	3755	2490	1265
4487083.0	5345227.5	734	484	250
4488588.0	5348786.0	1277	842	435
