x	y	total	home	work
4511935.0	5347670.0	1685	1132	553
4504581.0	5341783.5	1073	710	363
4491178.5	5342258.5	785	520	265
4496678.5	5369763.0	380	263	117
4503278.5	5350340.5	523	338	185
4484340.5	5357249.0	22112	14732	7380
4498550.0	5353614.5	1003	665	338
4481427.0	5362646.0	2132	1415	717
4485942.0	5337060.0	1109	719	390
4493682.5	5351729.0	7638	5004	2634
4499590.5	5359250.5	616	397	219
4488325.5	5355454.0	2227	1477	750
4467859.0	5331594.0	27422	18277	9145
4509783.0	5356190.0	1350	896	454
4511233.5	5348363.0	1171	765	406
4489838.5	5339512.0	2735	1820	915
4505875.0	5356669.0	456	302	154
4499477.0	5362687.5	666	394	272
4497776.0	5346844.0	813	538	275
4510174.0	5342884.0	923	612	311
4475709.0	5343146.5	1847	1227	620
4503791.5	5346582.5	521	351	170
4497936.0	5365234.5	378	240	138
4495707.0	5344803.5	1330	880	450
4485864.0	5343176.0	1037	688	349
4493354.0	5352510.5	3755	2490	1265
4487083.0	5345227.5	736	486	250
4488588.0	5348786.0	1277	842	435
