x	y	total	home	work
4511935.0	5347670.0	1030	669	361
4491178.5	5342258.5	642	410	232
4504581.0	5341783.5	18	11	7
4496678.5	5369763.0	207	134	73
4503278.5	5350340.5	316	182	134
4484340.5	5357249.0	21425	14117	7308
4481427.0	5362646.0	1701	1052	649
4498550.0	5353614.5	543	294	249
4485942.0	5337060.0	1014	652	362
4493682.5	5351729.0	5406	3409	1997
4499590.5	5359250.5	492	304	188
4488325.5	5355454.0	1339	781	558
4467859.0	5331594.0	26860	17829	9031
4509783.0	5356190.0	50	21	29
4511233.5	5348363.0	32	21	11
4489838.5	5339512.0	2370	1532	838
4505875.0	5356669.0	11	2	9
4499477.0	5362687.5	156	87	69
4497776.0	5346844.0	653	409	244
4510174.0	5342884.0	13	7	6
4475709.0	5343146.5	1728	1135	593
4503791.5	5346582.5	195	98	97
4497936.0	5365234.5	113	56	57
4495707.0	5344803.5	1147	727	420
4485864.0	5343176.0	622	396	226
4493354.0	5352510.5	2301	1188	1113
4487083.0	5345227.5	516	331	185
4488588.0	5348786.0	934	604	330
