x	y	total	home	work
4511935.0	5347670.0	1676	1126	550
4504581.0	5341783.5	1075	707	368
4491178.5	5342258.5	785	520	265
4496678.5	5369763.0	377	263	114
4503278.5	5350340.5	520	335	185
4484340.5	5357249.0	22114	14734	7380
4481427.0	5362646.0	2131	1414	717
4498550.0	5353614.5	1001	665	336
4485942.0	5337060.0	1109	719	390
4493682.5	5351729.0	7641	5005	2636
4499590.5	5359250.5	615	396	219
4488325.5	5355454.0	2222	1474	748
4467859.0	5331594.0	27422	18277	9145
4509783.0	5356190.0	1309	859	450
4511233.5	5348363.0	1137	750	387
4489838.5	5339512.0	2735	1820	915
4505875.0	5356669.0	464	311	153
4499477.0	5362687.5	682	404	278
4497776.0	5346844.0	814	539	275
4510174.0	5342884.0	922	614	308
4475709.0	5343146.5	1847	1227	620
4503791.5	5346582.5	518	349	169
4497936.0	5365234.5	377	239	138
4495707.0	5344803.5	1333	883	450
4485864.0	5343176.0	1038	689	349
4493354.0	5352510.5	3755	2490	1265
4487083.0	5345227.5	736	486	250
4488588.0	5348786.0	1280	845	435
