x	y	total	home	work
4511935.0	5347670.0	1695	1140	555
4504581.0	5341783.5	1073	706	367
4491178.5	5342258.5	782	517	265
4496678.5	5369763.0	371	259	112
4503278.5	5350340.5	524	338	186
4484340.5	5357249.0	22112	14732	7380
4498550.0	5353614.5	998	664	334
4481427.0	5362646.0	2132	1414	718
4485942.0	5337060.0	1115	725	390
4493682.5	5351729.0	7632	4998	2634
4499590.5	5359250.5	615	395	220
4488325.5	5355454.0	2224	1475	749
4467859.0	5331594.0	27421	18276	9145
4509783.0	5356190.0	1402	929	473
4511233.5	5348363.0	1219	797	422
4489838.5	5339512.0	2736	1821	915
4505875.0	5356669.0	457	305	152
4499477.0	5362687.5	662	390	272
4497776.0	5346844.0	816	541	275
4510174.0	5342884.0	937	626	311
4475709.0	5343146.5	1845	1225	620
4503791.5	5346582.5	524	354	170
4497936.0	5365234.5	374	234	140
4495707.0	5344803.5	1330	880	450
4485864.0	5343176.0	1038	688	350
4493354.0	5352510.5	3755	2490	1265
4487083.0	5345227.5	737	487	250
4488588.0	5348786.0	1278	843	435
