x	y	total	home	work
4511935.0	5347670.0	1039	674	365
4491178.5	5342258.5	640	409	231
4504581.0	5341783.5	110	51	59
4496678.5	5369763.0	230	147	83
4503278.5	5350340.5	388	246	142
4484340.5	5357249.0	21798	14488	7310
4481427.0	5362646.0	1909	1239	670
4498550.0	5353614.5	713	467	246
4485942.0	5337060.0	1006	648	358
4493682.5	5351729.0	5618	3637	1981
4499590.5	5359250.5	585	392	193
4488325.5	5355454.0	1646	1037	609
4467859.0	5331594.0	26967	17932	9035
4509783.0	5356190.0	200	79	121
4511233.5	5348363.0	177	98	79
4489838.5	5339512.0	2361	1529	832
4505875.0	5356669.0	35	15	20
4499477.0	5362687.5	368	264	104
4497776.0	5346844.0	661	417	244
4510174.0	5342884.0	110	46	64
4475709.0	5343146.5	1740	1146	594
4503791.5	5346582.5	208	109	99
4497936.0	5365234.5	222	147	75
4495707.0	5344803.5	1166	749	417
4485864.0	5343176.0	554	333	221
4493354.0	5352510.5	3248	2091	1157
4487083.0	5345227.5	444	252	192
4488588.0	5348786.0	719	364	355
