Iteration	pt	walk
138	1660764.399	42928.152448374705
139	1659756.478	43849.62826118254
140	1661554.292	44612.061449411354
141	1662175.527	44951.45754809177
142	1659259.026	44651.06132508782
143	1665624.116	44583.16293817789
144	1657339.639	44583.4707787689
145	1660370.177	44513.67975385241
146	1660007.753	44437.891058668836
147	1668051.464	44610.26530170876
148	1660741.007	44449.05733769731
149	1671187.899	41742.139331153194
150	1661702.712	40141.17757878412
151	1660960.018	39673.00975969758
152	1664056.308	39282.21871755532
153	1658923.233	39191.2485235659
154	1671806.763	39049.023581239075
155	1665652.943	38564.208849322604
156	1675241.915	37963.56203076465
157	1674574.677	37196.25381007717
158	1674126.73	36925.997555101414
159	1679923.73	36609.25233303599
160	1680475.755	36231.06379745444
161	1684676.849	35892.83220374646
162	1682504.247	35784.99723637506
163	1690067.579	35382.65626561696
164	1690163.357	35408.63027337059
165	1696842.309	35408.83649610909
166	1698339.982	35462.51942378668
167	1704348.132	35263.279133085125
168	1704037.646	30042.50104962715
169	1696758.663	29213.04565107363
170	1704193.347	29008.371037441564
171	1704025.525	28797.858314986053
172	1711367.998	28521.017314569155
173	1708414.436	27894.316759919817
174	1719021.579	25906.824902779543
175	1712934.448	25408.098965741636
176	1730447.496	25324.333473605086
177	1726403.856	24117.350154780463
178	1741999.619	23632.41403776489
179	1742057.385	22488.56615970738
180	1743584.582	21702.320154399906
181	1742983.468	22293.57416047469
182	1757232.489	21431.892654709278
183	1747702.436	21162.70053261663
184	1758442.58	20287.622266851628
185	1747202.06	19897.08996557269
186	1753045.24	19886.849399742452
187	1750876.678	19608.360889539475
188	1750902.175	19026.740186488096
189	1738889.656	18852.535968011165
190	1739852.914	18676.213975354338
191	1740340.981	18679.877809862326
192	1729688.511	18583.07197393752
193	1724832.74	18733.626119157394
194	1720265.545	18510.992396220627
195	1721722.779	18690.789517753088
196	1724021.114	18622.411398354918
197	1716561.678	18628.1062449981
198	1720435.802	17765.563886091033
199	1717790.885	17336.683181728527
200	1721842.893	17176.739313432532
201	1716913.841	17143.35232062676
202	1720607.765	17077.588960463756
203	1718533.497	17105.028413908884
204	1723455.113	17867.962922080478
205	1716868.063	18108.77384048792
206	1718398.244	18121.402187685555
207	1717060.348	18158.10975611909
208	1720480.332	17365.673182659193
209	1717150.082	18097.746798122746
210	1720123.79	18232.69561416245
211	1718263.74	18237.451625378657
212	1708789.856	18237.664144803544
213	1713592.296	18215.478857006197
214	1710838.713	17650.400721153535
215	1715694.106	18217.720451634505
216	1709855.842	18194.202169617016
217	1714256.585	18312.210253807618
218	1710619.568	18331.037950840688
219	1716536.688	18386.67496962723
220	1714853.13	18416.143263497906
221	1717802.959	18369.966698653385
222	1713269.229	18317.309243355092
223	1718274.308	18371.9309051351
224	1716628.201	18266.934883471004
225	1713049.027	18368.507939042764
226	1713071.794	18272.151528100258
227	1713836.273	18474.611164996724
228	1718001.309	18472.654314424675
229	1717510.062	18439.13091323473
230	1718574.19	18463.66935250984
231	1716115.997	18496.473595193507
232	1715772.416	18350.27614314965
233	1717903.719	18454.439212422636
234	1715709.628	18443.033039711085
235	1719306.903	18404.711617734254
236	1722190.627	18507.90746838991
237	1721607.511	18337.565959672433
238	1724995.187	18347.021982381335
239	1721040.071	18416.851223866885
240	1726799.943	18441.292761409564
241	1731598.8	18447.701641685373
242	1732059.295	18442.848920999906
243	1729551.223	18436.662866700844
244	1728888.195	18453.57208295354
245	1727133.539	18377.324865819715
246	1725824.808	18410.81154861855
247	1727424.233	18180.249555594106
248	1729031.094	17947.856969183114
249	1738930.232	17880.783474396776
250	1735356.739	17769.90773765633
251	1730636.314	17655.525417890247
252	1731507.79	17447.48822826274
253	1734477.962	17431.054328782808
254	1728213.388	17490.15839534885
255	1739917.272	17352.4608108097
256	1734351.913	17017.026706030236
257	1735168.427	17147.764682947076
258	1742390.567	17139.09082557785
259	1743491.364	17123.206266268633
260	1739390.209	17065.25973885079
261	1744024.944	17229.772896999042
262	1746379.561	17149.119851498708
263	1741802.026	17238.03403002812
264	1743475.394	17089.13485763226
265	1747789.022	17204.6874647774
266	1743700.306	17116.707347850275
267	1753181.733	17183.613238130878
268	1757287.443	16927.812882643764
269	1745968.358	17089.076910077172
270	1755640.239	17104.96973011898
271	1748697.942	17153.845298434542
272	1757154.051	17073.613051144584
273	1758851.331	17142.1152940405
274	1752895.098	17157.603218590062
275	1749392.512	17098.331552640968
276	1758304.512	16523.544379737294
277	1766511.491	17048.96710538171
278	1746257.132	16983.971843527506
279	1757913.608	16987.32852666434
280	1754520.424	17043.718969164413
281	1760334.504	17060.23110752819
282	1758147.883	17025.14883420541
283	1760235.933	17153.91905660191
284	1761505.742	17098.060216892452
285	1757259.226	17064.67484391567
286	1766847.236	17122.03161138337
287	1762599.523	17104.757129582984
288	1768085.244	16392.14758023368
289	1766942.414	16368.011966215347
290	1773027.637	15931.393935204886
291	1765400.753	15586.459473610312
292	1764612.424	15433.866089993913
293	1764329.964	15306.527686393636
294	1766364.989	15058.730827346264
295	1758900.754	14977.678517869053
296	1775357.837	14810.38708737313
297	1759388.324	14762.006179053644
298	1766710.949	14681.115151257274
299	1772664.224	14762.375090531588
300	1773222.774	14687.452950567204
301	1773295.761	14696.80355823669
302	1762774.164	14679.451060373362
303	1766453.675	14531.08441181451
304	1766309.034	14671.017616129917
305	1770603.043	14555.44340087921
306	1766895.372	14514.175868421562
307	1769553.026	14579.347839537286
308	1758563.431	14498.87468925434
309	1773832.82	14560.679846952033
310	1762472.334	14606.97231880064
311	1769568.189	14572.85490064177
312	1759022.987	14540.656769180403
313	1768123.445	14538.838971443523
314	1751037.534	14522.515153934617
315	1765178.905	14507.29332648421
316	1766878.995	14390.078832597717
317	1770257.962	14487.812096591317
318	1761642.52	14303.402726700284
319	1767859.99	14502.927877998274
320	1768060.425	14417.171586373237
321	1754966.38	14524.218015605325
322	1777236.38	14395.761430818813
323	1758713.902	14427.740543832995
324	1773097.385	14382.15363002707
325	1763077.853	14490.280191608741
326	1769803.301	14382.95885475637
327	1770049.582	14439.7175658961
328	1764112.639	14430.629390722428
329	1772442.54	14366.460291510755
330	1774512.42	14456.545204472755
331	1770931.44	14433.603347042568
332	1755744.485	14412.09676490007
333	1767744.542	14529.554346798572
334	1765550.269	14523.547454938573
335	1770527.536	14462.088656514139
336	1773378.821	14460.435980661769
337	1767223.331	14444.180021064707
338	1758895.28	14591.6172211572
339	1764477.533	14472.737038954643
340	1762638.922	14382.717344240958
341	1774828.179	14490.093504525978
342	1767912.32	14494.827568980134
343	1768552.682	14602.749225204961
344	1764901.544	14626.624443650348
345	1775662.869	14612.012000977502
346	1755758.603	14491.614711738652
347	1766776.195	14568.3272082452
348	1754721.153	14607.048253987923
349	1764441.159	14495.84438556845
350	1760540.941	14543.181435439681
351	1762339.344	14577.450829307156
352	1760363.713	14577.457263978866
353	1756234.396	14577.438879202553
354	1758807.598	14573.004177631667
355	1758876.876	14577.43520224729
356	1753161.852	14577.450829307156
357	1755217.378	14577.447152351893
358	1756793.923	14577.437040724923
359	1748181.289	14577.446233113078
360	1758254.867	14577.427848336769
361	1754141.102	14577.447152351893
362	1755985.317	14572.992227527062
363	1753351.724	14577.448990829524
364	1765452.916	14573.007854586927
365	1750333.155	14577.442556157815
366	1762254.594	14573.00325839285
367	1746501.887	14577.444394635446
368	1760648.931	14573.001419915217
369	1750111.584	14577.451748545971
370	1763866.553	14572.994066004692
371	1749241.14	14577.441636918998
372	1763962.771	14572.994066004696
373	1754514.366	14577.441636918998
374	1759068.204	14572.993146765879
375	1754492.606	14577.436121486107
376	1763493.028	14572.994985243511
377	1755540.472	14577.42876757558
378	1758567.491	14573.017966213898
379	1755558.682	14577.446233113076
380	1756054.222	14573.007854586927
381	1759308.483	14577.438879202553
382	1757357.891	14573.015208497454
383	1756273.932	14577.448071590707
384	1757103.489	14573.015208497452
385	1756830.466	14577.432444530845
386	1758788.407	14573.023481646793
387	1758141.433	14577.445313874261
388	1756484.338	14577.449910068339
389	1750458.947	14577.442556157815
390	1759122.634	14577.447152351895
391	1759019.846	14577.432444530845
392	1746049.93	14570.814872335042
393	1756045.323	14577.448990829524
394	1748131.214	14577.444394635446
395	1760925.309	14577.43979844137
396	1762061.29	14577.42692909795
397	1761173.173	14577.436121486107
398	1751206.029	14577.442556157814
399	1759998.551	14577.436121486106
400	1750209.338	14577.458183217681
401	1754862.445	14577.422332903876
402	1749591.332	14570.814872335042
403	1752439.465	14577.432444530843
404	1756686.407	14577.448990829525
405	1759788.816	14577.444394635444
406	1755788.539	14573.018885452713
407	1753707.538	14577.441636919
408	1754735.394	14570.805679946887
409	1750261.723	14577.447152351891
410	1762526.378	14577.450829307154
411	1748109.866	14577.449910068339
412	1756922.539	14566.380170764156
413	1762962.694	14577.448071590708
414	1747945.532	14577.45174854597
415	1759002.898	14577.447152351893
416	1753804.232	14577.448071590708
417	1750424.523	14577.43795996374
418	1744187.817	14577.446233113076
419	1759888.912	14577.435202247292
420	1749658.053	14577.442556157814
421	1761246.513	14577.436121486106
422	1745316.751	14577.446233113076
423	1762431.281	14577.433363769662
424	1749413.178	14573.019804691528
425	1754821.226	14577.439798441372
426	1754260.698	14577.438879202553
427	1760766.438	14577.438879202555
428	1752951.817	14577.43520224729
429	1748707.977	14570.80108375281
430	1757443.271	14577.450829307158
431	1756327.0	14577.440717680183
432	1748515.703	14577.453587023601
433	1764622.984	14573.004177631663
434	1757650.178	14577.448990829522
435	1755460.098	14564.166965258328
436	1758509.619	14570.82590320083
437	1756081.019	14564.155015153727
438	1758812.876	14577.437959963738
439	1751742.824	14564.167884497141
440	1754130.898	14577.433363769658
441	1760945.312	14577.43612148611
442	1754678.867	14577.43336376966
443	1754213.49	14570.799245275179
444	1766346.781	14577.437040724923
445	1742908.607	14570.800164513994
446	1759385.749	14577.438879202555
447	1755899.438	14559.73042520981
448	1750914.932	14577.437959963736
449	1754466.074	14564.16604601951
450	1760912.747	14570.802002991622
451	1752071.774	14564.169722974773
452	1755951.52	14570.813953096227
453	1747614.531	14564.163288303067
454	1760288.607	14577.435202247292
455	1751678.043	14564.16053058662
456	1760567.052	14577.43336376966
457	1749630.755	14564.166046019513
458	1758383.28	14577.444394635448
459	1756287.393	14564.15869210899
460	1761398.658	14577.448071590708
461	1754862.075	14566.360866749028
462	1765396.974	14570.815791573856
463	1753646.043	14564.167884497145
464	1758772.012	14577.439798441368
465	1748244.005	14564.168803735958
466	1766671.782	14577.440717680187
467	1750173.473	14577.437959963738
468	1763067.242	14577.43336376966
469	1749162.445	14564.15869210899
470	1763432.143	14577.454506262418
471	1750029.231	14564.177076885298
472	1758801.305	14577.439798441368
473	1761125.758	14564.147661243202
474	1755923.547	14577.458183217681
475	1751342.111	14559.713878911132
476	1756722.468	14577.46002169531
477	1752306.576	14564.152257437281
478	1758949.398	14577.449910068339
479	1759609.801	14564.147661243203
480	1762180.623	14573.019804691528
481	1761459.528	14570.790972125838
482	1754635.235	14570.812114618595
483	1758776.397	14564.17064221359
484	1745206.324	14577.441636918998
485	1766093.035	14564.16604601951
486	1745775.983	14570.810276140966
487	1756058.595	14553.08803356599
488	1751077.347	14577.442556157815
489	1758757.446	14564.128357228074
490	1758836.108	14577.422332903872
491	1761642.127	14564.131114944521
492	1755507.545	14577.418655948612
493	1767099.756	14557.519977420428
494	1756135.468	14564.155934392544
495	1764696.056	14559.68905946311
496	1750257.92	14570.786375931759
497	1764638.106	14555.2883697284
498	1752318.304	14570.779941260053
499	1768488.965	14564.144903526752
500	1755122.891	14577.418655948613
501	1769307.55	14557.512623509907
502	1758129.692	14577.422332903872
503	1767682.893	14559.722152060467
504	1749638.776	14577.42692909795
505	1768558.414	14564.151338198464
506	1757289.435	14577.43336376966
507	1758769.227	14564.135711138599
508	1764328.157	14577.42692909795
509	1763169.098	14564.139388093863
510	1753001.943	14570.800164513994
511	1761783.306	14564.14398428794
512	1755380.706	14577.433363769662
513	1762123.826	14553.08711432717
514	1761042.579	14577.418655948613
515	1765536.068	14564.149499720832
516	1755560.833	14577.416817470981
517	1769815.001	14564.154095914912
518	1749839.224	14570.78913364821
519	1769498.551	14564.151338198464
520	1762358.164	14570.783618215313
521	1757573.502	14564.157772870174
522	1758922.756	14577.429686814397
523	1763002.678	14564.150418959647
524	1752544.013	14577.42509062032
525	1761269.633	14564.147661243202
526	1750755.892	14577.43336376966
527	1763151.67	14564.15225743728
528	1759345.76	14570.791891364655
529	1759500.196	14564.143065049126
530	1750279.071	14577.426009859135
531	1760476.314	14564.145822765571
532	1757889.438	14572.980277422459
533	1766256.205	14564.141226571493
534	1752118.038	14577.42141366506
535	1759984.44	14564.149499720834
536	1758864.171	14577.42509062032
537	1758674.519	14564.146742004386
538	1758724.902	14577.415898232164
539	1762672.685	14577.412221276902
540	1756193.992	14577.420494426244
541	1772141.853	14564.149499720832
542	1745672.975	14577.428767575584
543	1760296.578	14559.714798149946
544	1757960.871	14564.159611347806
545	1760863.016	14564.143065049124
546	1753985.408	14577.429686814397
547	1764576.056	14564.143065049124
548	1749715.327	14577.423252142687
549	1761106.661	14564.132953422153
550	1754713.159	14577.416817470981
551	1764230.355	14564.139388093863
552	1750210.331	14577.42325214269
553	1766503.447	14559.707444239422
554	1746456.468	14570.793729842282
555	1764495.659	14564.144903526754
556	1755602.852	14577.409463560456
557	1760675.044	14564.14214581031
558	1756107.911	14570.794649081101
559	1761924.96	14559.714798149944
560	1757333.311	14570.792810603469
561	1758466.384	14564.144903526754
562	1755444.108	14577.424171381504
563	1760621.753	14564.133872660968
564	1757658.513	14577.427848336767
565	1762008.538	14564.14398428794
566	1750294.251	14577.42233290387
567	1767221.968	14564.140307332678
568	1747185.994	14570.787295170578
569	1766150.781	14564.134791899785
570	1748553.068	14572.983035138906
571	1766141.919	14553.077921939017
572	1750672.6	14577.419575187427
573	1766666.008	14564.141226571495
574	1757509.85	14577.42233290387
575	1765107.484	14564.151338198464
576	1763754.474	14577.415898232164
577	1757906.58	14564.156853631359
578	1761011.443	14577.426009859135
579	1754615.107	14564.14214581031
580	1763340.241	14577.432444530843
581	1762957.355	14577.417736709796
582	1749136.41	14577.409463560454
583	1761030.687	14564.145822765568
584	1757870.325	14577.412221276902
585	1762599.044	14557.513542748722
586	1759704.485	14577.42325214269
587	1756440.941	14553.069648789678
588	1758888.994	14570.791891364655
589	1753842.578	14564.153176676093
590	1756610.819	14577.414978993349
591	1749030.328	14564.157772870172
592	1763935.513	14577.414978993347
593	1745447.897	14564.14398428794
594	1763655.846	14572.985792855354
595	1755363.578	14564.152257437281
596	1758158.826	14564.173399930038
597	1763706.655	14564.13754961623
598	1756543.353	14577.422332903876
599	1759395.448	14557.51997742043
600	1763713.891	14577.433363769662
601	1756050.24	14564.148580482017
602	1761781.27	14577.428767575582
603	1765773.77	14564.152257437278
604	1762712.043	14570.796487558731
605	1750055.475	14557.517219703983
606	1766428.144	14564.16420754188
607	1754452.711	14564.133872660968
608	1760323.536	14577.430606053214
609	1759198.706	14564.148580482019
610	1757513.306	14572.985792855354
611	1758794.714	14564.139388093863
612	1756481.755	14573.002339154034
613	1757484.89	14564.145822765571
614	1755990.784	14570.786375931762
615	1763226.955	14564.14214581031
616	1748990.834	14577.42876757558
617	1759672.699	14557.511704271092
618	1762173.809	14577.437040724923
619	1753842.579	14564.142145810309
620	1760955.244	14553.113772252822
621	1756738.298	14564.147661243202
622	1763267.355	14577.429686814397
623	1748357.5	14557.504350360563
624	1758325.776	14577.426929097948
625	1752612.253	14564.144903526756
626	1759604.556	14570.806599185704
627	1757891.91	14564.132034183336
628	1758274.0	14577.436121486107
629	1757023.603	14564.139388093863
630	1758247.841	14577.43520224729
631	1758743.067	14557.508027315827
632	1760669.604	14577.430606053214
633	1762762.614	14577.403948127561
634	1755775.079	14570.789133648208
635	1758740.671	14544.248063476207
636	1757482.25	14566.342481972717
637	1754025.221	14564.144903526754
638	1764242.838	14564.15225743728
639	1759719.698	14553.076083461385
640	1759689.076	14570.774425827158
641	1763977.325	14546.446561160985
642	1750618.673	14564.15777287017
643	1755496.699	14550.866554910823
644	1754321.64	14557.517219703983
645	1759919.047	14553.066891073233
646	1756435.547	14564.144903526754
647	1763686.656	14546.44931887743
648	1761165.201	14564.149499720834
649	1760627.26	14553.080679655466
650	1758483.408	14570.7826989765
651	1763873.502	14550.872070343716
652	1749615.626	14570.789133648208
653	1757424.302	14544.25174043147
654	1752239.197	14559.722152060467
655	1763323.635	14557.507108077012
656	1760763.349	14564.138468855046
657	1762637.958	14557.506188838197
658	1762179.744	14557.52181589806
659	1757673.575	14544.24070956568
660	1758114.428	14546.45575354914
661	1756540.011	14557.506188838195
662	1758398.437	14553.078841177832
663	1753625.102	14550.882181970688
664	1759853.372	14570.765233439004
665	1760926.83	14564.132034183338
666	1758709.387	14559.711121194683
667	1757175.526	14557.50802731583
668	1755028.008	14557.522735136876
669	1761652.239	14550.875747298978
670	1755571.373	14539.81703886058
671	1763668.492	14550.872070343716
672	1756840.151	14550.895970552918
673	1758588.271	14537.614864220539
674	1757476.235	14553.077002700204
675	1750920.283	14557.50986579346
676	1759089.265	14564.153176676095
677	1750476.162	14537.612106504092
678	1762087.016	14557.516300465166
679	1755052.861	14550.86931262727
680	1760596.584	14564.154095914912
681	1756919.095	14550.883101209503
682	1760179.919	14557.51170427109
683	1761534.695	14544.229678699896
684	1756233.183	14557.50986579346
685	1758739.564	14550.880343493056
686	1760690.268	14570.779022021236
687	1765571.553	14546.450238116246
688	1750530.316	14564.162369064248
689	1760690.606	14553.078841177832
690	1755052.335	14570.781779737683
691	1757457.506	14553.07516422257
692	1754814.645	14557.508946554646
693	1761666.229	14557.505269599382
694	1754405.678	14557.512623509907
695	1755739.428	14553.070568028494
696	1755017.995	14550.88769740358
697	1757508.85	14553.071487267309
698	1753729.365	14550.883101209503
699	1759838.982	14550.86287795556
700	1749647.193	14557.509865793458
701	1758798.308	14557.501592644117
702	1756484.872	14577.414059754536
703	1760110.42	14559.69917109008
704	1749097.254	14564.146742004386
705	1760162.2	14553.073325744937
706	1756362.508	14557.52825056977
707	1756704.459	14539.814281144132
708	1758817.964	14577.42049442624
709	1762551.294	14553.068729550861
710	1748509.859	14564.153176676095
711	1762580.045	14553.076083461387
712	1752935.305	14550.892293597659
713	1761421.285	14553.073325744937
714	1752638.197	14564.151338198466
715	1755971.125	14546.441964966907
716	1760499.209	14564.157772870176
717	1764249.135	14550.8711511049
718	1759750.645	14557.529169808588
719	1768122.672	14550.882181970686
720	1755773.389	14564.156853631357
721	1761998.124	14550.873908821348
722	1756683.662	14570.779022021234
723	1758013.007	14546.448399638613
724	1757258.86	14564.159611347804
725	1770842.038	14557.50802731583
726	1757917.694	14570.789133648208
727	1756833.709	14546.447480399798
728	1761976.253	14564.149499720834
729	1763534.358	14557.512623509907
730	1760825.839	14544.251740431468
731	1757311.6	14557.517219703981
732	1761150.508	14544.255417386728
733	1758247.947	14550.884939687134
734	1755350.408	14557.51538122635
735	1755472.169	14557.49699645004
736	1761081.484	14550.884939687134
737	1764583.491	14557.517219703983
738	1752815.317	14564.146742004385
739	1757578.722	14559.706525000605
740	1760739.76	14564.14214581031
741	1757183.478	14539.81887733821
742	1756486.877	14550.886778164764
743	1766373.65	14546.447480399798
744	1755922.468	14557.516300465166
745	1762995.023	14564.140307332678
746	1765137.769	14557.516300465166
747	1759459.706	14553.064133356784
748	1754630.502	14564.142145810309
749	1768250.923	14557.517219703981
750	1756954.821	14564.144903526756
751	1768852.016	14559.704686522975
752	1758754.463	14557.512623509905
753	1760125.904	14550.881262731873
754	1755524.143	14570.777183543605
755	1761994.469	14557.506188838199
756	1755460.583	14550.890455120025
757	1767312.531	14564.144903526754
758	1752357.403	14544.260932819621
759	1769713.895	14557.517219703983
760	1751900.061	14557.508946554643
761	1766551.055	14559.708363478238
762	1755764.446	14557.51170427109
763	1760492.363	14553.085275849544
764	1752497.24	14557.514461987534
765	1764629.539	14557.5006734053
766	1751916.337	14564.1476612432
767	1757065.936	14553.078841177832
768	1753740.746	14559.708363478236
769	1763725.806	14546.438288011645
770	1747528.145	14564.13938809386
771	1763289.534	14559.702848045341
772	1751611.209	14570.790052887023
773	1762011.366	14553.073325744937
774	1755078.317	14557.514461987537
775	1765920.755	14550.87942425424
776	1747422.194	14557.523654375691
777	1769994.178	14559.709282717053
778	1748753.933	14564.146742004386
779	1762854.002	14550.878505015426
780	1745146.882	14564.146742004386
781	1764177.508	14550.873908821346
782	1751245.315	14557.518138942798
783	1761148.146	14564.133872660968
784	1756176.483	14550.895051314103
785	1752815.669	14557.501592644117
786	1762027.692	14546.457592026769
787	1756864.023	14550.870231866082
788	1758110.993	14557.5300890474
789	1758158.002	14550.876666537793
790	1753045.377	14550.890455120027
791	1760319.868	14557.49699645004
792	1758413.326	14539.829908203996
793	1755968.828	14544.23887108805
794	1750994.128	14553.092629760065
795	1765470.72	14544.243467282127
796	1749379.788	14553.100902909408
797	1758966.126	14550.876666537795
798	1756275.483	14553.084356610725
799	1757113.337	14564.136630377414
800	1749805.456	14564.152257437278
801	1764811.823	14550.866554910825
802	1752377.639	14557.516300465166
803	1762582.046	14550.871151104897
804	1754858.918	14564.144903526756
805	1756044.553	14550.885858925949
806	1749165.422	14557.52641209214
807	1759820.014	14564.134791899785
808	1753391.423	14557.51170427109
809	1761756.198	14550.888616642396
810	1750751.054	14564.154095914912
811	1760531.125	14550.87758577661
812	1762220.17	14564.137549616233
813	1763776.698	14557.510785032273
814	1757119.686	14550.880343493056
815	1765220.967	14557.498834927672
816	1755771.395	14564.141226571495
817	1760471.478	14557.49883492767
818	1754409.523	14577.410382799271
819	1767053.493	14550.870231866083
820	1756276.581	14564.147661243202
821	1751745.385	14553.071487267309
822	1751416.915	14577.40854432164
823	1762289.919	14553.08159889428
824	1751159.595	14564.14398428794
825	1769115.846	14553.0770027002
826	1751290.036	14550.894132075287
827	1761146.051	14559.70376728416
828	1754348.701	14550.89413207529
829	1761477.512	14564.136630377414
830	1756961.878	14557.514461987537
831	1756552.873	14564.132034183338
832	1753912.827	14557.519977420428
833	1762894.646	14550.873908821346
834	1750998.819	14557.520896659245
835	1763796.768	14553.072406506124
836	1749788.09	14557.510785032275
837	1756206.41	14557.492400255964
838	1760737.982	14564.14398428794
839	1761123.771	14544.258175103176
840	1752674.214	14564.148580482017
841	1765929.749	14557.515381226352
842	1753720.923	14557.527331330955
843	1759303.032	14550.880343493056
844	1755399.216	14570.779022021236
845	1765352.866	14557.507108077014
846	1750596.155	14564.148580482017
847	1766848.038	14544.245305759758
848	1750416.18	14570.777183543607
849	1764628.501	14550.880343493056
850	1749895.069	14557.519977420428
851	1766228.343	14546.438288011645
852	1753202.634	14557.509865793458
853	1751468.79	14550.888616642396
854	1763722.575	14550.875747298976
855	1760569.239	14557.50710807701
856	1765920.37	14550.898728269365
857	1757050.868	14550.880343493056
858	1756121.118	14550.900566746997
859	1761338.978	14557.504350360567
860	1752438.623	14557.510785032275
861	1753818.467	14557.504350360567
862	1761165.238	14564.148580482019
863	1757910.508	14557.487804061886
864	1755565.621	14550.878505015426
865	1759568.403	14550.872070343717
866	1753509.018	14559.7120404335
867	1760190.313	14577.422332903876
868	1752078.49	14577.440717680183
869	1764681.152	14577.426929097952
870	1754205.359	14577.440717680183
871	1762572.295	14577.430606053214
872	1754174.82	14577.43795996374
