# Iteration [ ]	Operators [ ]	Operators IB [ ]	Routes [ ]	Routes IB [ ]	Pax served [ ]	Pax served by IB [ ]	Veh [ ]	Veh of IB [ ]	Avg. budget per operator [$]	Avg. budget per IB operator [$]	Avg. cash flow per route [$]	Avg. cash flow per route of IB [$]	Share of IB operators [%]	Share of IB routes [%]	Share of pax served by IB [%]	Share of veh served by IB [%]	Estimated mean of IB operators [ ]	Estimated SD of IB operators [ ]	Estimated mean of IB routes [ ]	Estimated SD of IB routes [ ]	Estimated mean of pax served by IB [ ]	Estimated SD of pax served by IB [ ]	Estimated mean of IB veh [ ]	Estimated SD of IB veh [ ]	Exact mean of IB operators [ ]	Exact SD of IB operators [ ]	Exact mean of IB routes [ ]	Exact SD of IB routes [ ]	Exact mean of pax served by IB [ ]	Exact SD of pax served by IB [ ]	Exact mean of IB veh [ ]	Exact SD of IB veh [ ]
0	5	4	5	4	3864	3772	25	20	259.9735600000	444.6941527778	258.9735600000	443.6941527778	80.0000000000	80.0000000000	97.6190476190	80.0000000000	4.0000000000	NaN	4.0000000000	NaN	3772.0000000000	NaN	20.0000000000	NaN	4.0000000000	NaN	4.0000000000	NaN	3772.0000000000	NaN	20.0000000000	NaN	
1	5	4	5	4	3867	3777	25	21	505.8110266667	715.0700916667	245.8374666667	395.3759388889	80.0000000000	80.0000000000	97.6726144298	84.0000000000	4.0000000000	0.0000000000	4.0000000000	0.0000000000	3774.5000000000	3.5355339059	20.5000000000	0.7071067812	4.0000000000	0.0000000000	4.0000000000	0.0000000000	3774.5000000000	3.5355339059	20.5000000000	0.7071067812	
2	5	4	6	5	4044	3971	28	25	346.1641555555	451.5559833333	116.9609407407	189.1887133333	80.0000000000	83.3333333333	98.1948565776	89.2857142857	4.0000000000	0.0000000000	4.3333333333	0.5773502692	3840.0000000000	113.4768698899	22.0000000000	2.6457513111	4.0000000000	0.0000000000	4.3333333333	0.5773502692	3840.0000000000	113.4768698899	22.0000000000	2.6457513111	
3	5	4	5	4	4148	4089	28	26	517.4060688889	576.0328500000	171.2419133333	249.4768666667	80.0000000000	80.0000000000	98.5776277724	92.8571428571	4.0000000000	0.0000000000	4.2500000000	0.5000000000	3902.2500000000	155.1931592135	23.0000000000	2.9439202888	4.0000000000	0.0000000000	4.2500000000	0.5000000000	3902.2500000000	155.1931592135	23.0000000000	2.9439202888	
4	5	4	6	4	4322	4270	31	29	317.1404711111	361.9307750000	83.1120018519	160.8979250000	80.0000000000	66.6666666667	98.7968533087	93.5483870968	4.0000000000	0.0000000000	4.2000000000	0.4472135955	3975.8000000000	212.3951506038	24.2000000000	3.7013511047	4.0000000000	0.0000000000	4.2000000000	0.4472135955	3975.8000000000	212.3951506038	24.2000000000	3.7013511047	
5	5	4	6	5	4579	4565	32	31	229.9605311111	304.5459111111	114.0167166667	154.0921088889	80.0000000000	83.3333333333	99.6942563879	96.8750000000	4.0000000000	0.0000000000	4.3333333333	0.5163977795	4074.0000000000	306.5106849687	25.3333333333	4.3204937989	4.0000000000	0.0000000000	4.3333333333	0.5163977795	4074.0000000000	306.5106849687	25.3333333333	4.3204937989	
6	5	4	7	6	4728	4714	32	31	540.8951044444	589.8041888889	150.6675523810	190.1721851852	80.0000000000	85.7142857143	99.7038917090	96.8750000000	4.0000000000	0.0000000000	4.5714285714	0.7867957925	4165.4285714286	369.8715349698	26.1428571429	4.4880794493	4.0000000000	0.0000000000	4.5714285714	0.7867957925	4165.4285714286	369.8715349698	26.1428571429	4.4880794493	
7	5	4	7	6	4921	4907	34	33	514.7563777778	578.7208416666	124.1866238095	159.2777685185	80.0000000000	85.7142857143	99.7155049787	97.0588235294	4.0000000000	0.0000000000	4.7500000000	0.8864052604	4258.1250000000	431.2799679029	27.0000000000	4.8107023544	4.0000000000	0.0000000000	4.7500000000	0.8864052604	4258.1250000000	431.2799679029	27.0000000000	4.8107023544	
8	5	4	7	6	5277	5249	36	35	473.2742822222	540.2069638889	113.2270746032	140.9907481481	80.0000000000	85.7142857143	99.4693954899	97.2222222222	4.0000000000	0.0000000000	4.8888888889	0.9279607271	4368.2222222222	521.3872787520	27.8888888889	5.2307849422	4.0000000000	0.0000000000	4.8888888889	0.9279607271	4368.2222222222	521.3872787520	27.8888888889	5.2307849422	
9	5	4	7	6	5556	5540	38	37	436.8504400000	514.5932027778	116.8401126984	149.5908259259	80.0000000000	85.7142857143	99.7120230382	97.3684210526	4.0000000000	0.0000000000	5.0000000000	0.9428090416	4485.4000000000	615.5859358728	28.8000000000	5.7115866642	4.0000000000	0.0000000000	5.0000000000	0.9428090416	4485.4000000000	615.5859358728	28.8000000000	5.7115866642	
