Iteration	pt_travel	pt_wait	stageActivity_travel	stageActivity_wait	walk_travel	walk_wait
86	29967.83611111111	18776.27972222222	0.0	0.0	20407.883055555554	0.0
87	30133.23888888889	18207.689166666667	0.0	0.0	19835.463333333333	0.0
88	30230.013333333332	18382.745277777776	0.0	0.0	18947.295833333334	0.0
89	30330.738611111112	18106.803055555556	0.0	0.0	18793.225833333334	0.0
90	30399.618055555555	18079.054166666665	0.0	0.0	18531.066944444443	0.0
91	30399.690833333334	18460.474166666667	0.0	0.0	18303.445555555554	0.0
92	30447.66972222222	17794.62416666667	0.0	0.0	17697.74916666667	0.0
93	30530.610277777778	18053.06638888889	0.0	0.0	17614.553888888888	0.0
94	30583.753333333334	18574.660555555554	0.0	0.0	17282.765555555554	0.0
95	30535.72888888889	17619.350833333334	0.0	0.0	17257.424444444445	0.0
96	30524.828055555554	17913.68611111111	0.0	0.0	17183.689166666667	0.0
97	30574.20138888889	17627.681111111113	0.0	0.0	17036.618611111113	0.0
98	30668.227222222224	17889.956944444446	0.0	0.0	16972.585833333334	0.0
99	30606.561388888887	17922.02527777778	0.0	0.0	16969.934166666666	0.0
100	30549.58861111111	18057.842777777776	0.0	0.0	16966.33611111111	0.0
101	30498.69638888889	17851.38888888889	0.0	0.0	16908.56472222222	0.0
102	30576.72638888889	18103.999444444446	0.0	0.0	16742.489166666666	0.0
103	30371.05222222222	18723.3325	0.0	0.0	16287.970833333333	0.0
104	30592.9625	18608.74027777778	0.0	0.0	16413.358055555556	0.0
105	30565.1025	19113.31861111111	0.0	0.0	16326.605555555556	0.0
106	30703.66222222222	18540.328611111112	0.0	0.0	16054.1425	0.0
107	30591.929722222223	18940.966944444444	0.0	0.0	16054.879166666668	0.0
108	30721.866944444446	18043.190833333334	0.0	0.0	15874.520277777778	0.0
109	30715.534166666668	18026.20611111111	0.0	0.0	15785.510555555555	0.0
110	30782.534444444445	18138.08722222222	0.0	0.0	15548.646944444445	0.0
111	30782.961944444443	17891.356944444444	0.0	0.0	15468.902777777777	0.0
112	30792.410277777777	17993.507777777777	0.0	0.0	15265.948055555555	0.0
113	30792.29138888889	18470.559444444443	0.0	0.0	15214.94	0.0
114	30839.555555555555	18082.936944444446	0.0	0.0	15128.808333333332	0.0
115	30792.995	17938.025	0.0	0.0	15100.468333333334	0.0
116	30878.905277777776	18178.354722222222	0.0	0.0	15021.879722222222	0.0
117	30881.281666666666	18126.153055555555	0.0	0.0	14891.690277777778	0.0
118	30625.085277777776	17835.750555555554	0.0	0.0	15279.9075	0.0
119	30971.911944444444	18435.89861111111	0.0	0.0	14791.633333333333	0.0
120	30810.2725	18429.22	0.0	0.0	14772.095555555556	0.0
121	30948.428055555556	18442.021666666667	0.0	0.0	14732.444444444445	0.0
122	30766.158333333333	18210.8125	0.0	0.0	14757.250833333334	0.0
123	30828.225833333334	18172.716944444444	0.0	0.0	14806.965555555556	0.0
124	30993.20138888889	18247.239166666666	0.0	0.0	14752.026944444444	0.0
125	30894.334166666667	18435.348611111112	0.0	0.0	14711.860555555555	0.0
126	31007.331388888888	18197.678888888888	0.0	0.0	14673.555555555555	0.0
127	30987.520555555555	18350.50361111111	0.0	0.0	14639.264166666666	0.0
128	31177.953611111112	18267.20472222222	0.0	0.0	14614.363333333333	0.0
129	30916.984722222223	17970.24	0.0	0.0	14710.1575	0.0
130	31031.463055555556	18047.95527777778	0.0	0.0	14726.584166666667	0.0
131	31057.325	18227.137222222223	0.0	0.0	14691.291666666666	0.0
132	31086.934444444443	18197.27472222222	0.0	0.0	14678.885555555555	0.0
133	31204.3325	18187.74611111111	0.0	0.0	14697.216388888888	0.0
134	31254.766944444444	18226.571111111112	0.0	0.0	14670.560833333333	0.0
135	31127.164722222224	18323.96638888889	0.0	0.0	14625.590555555556	0.0
136	31261.09527777778	18347.038055555557	0.0	0.0	14770.484444444444	0.0
137	31258.413055555557	18189.091944444444	0.0	0.0	14707.6025	0.0
138	31137.740555555556	18641.139722222222	0.0	0.0	14338.100833333334	0.0
139	31252.12361111111	19107.773055555557	0.0	0.0	14645.273611111112	0.0
140	31288.24611111111	18377.910555555554	0.0	0.0	14899.436944444444	0.0
141	31214.770555555555	18599.43972222222	0.0	0.0	15012.574444444444	0.0
142	31382.759166666667	18525.605277777777	0.0	0.0	14912.449444444444	0.0
143	31216.184444444443	18473.023055555557	0.0	0.0	14889.829444444444	0.0
144	31223.028333333332	18245.738055555557	0.0	0.0	14889.935833333333	0.0
145	31362.70388888889	18752.990833333333	0.0	0.0	14866.662777777778	0.0
146	31093.8925	18112.70611111111	0.0	0.0	14841.419166666667	0.0
147	31214.2575	18264.846666666668	0.0	0.0	14898.8725	0.0
148	31187.564166666667	18306.984166666665	0.0	0.0	14845.149166666666	0.0
149	31336.67638888889	18817.100833333334	0.0	0.0	13942.915	0.0
150	31185.005555555555	19295.309166666666	0.0	0.0	13409.273888888889	0.0
151	31266.885833333334	19261.035277777777	0.0	0.0	13253.246666666666	0.0
152	31317.44638888889	19456.7025	0.0	0.0	13122.983333333334	0.0
153	31312.18972222222	19208.9375	0.0	0.0	13092.685	0.0
154	31419.645555555555	19368.116944444446	0.0	0.0	13045.273333333333	0.0
155	31526.10861111111	19406.290555555555	0.0	0.0	12883.687222222223	0.0
156	31608.54861111111	19210.26111111111	0.0	0.0	12683.487222222222	0.0
157	31534.19111111111	18957.15777777778	0.0	0.0	12427.728611111112	0.0
158	31642.601944444443	19234.765555555554	0.0	0.0	12337.66861111111	0.0
159	31640.925	19071.8075	0.0	0.0	12232.101111111111	0.0
160	31651.426944444444	18891.723611111112	0.0	0.0	12106.051388888889	0.0
161	31734.373333333333	19266.4125	0.0	0.0	11993.312222222223	0.0
162	31662.41972222222	19171.41611111111	0.0	0.0	11957.375555555556	0.0
163	31785.488333333335	19180.460555555557	0.0	0.0	11823.254444444445	0.0
164	31799.18472222222	19457.204166666666	0.0	0.0	11831.923888888889	0.0
165	31925.246666666666	19391.769722222223	0.0	0.0	11832.000277777777	0.0
166	31824.397222222222	19323.76722222222	0.0	0.0	11849.897777777778	0.0
167	32020.844444444443	19436.545833333334	0.0	0.0	11783.490833333333	0.0
168	31871.31777777778	19896.20138888889	0.0	0.0	10043.238055555556	0.0
169	31891.0775	20498.288055555557	0.0	0.0	9766.750277777777	0.0
170	31899.556944444445	20371.246944444443	0.0	0.0	9698.53611111111	0.0
171	31940.580555555556	20439.318888888887	0.0	0.0	9628.387777777778	0.0
172	32016.34527777778	20302.510833333334	0.0	0.0	9536.12361111111	0.0
173	32025.26638888889	19732.786944444444	0.0	0.0	9327.201111111111	0.0
174	32202.70388888889	20701.570555555554	0.0	0.0	8664.753611111111	0.0
175	31963.358888888888	19757.578333333335	0.0	0.0	8498.474444444444	0.0
176	32330.731944444444	20754.090555555555	0.0	0.0	8470.638055555555	0.0
177	32148.33111111111	20084.713888888888	0.0	0.0	8068.254444444445	0.0
178	32267.274166666666	20371.445833333335	0.0	0.0	7906.7	0.0
179	32455.306666666667	20719.3475	0.0	0.0	7525.378611111111	0.0
180	32304.150833333333	20687.088888888888	0.0	0.0	7263.289444444445	0.0
181	32513.815	20534.665555555555	0.0	0.0	7460.4175	0.0
182	32693.490833333333	20424.47027777778	0.0	0.0	7173.2091666666665	0.0
183	32516.93611111111	20188.425277777777	0.0	0.0	7083.474722222222	0.0
184	32770.32194444445	19603.63861111111	0.0	0.0	6791.813055555555	0.0
185	32646.578611111112	20992.9075	0.0	0.0	6661.623888888889	0.0
186	32544.78111111111	19696.966666666667	0.0	0.0	6658.221388888889	0.0
187	32588.68666666667	19905.64	0.0	0.0	6565.4094444444445	0.0
188	32645.810833333333	19929.530833333334	0.0	0.0	6371.544444444445	0.0
189	32330.487222222222	19265.59527777778	0.0	0.0	6313.466666666666	0.0
190	32538.136944444443	20521.53777777778	0.0	0.0	6254.703611111111	0.0
191	32339.47472222222	19913.445	0.0	0.0	6255.926666666666	0.0
192	32417.356666666667	19729.116666666665	0.0	0.0	6223.649722222222	0.0
193	32214.72388888889	19731.43527777778	0.0	0.0	6273.833611111111	0.0
194	32124.565555555557	19581.52111111111	0.0	0.0	6199.575833333333	0.0
195	32200.155555555557	19629.924722222222	0.0	0.0	6259.554722222222	0.0
196	32260.14277777778	19535.67388888889	0.0	0.0	6236.771111111111	0.0
197	32222.150555555556	19472.55222222222	0.0	0.0	6238.661388888889	0.0
198	32293.7	19061.99861111111	0.0	0.0	5951.179444444444	0.0
199	32126.69361111111	19518.674722222222	0.0	0.0	5808.233333333334	0.0
200	32391.168333333335	19180.608888888888	0.0	0.0	5754.918055555556	0.0
201	32090.846666666668	19253.986666666668	0.0	0.0	5743.783611111111	0.0
202	32357.02388888889	19278.96888888889	0.0	0.0	5721.875555555555	0.0
203	32201.1875	19353.703333333335	0.0	0.0	5731.02	0.0
204	32404.41361111111	19187.578055555554	0.0	0.0	5985.295833333334	0.0
205	32147.898055555557	19265.10777777778	0.0	0.0	6065.570833333333	0.0
206	32335.706944444446	19481.4125	0.0	0.0	6069.7725	0.0
207	32079.969444444443	18814.784166666668	0.0	0.0	6082.018611111111	0.0
208	32469.07138888889	19398.442222222224	0.0	0.0	5817.894444444444	0.0
209	32189.81111111111	19061.773333333334	0.0	0.0	6061.908055555556	0.0
210	32272.6425	19117.764722222222	0.0	0.0	6106.879444444445	0.0
211	32311.816944444443	19269.465833333332	0.0	0.0	6108.455	0.0
212	32239.53277777778	18834.915555555555	0.0	0.0	6108.515555555556	0.0
213	32277.685555555556	19196.33611111111	0.0	0.0	6101.120833333333	0.0
214	32230.831666666665	18897.862777777777	0.0	0.0	5912.783333333334	0.0
215	32340.366666666665	19380.61888888889	0.0	0.0	6101.886944444444	0.0
216	32105.63861111111	18686.273055555557	0.0	0.0	6094.052777777778	0.0
217	32398.41972222222	19237.470833333333	0.0	0.0	6133.376111111111	0.0
218	32209.776944444446	18906.219166666666	0.0	0.0	6139.663888888889	0.0
219	32442.005	19245.0525	0.0	0.0	6158.2011111111115	0.0
220	32397.195	19037.323055555556	0.0	0.0	6168.02	0.0
221	32346.22111111111	19197.713888888888	0.0	0.0	6152.628611111111	0.0
222	32427.776944444446	19050.07888888889	0.0	0.0	6135.082222222222	0.0
223	32351.33861111111	19060.745277777776	0.0	0.0	6153.2775	0.0
224	32211.213055555556	18755.245	0.0	0.0	6118.2733333333335	0.0
225	32305.56166666667	18944.495833333334	0.0	0.0	6152.145555555556	0.0
226	32388.939444444444	19068.5825	0.0	0.0	6120.020277777778	0.0
227	32322.065	18631.208055555555	0.0	0.0	6187.522777777778	0.0
228	32367.559166666666	19168.758333333335	0.0	0.0	6186.853055555555	0.0
229	32382.464722222223	18824.2275	0.0	0.0	6175.693888888889	0.0
230	32371.278055555555	18683.330555555556	0.0	0.0	6183.860555555556	0.0
231	32281.47527777778	19354.211666666666	0.0	0.0	6194.770833333333	0.0
232	32354.611944444445	18832.207777777778	0.0	0.0	6146.065555555556	0.0
233	32377.980833333335	18612.998333333333	0.0	0.0	6180.794444444445	0.0
234	32404.538333333334	19025.84833333333	0.0	0.0	6176.984166666667	0.0
235	32546.093055555557	18726.38611111111	0.0	0.0	6164.206666666667	0.0
236	32477.27472222222	18665.658888888887	0.0	0.0	6198.602777777778	0.0
237	32475.8325	18642.773055555557	0.0	0.0	6141.826944444444	0.0
238	32676.520277777778	18980.725555555557	0.0	0.0	6144.974722222222	0.0
239	32477.675	18496.961666666666	0.0	0.0	6168.263333333333	0.0
240	32591.095	18788.276944444446	0.0	0.0	6176.406666666667	0.0
241	32472.759444444444	18338.074722222223	0.0	0.0	6178.541388888889	0.0
242	32653.819722222222	18801.15472222222	0.0	0.0	6176.928611111111	0.0
243	32598.656944444443	18260.824166666665	0.0	0.0	6174.858611111111	0.0
244	32773.38166666667	18577.221944444445	0.0	0.0	6180.495833333333	0.0
245	32608.838888888888	18295.709444444445	0.0	0.0	6155.079722222222	0.0
246	32640.211666666666	18563.676111111112	0.0	0.0	6166.2325	0.0
247	32582.1975	18586.98888888889	0.0	0.0	6089.3975	0.0
248	32685.051944444444	18452.37861111111	0.0	0.0	6011.948055555556	0.0
249	32698.525	18698.270833333332	0.0	0.0	5989.600277777778	0.0
250	32733.62583333333	19037.991666666665	0.0	0.0	5952.638888888889	0.0
251	32574.235277777778	18424.709166666667	0.0	0.0	5914.516666666666	0.0
252	32640.405555555557	18930.562777777777	0.0	0.0	5845.178611111111	0.0
253	32737.916944444445	18402.19861111111	0.0	0.0	5839.6930555555555	0.0
254	32604.200555555555	18824.47638888889	0.0	0.0	5859.410833333333	0.0
255	32667.780833333334	18665.925555555557	0.0	0.0	5813.501666666667	0.0
256	32805.159166666665	18631.324166666665	0.0	0.0	5701.703333333333	0.0
257	32838.692777777775	18745.020555555555	0.0	0.0	5745.275277777778	0.0
258	32918.87611111111	18634.409166666668	0.0	0.0	5742.400833333333	0.0
259	32925.618055555555	18643.626111111113	0.0	0.0	5737.104444444444	0.0
260	32871.441666666666	18794.19138888889	0.0	0.0	5717.803333333333	0.0
261	32830.99388888889	18745.755833333333	0.0	0.0	5772.6325	0.0
262	33027.13333333333	18777.446944444444	0.0	0.0	5745.745555555555	0.0
263	32869.615277777775	18479.975555555557	0.0	0.0	5775.388055555555	0.0
264	32699.866944444446	18490.08388888889	0.0	0.0	5725.7425	0.0
265	32837.85916666667	18744.035277777777	0.0	0.0	5764.276666666667	0.0
266	32862.405277777776	18625.56861111111	0.0	0.0	5734.947222222222	0.0
267	32839.91388888889	18596.443055555555	0.0	0.0	5757.2555555555555	0.0
268	33010.828055555554	19114.630833333333	0.0	0.0	5671.972222222223	0.0
269	32849.35722222222	18436.76638888889	0.0	0.0	5725.735	0.0
270	33060.96083333333	18893.020833333332	0.0	0.0	5731.033888888889	0.0
271	32897.85888888889	18693.849444444444	0.0	0.0	5747.3275	0.0
272	33017.427777777775	19096.96111111111	0.0	0.0	5720.580833333333	0.0
273	33087.82555555556	18779.6175	0.0	0.0	5743.423333333333	0.0
274	32951.25472222222	18517.175833333335	0.0	0.0	5748.581666666667	0.0
275	33052.54416666667	18906.12888888889	0.0	0.0	5728.81	0.0
276	33148.74	18796.269166666665	0.0	0.0	5537.244166666666	0.0
277	33163.44111111111	18951.40861111111	0.0	0.0	5712.363333333334	0.0
278	32855.67805555555	18714.359166666665	0.0	0.0	5690.705555555555	0.0
279	32890.56555555556	18407.54888888889	0.0	0.0	5691.830277777778	0.0
280	33026.18111111111	19230.30638888889	0.0	0.0	5710.614166666666	0.0
281	33077.22888888889	18812.175833333335	0.0	0.0	5716.1305555555555	0.0
282	33139.74527777778	18984.33	0.0	0.0	5704.442777777777	0.0
283	33245.56222222222	18979.230277777777	0.0	0.0	5747.354722222222	0.0
284	33128.76583333333	19066.33861111111	0.0	0.0	5728.734722222222	0.0
285	33043.200277777774	18564.563611111113	0.0	0.0	5717.611111111111	0.0
286	33201.79472222222	18976.365833333333	0.0	0.0	5736.729444444444	0.0
287	33184.76	18474.274166666666	0.0	0.0	5730.972222222223	0.0
288	33178.31083333334	19109.399166666666	0.0	0.0	5493.405555555555	0.0
289	33338.76388888889	19197.539166666666	0.0	0.0	5485.374444444445	0.0
290	33335.939722222225	19370.41388888889	0.0	0.0	5339.8486111111115	0.0
291	33383.76527777778	19105.46361111111	0.0	0.0	5224.885277777777	0.0
292	33275.33694444445	19137.231111111112	0.0	0.0	5174.021944444445	0.0
293	33293.935277777775	19255.873333333333	0.0	0.0	5131.573888888889	0.0
294	33191.31166666667	18994.618055555555	0.0	0.0	5048.975277777778	0.0
295	33227.7	19295.358055555556	0.0	0.0	5021.953055555556	0.0
296	33378.45361111111	19543.692222222224	0.0	0.0	4966.195555555556	0.0
297	33394.50277777778	19097.99638888889	0.0	0.0	4950.071944444445	0.0
298	33191.823333333334	19018.428888888888	0.0	0.0	4923.105	0.0
299	33502.89388888889	19274.023055555557	0.0	0.0	4950.194444444444	0.0
300	33419.825833333336	19404.726666666666	0.0	0.0	4925.220833333334	0.0
301	33346.88527777778	19230.4775	0.0	0.0	4928.335555555555	0.0
302	33322.147777777776	19219.057777777776	0.0	0.0	4922.547222222222	0.0
303	33215.65472222222	19550.346388888887	0.0	0.0	4873.091944444444	0.0
304	33355.596666666665	19255.325	0.0	0.0	4919.733888888889	0.0
305	33370.64083333333	19168.362777777777	0.0	0.0	4881.211944444444	0.0
306	33448.9075	19649.870277777776	0.0	0.0	4867.460555555555	0.0
307	33272.845555555556	19178.97638888889	0.0	0.0	4889.176944444444	0.0
308	33325.935277777775	19916.902777777777	0.0	0.0	4862.352777777778	0.0
309	33294.446388888886	19448.4275	0.0	0.0	4882.957222222222	0.0
310	33336.68361111111	19460.62277777778	0.0	0.0	4898.383888888889	0.0
311	33299.4	19297.99027777778	0.0	0.0	4887.0136111111115	0.0
312	33216.57722222222	19422.979722222222	0.0	0.0	4876.286944444444	0.0
313	33443.565833333334	19326.0175	0.0	0.0	4875.672777777778	0.0
314	33134.08555555555	19504.860833333332	0.0	0.0	4870.2225	0.0
315	33179.10666666667	19129.479166666668	0.0	0.0	4865.156388888889	0.0
316	33283.58277777778	19627.251666666667	0.0	0.0	4826.093611111111	0.0
317	33244.06444444445	19357.783055555556	0.0	0.0	4858.6625	0.0
318	33112.17333333333	19755.001666666667	0.0	0.0	4797.204166666666	0.0
319	33224.121666666666	19351.86888888889	0.0	0.0	4863.708611111111	0.0
320	33250.2925	19430.6125	0.0	0.0	4835.124722222222	0.0
321	33028.102222222224	19508.26111111111	0.0	0.0	4870.795	0.0
322	33453.24444444444	19944.773333333334	0.0	0.0	4827.982222222222	0.0
323	33034.35333333333	18990.949166666665	0.0	0.0	4838.648611111111	0.0
324	33260.213055555556	19605.706944444446	0.0	0.0	4823.4511111111115	0.0
325	33127.51111111111	19590.04138888889	0.0	0.0	4859.491944444444	0.0
326	33221.54416666667	19234.483055555556	0.0	0.0	4823.718888888889	0.0
327	33300.088055555556	19763.764722222222	0.0	0.0	4842.635	0.0
328	33057.683333333334	19183.409444444445	0.0	0.0	4839.605833333333	0.0
329	33189.24805555555	20092.66638888889	0.0	0.0	4818.212777777778	0.0
330	33239.79111111111	19115.368611111113	0.0	0.0	4848.2444444444445	0.0
331	33247.68277777778	19985.6425	0.0	0.0	4840.5986111111115	0.0
332	33055.54111111111	19039.2225	0.0	0.0	4833.43	0.0
333	33135.83583333333	19942.4575	0.0	0.0	4872.58	0.0
334	33137.08305555556	19003.1525	0.0	0.0	4870.568888888889	0.0
335	33178.07083333333	19698.373055555556	0.0	0.0	4850.090277777777	0.0
336	33297.49444444444	19095.621666666666	0.0	0.0	4849.535555555555	0.0
337	33131.296944444446	19278.316944444443	0.0	0.0	4844.124444444445	0.0
338	33011.634722222225	19552.38111111111	0.0	0.0	4893.261666666666	0.0
339	33108.384722222225	19603.391111111112	0.0	0.0	4853.640555555556	0.0
340	33176.06166666667	18983.88611111111	0.0	0.0	4823.631388888889	0.0
341	33254.88861111111	19425.713333333333	0.0	0.0	4859.426944444444	0.0
342	33251.16	19259.147777777776	0.0	0.0	4861.004444444445	0.0
343	33270.936944444446	19720.239166666666	0.0	0.0	4896.969166666667	0.0
344	33192.605833333335	18964.505	0.0	0.0	4904.94	0.0
345	33316.98111111111	19455.834722222222	0.0	0.0	4900.0552777777775	0.0
346	33133.23805555556	19351.19361111111	0.0	0.0	4859.928333333333	0.0
347	33192.90972222222	19442.61611111111	0.0	0.0	4885.495833333333	0.0
348	33017.88333333333	19169.57611111111	0.0	0.0	4898.405277777778	0.0
349	33099.9725	19695.943055555555	0.0	0.0	4861.343888888889	0.0
350	33108.70583333333	19088.37111111111	0.0	0.0	4877.125277777778	0.0
351	33028.74138888889	18741.885833333334	0.0	0.0	4888.544166666667	0.0
352	32934.38972222222	18921.774166666666	0.0	0.0	4888.548055555556	0.0
353	32912.48861111111	19019.909166666668	0.0	0.0	4888.536944444444	0.0
354	33083.907222222224	19089.14	0.0	0.0	4887.0569444444445	0.0
355	32978.52055555556	18847.977777777778	0.0	0.0	4888.534722222223	0.0
356	33032.64111111111	18690.218055555557	0.0	0.0	4888.544166666667	0.0
357	32949.72305555556	19231.128055555557	0.0	0.0	4888.541944444444	0.0
358	33006.62666666666	19009.28861111111	0.0	0.0	4888.535833333333	0.0
359	32856.08611111111	18781.776944444446	0.0	0.0	4888.541388888889	0.0
360	32987.54027777778	19208.416666666668	0.0	0.0	4888.530277777778	0.0
361	33088.12944444444	18908.04888888889	0.0	0.0	4888.541944444444	0.0
362	32997.92888888889	18950.978055555555	0.0	0.0	4887.049722222222	0.0
363	32848.44388888889	19033.205	0.0	0.0	4888.543055555556	0.0
364	33083.39333333333	19548.21277777778	0.0	0.0	4887.059166666667	0.0
365	32913.2725	18763.301944444444	0.0	0.0	4888.5391666666665	0.0
366	32979.40555555555	19211.966111111113	0.0	0.0	4887.056388888889	0.0
367	32888.93194444444	18957.26361111111	0.0	0.0	4888.540277777778	0.0
368	32991.47277777778	19227.665277777778	0.0	0.0	4887.0552777777775	0.0
369	32795.17138888889	18739.533888888887	0.0	0.0	4888.544722222222	0.0
370	33026.260833333334	19547.931666666667	0.0	0.0	4887.050833333334	0.0
371	32876.89833333333	18606.858055555556	0.0	0.0	4888.538611111111	0.0
372	33052.71277777778	19361.190833333334	0.0	0.0	4887.050833333334	0.0
373	32857.55527777778	18795.044166666667	0.0	0.0	4888.538611111111	0.0
