ITERATION	avg. Average Leg distance	avg. Average Trip distance
531	9366.325580950992	29498.971006467746	
532	9352.327279179734	29464.50553053909	
533	9397.270486251326	29598.101519634678	
534	9320.029433652133	29360.005188467538	
535	9363.285473452795	29493.16520546123	
536	9355.173848384855	29472.004213011645	
537	9356.669968456512	29469.154061124438	
538	9355.623590819187	29472.5641827014	
539	9377.242925695817	29535.859724540034	
540	9341.679569596457	29428.788713766186	
541	9427.43323993901	29692.260765083694	
542	9285.196458241418	29250.55004800023	
543	9365.600886496348	29499.305039495903	
544	9351.029419644785	29457.941091346536	
545	9368.662682988223	29508.696648408353	
546	9328.945540552248	29389.222959625386	
547	9388.20629770273	29568.892080724792	
548	9307.20687823584	29318.4926374055	
549	9371.036197870131	29515.221656322217	
550	9334.261378740322	29405.066798098596	
551	9386.778334501814	29563.067168298614	
552	9309.719958705991	29328.963231509355	
553	9399.146953139127	29603.93438124428	
554	9289.980384939186	29263.340735669575	
555	9387.583920298062	29570.18390399649	
556	9340.236286360212	29422.16309298872	
557	9367.720210155932	29505.638401664022	
558	9340.747003133916	29427.098633606827	
559	9374.292501546915	29523.610434437524	
560	9347.556440828683	29446.72596184613	
561	9355.8185482823	29466.580460882706	
562	9337.329514946832	29413.929625630706	
563	9368.378236357434	29504.514295044537	
564	9348.567258250576	29450.299353217044	
565	9374.608498721896	29522.810907491654	
566	9310.555578999893	29331.39504269582	
567	9402.565215342123	29612.562215646343	
568	9294.51527473342	29278.822252212736	
569	9397.50757721808	29596.011267793758	
570	9302.720711637006	29307.097667294704	
571	9397.25367918233	29593.239616454724	
572	9312.698926290732	29336.36207912423	
573	9399.482589861751	29606.189968812945	
574	9348.424099667143	29451.583469699483	
575	9390.118692623693	29575.30256179439	
576	9382.059710562247	29557.751484183114	
577	9351.532341027292	29452.260267842583	
578	9366.501039256937	29506.59046989953	
579	9335.742663270874	29402.611196010042	
580	9378.093244319241	29542.607821831403	
581	9378.002736775874	29539.87765669632	
582	9305.772834044184	29312.18764938196	
583	9369.201393157051	29509.085796090323	
584	9351.657691385017	29459.633265886227	
585	9377.738974305825	29539.255848647877	
586	9359.85349594669	29487.611557942244	
587	9347.242583926434	29441.19492609937	
588	9355.763333076758	29474.13238509035	
589	9330.533750384773	29387.955692836524	
590	9344.765872695676	29439.174651764544	
591	9304.652265617471	29306.516492091923	
592	9383.064327621372	29558.78539147053	
593	9287.27041066492	29253.18110659676	
594	9381.614990676862	29556.146048702478	
595	9338.657448582191	29415.49738917127	
596	9350.643250713036	29453.01623454439	
597	9384.2128200575	29556.1350492106	
598	9343.27617670778	29434.79708792362	
599	9360.142716821372	29480.218594234622	
600	9379.96520995321	29548.357160683907	
601	9342.625520158726	29424.934363352062	
602	9370.166575766843	29519.19333860492	
603	9393.53510962727	29583.586432545402	
604	9375.338078216797	29536.65149806027	
605	9311.20487676281	29322.498094922383	
606	9395.252808868512	29597.02187628412	
607	9336.018771460556	29405.45503504587	
608	9362.32898478235	29491.240127251083	
609	9359.18897948239	29480.123289571216	
610	9349.30670665528	29451.96608292276	
611	9358.1435964733	29473.86542697879	
612	9342.04082382096	29430.564849741913	
613	9350.540785185003	29454.33609132827	
614	9341.06533704711	29426.003740937293	
615	9381.285340392868	29546.744744295887	
616	9302.747001279575	29305.50296335761	
617	9362.494779552257	29489.27782008214	
618	9371.347437369983	29521.735542312796	
619	9331.666127435596	29390.905098272306	
620	9365.48347806864	29503.013908464392	
621	9346.40399363246	29433.599384989124	
622	9377.906638358956	29543.804691353784	
623	9303.61979634677	29299.557425371615	
624	9352.185740060968	29462.912080141567	
625	9324.97703500357	29373.75890399649	
626	9357.909197162237	29478.826421748654	
627	9354.267932057479	29460.01512406883	
628	9350.87680978884	29457.044858197838	
629	9348.846649506031	29443.227672046498	
630	9350.837471397474	29456.046640396537	
631	9358.033589420911	29470.123969891993	
632	9364.154440133414	29498.76158230437	
633	9378.608083732399	29541.723733043396	
634	9340.124448057148	29418.974594279804	
635	9358.247281179783	29464.230408841428	
636	9351.130561221167	29455.10198096112	
637	9332.531428243276	29387.8045112952	
638	9385.556547689694	29563.468649738712	
639	9363.70761691468	29484.354634460236	
640	9362.305356553588	29492.291389026428	
641	9386.142215496617	29555.82146878678	
642	9313.08144421103	29333.488168501266	
643	9342.296589123698	29418.218149493936	
644	9333.765089754339	29399.434498862705	
645	9365.748183776723	29491.696611923187	
646	9345.102352388656	29437.69222864219	
647	9384.410122640365	29550.087643879964	
648	9369.61455519059	29512.773288621316	
649	9368.10177041593	29500.755835851218	
650	9355.10420992664	29465.487665761404	
651	9385.964386550047	29556.302406116	
652	9307.62794068675	29315.069487892622	
653	9351.00426787214	29446.766597056947	
654	9322.296485680232	29365.4339059248	
655	9382.5031643424	29543.872031288254	
656	9368.680539266556	29510.439861499588	
657	9378.934097087087	29534.345771285818	
658	9374.68548115498	29524.515743892283	
659	9353.40558132064	29450.709263693094	
660	9354.114823559934	29461.81172486132	
661	9346.802246005465	29429.459425138768	
662	9356.38904138549	29469.815315840195	
663	9330.84245840046	29381.6546733458	
664	9364.209917322489	29498.837513283852	
665	9370.334399589314	29509.72872059995	
666	9357.867479992583	29472.052757896723	
667	9349.95875280259	29443.90392914802	
668	9336.950432582174	29404.90072797181	
669	9373.84550094888	29515.99551529575	
670	9341.646295973636	29419.10196463759	
671	9384.83287806681	29552.052501410897	
672	9346.131771788156	29430.955829183305	
673	9357.753696204496	29465.826396753397	
674	9351.67035380974	29450.69331133797	
675	9316.7021618704	29339.871139267078	
676	9358.216516610522	29474.531287897138	
677	9315.236621558952	29333.547113573535	
678	9374.789762710025	29529.135362055615	
679	9339.756849699832	29412.591695482166	
680	9366.070659131829	29502.960463137275	
681	9348.027873590827	29435.414502703625	
682	9365.319606251527	29498.912517628534	
683	9374.971230667354	29521.9884643959	
684	9344.591226686121	29430.29650718306	
685	9357.93074441409	29464.82205715142	
686	9367.143557524383	29504.252548867473	
687	9394.159137262344	29582.261714794822	
688	9312.123991648892	29330.283438651182	
689	9368.48549451519	29503.7726274038	
690	9337.050218595437	29410.281217005228	
691	9351.867624176557	29449.15533181923	
692	9337.253313772084	29408.10805307212	
693	9373.904849274348	29518.925709519586	
694	9334.701065009232	29400.177566216465	
695	9343.342773131655	29420.288427512747	
696	9337.355263158079	29409.46906986333	
697	9352.582803287365	29451.340280998433	
698	9331.047983436896	29391.49231042692	
699	9365.659990805065	29491.56983463725	
700	9310.032997523907	29322.542090574607	
701	9359.214097714466	29471.458649356995	
702	9344.298574713532	29434.419817628568	
703	9366.546079681055	29499.04730405639	
704	9306.183683307412	29310.156855442663	
705	9366.438352750452	29493.248063434043	
706	9343.301569864616	29425.338285829224	
707	9348.020737400351	29436.145525465476	
708	9356.015872107171	29468.42349135599	
709	9379.443297704891	29533.850626627536	
710	9302.495223248803	29296.299661266057	
711	9378.852567689246	29533.366246891197	
712	9325.873617167115	29370.442024559867	
713	9372.98450651656	29511.665898888663	
714	9324.375931081378	29367.144455158446	
715	9344.382696121718	29425.33678274708	
716	9365.161611978907	29493.766613307864	
717	9387.996401397035	29564.41920269574	
718	9361.078469406664	29482.475095050017	
719	9407.198664819556	29623.631451574565	
720	9340.376212717536	29418.980820617257	
721	9375.819328003827	29523.56443133507	
722	9345.95343535556	29439.679110198034	
723	9354.468121462247	29456.18879592066	
724	9347.967034105272	29441.73620130388	
725	9422.031252123128	29668.108730186083	
726	9351.428618109168	29455.15218378194	
727	9348.343183561845	29437.215253694343	
