x	y	total	home	work
4511935.0	5347670.0	1057	671	386
4504581.0	5341783.5	284	179	105
4491178.5	5342258.5	693	437	256
4496678.5	5369763.0	233	149	84
4503278.5	5350340.5	354	199	155
4484340.5	5357249.0	21609	14250	7359
4481427.0	5362646.0	1801	1131	670
4498550.0	5353614.5	583	315	268
4485942.0	5337060.0	1065	683	382
4493682.5	5351729.0	6324	3965	2359
4499590.5	5359250.5	519	324	195
4488325.5	5355454.0	1400	814	586
4467859.0	5331594.0	27120	17997	9123
4509783.0	5356190.0	623	396	227
4511233.5	5348363.0	639	378	261
4489838.5	5339512.0	2422	1561	861
4505875.0	5356669.0	165	104	61
4499477.0	5362687.5	174	102	72
4497776.0	5346844.0	690	426	264
4510174.0	5342884.0	366	237	129
4475709.0	5343146.5	1784	1168	616
4503791.5	5346582.5	195	98	97
4497936.0	5365234.5	133	68	65
4495707.0	5344803.5	1180	742	438
4485864.0	5343176.0	671	425	246
4493354.0	5352510.5	2342	1231	1111
4487083.0	5345227.5	564	359	205
4488588.0	5348786.0	986	634	352
