x	y	total	home	work
4511935.0	5347670.0	1316	871	445
4504581.0	5341783.5	821	522	299
4491178.5	5342258.5	782	517	265
4496678.5	5369763.0	426	284	142
4503278.5	5350340.5	498	324	174
4484340.5	5357249.0	22107	14727	7380
4481427.0	5362646.0	2089	1389	700
4498550.0	5353614.5	866	576	290
4485942.0	5337060.0	1095	705	390
4493682.5	5351729.0	7833	5193	2640
4499590.5	5359250.5	694	463	231
4488325.5	5355454.0	2215	1474	741
4467859.0	5331594.0	27404	18259	9145
4509783.0	5356190.0	812	539	273
4511233.5	5348363.0	809	525	284
4489838.5	5339512.0	2723	1809	914
4505875.0	5356669.0	322	214	108
4499477.0	5362687.5	764	507	257
4497776.0	5346844.0	812	537	275
4510174.0	5342884.0	462	305	157
4475709.0	5343146.5	1847	1227	620
4503791.5	5346582.5	446	295	151
4497936.0	5365234.5	402	267	135
4495707.0	5344803.5	1261	811	450
4485864.0	5343176.0	1008	664	344
4493354.0	5352510.5	3754	2489	1265
4487083.0	5345227.5	725	481	244
4488588.0	5348786.0	1278	844	434
