x	y	total	home	work
4511935.0	5347670.0	1092	681	411
4504581.0	5341783.5	376	235	141
4491178.5	5342258.5	695	437	258
4496678.5	5369763.0	265	168	97
4503278.5	5350340.5	366	204	162
4484340.5	5357249.0	21763	14392	7371
4481427.0	5362646.0	1892	1202	690
4498550.0	5353614.5	587	318	269
4485942.0	5337060.0	1073	684	389
4493682.5	5351729.0	6576	4109	2467
4499590.5	5359250.5	574	362	212
4488325.5	5355454.0	1602	988	614
4467859.0	5331594.0	27161	18023	9138
4509783.0	5356190.0	733	479	254
4511233.5	5348363.0	673	401	272
4489838.5	5339512.0	2425	1561	864
4505875.0	5356669.0	213	142	71
4499477.0	5362687.5	298	178	120
4497776.0	5346844.0	704	437	267
4510174.0	5342884.0	375	236	139
4475709.0	5343146.5	1796	1177	619
4503791.5	5346582.5	210	110	100
4497936.0	5365234.5	181	102	79
4495707.0	5344803.5	1190	748	442
4485864.0	5343176.0	682	432	250
4493354.0	5352510.5	2481	1313	1168
4487083.0	5345227.5	577	364	213
4488588.0	5348786.0	1014	648	366
