x	y	total	home	work
4511935.0	5347670.0	1035	672	363
4491178.5	5342258.5	651	421	230
4504581.0	5341783.5	111	50	61
4496678.5	5369763.0	236	156	80
4503278.5	5350340.5	404	261	143
4484340.5	5357249.0	21812	14501	7311
4481427.0	5362646.0	1934	1261	673
4498550.0	5353614.5	719	473	246
4485942.0	5337060.0	1009	651	358
4493682.5	5351729.0	5821	3775	2046
4499590.5	5359250.5	592	400	192
4488325.5	5355454.0	1644	1036	608
4467859.0	5331594.0	26964	17929	9035
4509783.0	5356190.0	204	74	130
4511233.5	5348363.0	175	104	71
4489838.5	5339512.0	2382	1549	833
4505875.0	5356669.0	33	12	21
4499477.0	5362687.5	467	326	141
4497776.0	5346844.0	659	414	245
4510174.0	5342884.0	112	47	65
4475709.0	5343146.5	1740	1146	594
4503791.5	5346582.5	206	108	98
4497936.0	5365234.5	241	163	78
4495707.0	5344803.5	1172	753	419
4485864.0	5343176.0	584	356	228
4493354.0	5352510.5	3276	2130	1146
4487083.0	5345227.5	458	264	194
4488588.0	5348786.0	739	391	348
