x	y	total	home	work
4511935.0	5347670.0	1041	675	366
4491178.5	5342258.5	657	423	234
4504581.0	5341783.5	109	50	59
4496678.5	5369763.0	281	186	95
4503278.5	5350340.5	414	269	145
4484340.5	5357249.0	21850	14537	7313
4481427.0	5362646.0	1963	1288	675
4498550.0	5353614.5	747	495	252
4485942.0	5337060.0	1017	655	362
4493682.5	5351729.0	6064	3951	2113
4499590.5	5359250.5	617	418	199
4488325.5	5355454.0	1924	1254	670
4467859.0	5331594.0	27031	17994	9037
4509783.0	5356190.0	225	88	137
4511233.5	5348363.0	199	114	85
4489838.5	5339512.0	2404	1555	849
4505875.0	5356669.0	34	13	21
4499477.0	5362687.5	569	413	156
4497776.0	5346844.0	663	417	246
4510174.0	5342884.0	105	45	60
4475709.0	5343146.5	1749	1154	595
4503791.5	5346582.5	230	126	104
4497936.0	5365234.5	298	208	90
4495707.0	5344803.5	1203	781	422
4485864.0	5343176.0	635	391	244
4493354.0	5352510.5	3562	2346	1216
4487083.0	5345227.5	501	300	201
4488588.0	5348786.0	814	446	368
