x	y	total	home	work
4511935.0	5347670.0	1075	705	370
4491178.5	5342258.5	702	462	240
4504581.0	5341783.5	108	49	59
4496678.5	5369763.0	558	354	204
4503278.5	5350340.5	445	295	150
4484340.5	5357249.0	21908	14593	7315
4481427.0	5362646.0	1999	1304	695
4498550.0	5353614.5	816	544	272
4485942.0	5337060.0	1040	675	365
4493682.5	5351729.0	6621	4396	2225
4499590.5	5359250.5	776	486	290
4488325.5	5355454.0	2152	1432	720
4467859.0	5331594.0	27092	18052	9040
4509783.0	5356190.0	233	94	139
4511233.5	5348363.0	202	113	89
4489838.5	5339512.0	2600	1711	889
4505875.0	5356669.0	35	14	21
4499477.0	5362687.5	996	616	380
4497776.0	5346844.0	744	494	250
4510174.0	5342884.0	109	47	62
4475709.0	5343146.5	1776	1181	595
4497936.0	5365234.5	493	309	184
4503791.5	5346582.5	372	252	120
4495707.0	5344803.5	1238	813	425
4485864.0	5343176.0	928	613	315
4493354.0	5352510.5	3751	2486	1265
4487083.0	5345227.5	647	425	222
4488588.0	5348786.0	1209	799	410
